Picture Number:    0	 QP:   26  [ PSNR-Y: 31.12 dB,	PSNR-U: 35.61 dB,	PSNR-V: 37.85 dB,	MSE-Y: 50.26,	MSE-U: 17.88,	MSE-V: 10.66,	SSIM-Y: 0.79813,	SSIM-U: 0.88100,	SSIM-V: 0.87447 ]	 421545 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 31.36 dB,	PSNR-U: 33.48 dB,	PSNR-V: 37.38 dB,	MSE-Y: 47.57,	MSE-U: 29.21,	MSE-V: 11.90,	SSIM-Y: 0.80177,	SSIM-U: 0.79746,	SSIM-V: 0.86240 ]	 2311331 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 31.99 dB,	PSNR-U: 33.63 dB,	PSNR-V: 37.16 dB,	MSE-Y: 41.13,	MSE-U: 28.20,	MSE-V: 12.51,	SSIM-Y: 0.82289,	SSIM-U: 0.80216,	SSIM-V: 0.85694 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 31.32 dB,	PSNR-U: 33.50 dB,	PSNR-V: 37.13 dB,	MSE-Y: 47.97,	MSE-U: 29.04,	MSE-V: 12.60,	SSIM-Y: 0.79983,	SSIM-U: 0.79587,	SSIM-V: 0.85515 ]	  39111 bytes
Picture Number:    4	 QP:   34  [ PSNR-Y: 32.36 dB,	PSNR-U: 33.75 dB,	PSNR-V: 37.08 dB,	MSE-Y: 37.72,	MSE-U: 27.39,	MSE-V: 12.75,	SSIM-Y: 0.83732,	SSIM-U: 0.80699,	SSIM-V: 0.85382 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 31.54 dB,	PSNR-U: 33.58 dB,	PSNR-V: 37.18 dB,	MSE-Y: 45.65,	MSE-U: 28.53,	MSE-V: 12.45,	SSIM-Y: 0.80594,	SSIM-U: 0.79826,	SSIM-V: 0.85665 ]	 216991 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 32.09 dB,	PSNR-U: 33.70 dB,	PSNR-V: 37.11 dB,	MSE-Y: 40.17,	MSE-U: 27.73,	MSE-V: 12.64,	SSIM-Y: 0.82727,	SSIM-U: 0.80403,	SSIM-V: 0.85512 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 31.48 dB,	PSNR-U: 33.62 dB,	PSNR-V: 37.19 dB,	MSE-Y: 46.20,	MSE-U: 28.28,	MSE-V: 12.42,	SSIM-Y: 0.80437,	SSIM-U: 0.79828,	SSIM-V: 0.85650 ]	  34313 bytes
Picture Number:    8	 QP:   32  [ PSNR-Y: 32.98 dB,	PSNR-U: 34.12 dB,	PSNR-V: 37.19 dB,	MSE-Y: 32.75,	MSE-U: 25.21,	MSE-V: 12.42,	SSIM-Y: 0.85936,	SSIM-U: 0.82270,	SSIM-V: 0.85732 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 31.13 dB,	PSNR-U: 33.43 dB,	PSNR-V: 37.04 dB,	MSE-Y: 50.10,	MSE-U: 29.51,	MSE-V: 12.86,	SSIM-Y: 0.79414,	SSIM-U: 0.79254,	SSIM-V: 0.85183 ]	 613937 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 31.95 dB,	PSNR-U: 33.58 dB,	PSNR-V: 36.98 dB,	MSE-Y: 41.49,	MSE-U: 28.51,	MSE-V: 13.02,	SSIM-Y: 0.82383,	SSIM-U: 0.79822,	SSIM-V: 0.85059 ]	      5 bytes
Picture Number:   11	 QP:   37  [ PSNR-Y: 31.26 dB,	PSNR-U: 33.44 dB,	PSNR-V: 37.00 dB,	MSE-Y: 48.65,	MSE-U: 29.45,	MSE-V: 12.98,	SSIM-Y: 0.79897,	SSIM-U: 0.79328,	SSIM-V: 0.85142 ]	  42474 bytes
Picture Number:   12	 QP:   34  [ PSNR-Y: 32.34 dB,	PSNR-U: 33.77 dB,	PSNR-V: 37.01 dB,	MSE-Y: 37.92,	MSE-U: 27.29,	MSE-V: 12.93,	SSIM-Y: 0.83795,	SSIM-U: 0.80779,	SSIM-V: 0.85213 ]	      5 bytes
Picture Number:   13	 QP:   37  [ PSNR-Y: 31.14 dB,	PSNR-U: 33.35 dB,	PSNR-V: 36.95 dB,	MSE-Y: 50.01,	MSE-U: 30.06,	MSE-V: 13.12,	SSIM-Y: 0.79542,	SSIM-U: 0.78975,	SSIM-V: 0.84925 ]	 272159 bytes
Picture Number:   14	 QP:   36  [ PSNR-Y: 32.05 dB,	PSNR-U: 33.62 dB,	PSNR-V: 37.05 dB,	MSE-Y: 40.53,	MSE-U: 28.27,	MSE-V: 12.82,	SSIM-Y: 0.82725,	SSIM-U: 0.80058,	SSIM-V: 0.85288 ]	      5 bytes
Picture Number:   15	 QP:   37  [ PSNR-Y: 31.06 dB,	PSNR-U: 33.35 dB,	PSNR-V: 37.11 dB,	MSE-Y: 50.96,	MSE-U: 30.07,	MSE-V: 12.66,	SSIM-Y: 0.79153,	SSIM-U: 0.78939,	SSIM-V: 0.85323 ]	  45380 bytes
Picture Number:   16	 QP:   28  [ PSNR-Y: 34.36 dB,	PSNR-U: 34.96 dB,	PSNR-V: 37.68 dB,	MSE-Y: 23.81,	MSE-U: 20.75,	MSE-V: 11.09,	SSIM-Y: 0.89264,	SSIM-U: 0.85420,	SSIM-V: 0.86992 ]	      5 bytes
Picture Number:   17	 QP:   37  [ PSNR-Y: 31.20 dB,	PSNR-U: 33.47 dB,	PSNR-V: 37.24 dB,	MSE-Y: 49.32,	MSE-U: 29.22,	MSE-V: 12.28,	SSIM-Y: 0.79636,	SSIM-U: 0.79407,	SSIM-V: 0.85726 ]	 1146935 bytes
Picture Number:   18	 QP:   36  [ PSNR-Y: 32.11 dB,	PSNR-U: 33.65 dB,	PSNR-V: 37.11 dB,	MSE-Y: 39.96,	MSE-U: 28.03,	MSE-V: 12.64,	SSIM-Y: 0.82814,	SSIM-U: 0.80174,	SSIM-V: 0.85480 ]	      5 bytes
Picture Number:   19	 QP:   37  [ PSNR-Y: 31.44 dB,	PSNR-U: 33.55 dB,	PSNR-V: 37.16 dB,	MSE-Y: 46.67,	MSE-U: 28.71,	MSE-V: 12.51,	SSIM-Y: 0.80505,	SSIM-U: 0.79736,	SSIM-V: 0.85596 ]	  37359 bytes
Picture Number:   20	 QP:   34  [ PSNR-Y: 32.48 dB,	PSNR-U: 33.80 dB,	PSNR-V: 37.05 dB,	MSE-Y: 36.72,	MSE-U: 27.09,	MSE-V: 12.81,	SSIM-Y: 0.84260,	SSIM-U: 0.80987,	SSIM-V: 0.85387 ]	      5 bytes
