Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.997354,0.989680,0.992979,0.998610,0.999782,0.000000,0.000000,0.799871,0.994785,0.997941,0.998900,96.639085,
1,0.988644,0.966466,0.971281,0.988205,0.999618,4.175463,4.235790,0.636382,0.963379,0.983267,0.991113,98.736178,
2,0.986815,0.967486,0.969610,0.986735,0.997081,4.106378,4.175463,0.618811,0.961993,0.982552,0.990900,98.205019,
3,0.984374,0.963761,0.964833,0.984434,0.995630,4.106378,4.106378,0.595760,0.954506,0.978381,0.987941,97.236324,
4,0.988685,0.972591,0.973964,0.987866,0.997824,4.019186,4.112193,0.610282,0.966496,0.985144,0.992001,98.729434,
5,0.984288,0.963462,0.968181,0.981689,0.996218,3.897284,4.019186,0.603174,0.954931,0.978948,0.988513,97.033521,
6,0.985334,0.966980,0.969419,0.984878,0.995797,3.835277,3.897284,0.596501,0.959452,0.981565,0.990065,97.444833,
7,0.983049,0.962330,0.968312,0.980086,0.995197,3.807795,3.835277,0.597413,0.956989,0.980323,0.989421,96.800102,
8,0.991776,0.978351,0.980185,0.993167,0.998421,3.797967,3.807795,0.658434,0.979534,0.991074,0.995060,99.681934,
9,0.985478,0.963319,0.969003,0.984648,0.997221,3.783160,3.797967,0.602270,0.957600,0.979815,0.988409,97.193076,
10,0.986524,0.967353,0.973847,0.984472,0.996862,3.758775,3.783160,0.606463,0.960432,0.981525,0.989582,97.567951,
11,0.984141,0.963361,0.968904,0.982364,0.995570,3.665228,3.758775,0.588662,0.950853,0.976262,0.986651,96.448504,
12,0.988299,0.972108,0.975030,0.986668,0.997823,3.526541,3.665228,0.631567,0.967327,0.985638,0.992275,98.082092,
13,0.984317,0.960413,0.968325,0.982093,0.996792,3.426662,3.526541,0.608285,0.953937,0.978369,0.988164,96.407397,
14,0.986446,0.967778,0.974266,0.982697,0.997231,3.376822,3.426662,0.622914,0.962201,0.982735,0.990665,97.222200,
15,0.984108,0.963072,0.968619,0.980875,0.996547,3.376822,3.376822,0.618362,0.957408,0.979954,0.989402,96.475739,
16,0.992906,0.981304,0.984644,0.992905,0.998667,3.339864,3.412653,0.675161,0.982380,0.992308,0.995789,99.483196,
