Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.981279,0.961269,0.961640,0.980780,0.992479,0.000000,0.000000,0.552948,0.945096,0.973934,0.984481,91.062730,
1,0.941876,0.914329,0.901021,0.930899,0.967855,4.175463,4.235790,0.453087,0.856472,0.912831,0.943045,81.972721,
2,0.944500,0.916774,0.898059,0.935990,0.971363,4.106378,4.175463,0.426308,0.841124,0.903180,0.938194,81.766300,
3,0.927352,0.899760,0.869351,0.916031,0.959554,4.106378,4.106378,0.399605,0.816001,0.883004,0.923878,76.433845,
4,0.947703,0.917900,0.906233,0.941535,0.972010,4.019186,4.112193,0.408962,0.838164,0.903422,0.938040,82.383796,
5,0.916595,0.896825,0.874108,0.906474,0.941474,3.897284,4.019186,0.390362,0.794120,0.865587,0.908680,72.292844,
6,0.934014,0.911778,0.891758,0.925398,0.959635,3.835277,3.897284,0.393232,0.815737,0.884038,0.923988,77.583732,
7,0.926366,0.904435,0.871719,0.907364,0.962620,3.807795,3.835277,0.391639,0.811215,0.881530,0.922629,75.785574,
8,0.954952,0.931931,0.916401,0.946101,0.979773,3.797967,3.807795,0.426130,0.856926,0.920690,0.952414,85.401348,
9,0.924684,0.905284,0.867646,0.908834,0.958947,3.783160,3.797967,0.384107,0.799129,0.871929,0.917201,74.704848,
10,0.937914,0.911022,0.892261,0.927084,0.966899,3.758775,3.783160,0.389680,0.809526,0.882539,0.923731,78.261376,
11,0.916908,0.896351,0.870695,0.901527,0.947238,3.665228,3.758775,0.376878,0.792609,0.866039,0.911664,72.389921,
12,0.943603,0.923246,0.904574,0.933024,0.968478,3.526541,3.665228,0.410702,0.822865,0.894552,0.933295,80.284432,
13,0.915268,0.898143,0.868801,0.888048,0.951080,3.426662,3.526541,0.387644,0.788034,0.863165,0.908934,71.465670,
14,0.930663,0.914749,0.884475,0.912541,0.960890,3.376822,3.426662,0.400458,0.803491,0.875349,0.918301,75.636008,
15,0.921015,0.907069,0.873105,0.894220,0.957084,3.376822,3.376822,0.398010,0.798786,0.869969,0.912412,73.024456,
16,0.960800,0.935912,0.926906,0.953426,0.983260,3.339864,3.412653,0.426233,0.855220,0.918508,0.951079,85.923025,
17,0.932824,0.905889,0.892399,0.913828,0.965368,3.198002,3.339864,0.389778,0.813959,0.883579,0.925180,76.713255,
18,0.939635,0.914657,0.897162,0.920826,0.972868,3.124537,3.198002,0.406684,0.817738,0.886322,0.927625,78.275930,
19,0.918323,0.895893,0.869744,0.897485,0.954592,2.984535,3.124537,0.389606,0.804740,0.874839,0.919673,72.761777,
20,0.948496,0.917228,0.909991,0.942679,0.973523,2.888214,2.984535,0.408773,0.834321,0.900672,0.940012,81.319612,
21,0.929841,0.905936,0.888701,0.916606,0.957366,2.721977,2.888214,0.387651,0.811271,0.878109,0.919016,74.904774,
22,0.943399,0.914257,0.906717,0.933006,0.969396,2.721977,2.721977,0.404965,0.833400,0.898867,0.937555,79.817353,
23,0.937484,0.910777,0.896001,0.931389,0.962370,2.757812,2.757812,0.400291,0.829185,0.894462,0.933418,78.158720,
24,0.958995,0.933305,0.928575,0.954576,0.979123,2.765138,2.772084,0.423855,0.869082,0.927033,0.956763,85.668285,
25,0.927634,0.910829,0.883420,0.917819,0.953200,2.731099,2.765138,0.400749,0.825818,0.890501,0.928820,75.584386,
26,0.941469,0.917187,0.901171,0.935024,0.965622,2.731099,2.731099,0.387405,0.835330,0.899223,0.935453,79.326954,
27,0.934900,0.905191,0.891450,0.928591,0.962012,2.767687,2.767687,0.398817,0.826336,0.890962,0.928035,77.098923,
28,0.953643,0.929518,0.918100,0.944905,0.977827,2.856482,2.856482,0.422744,0.847996,0.909248,0.942149,82.811393,
29,0.939823,0.913648,0.897653,0.932524,0.965460,3.288201,3.288201,0.406513,0.824792,0.887999,0.923911,78.266092,
30,0.943205,0.921681,0.906561,0.930673,0.968921,3.841294,3.841294,0.422818,0.835360,0.897456,0.932267,80.534719,
31,0.941489,0.925741,0.905313,0.930092,0.964937,3.975427,3.975427,0.433049,0.841809,0.900623,0.932716,80.449665,
32,0.970997,0.949729,0.944228,0.968308,0.987077,4.171820,4.171820,0.484202,0.904964,0.950516,0.969900,91.769750,
33,0.942900,0.927031,0.910236,0.928590,0.966618,4.354852,4.411150,0.429655,0.845390,0.905474,0.938216,81.788650,
34,0.945464,0.922658,0.909700,0.931290,0.971942,4.354852,4.354852,0.415986,0.840807,0.903257,0.938678,82.311853,
35,0.938715,0.918734,0.893781,0.919701,0.971083,4.541366,4.541366,0.413258,0.825582,0.889988,0.927444,79.763740,
36,0.953856,0.932549,0.917264,0.938674,0.981150,4.671879,4.671879,0.426745,0.841257,0.903531,0.937485,84.330000,
37,0.936734,0.910296,0.897121,0.918378,0.966583,4.837750,4.837750,0.406086,0.815555,0.879842,0.918514,78.655104,
