Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.993768,0.981040,0.985140,0.993948,0.999344,0.000000,0.000000,0.686547,0.983792,0.993068,0.996087,95.457236,
1,0.977740,0.955138,0.954887,0.974955,0.991960,4.175463,4.235790,0.565376,0.929554,0.962503,0.977925,94.336497,
2,0.976141,0.954739,0.951755,0.973497,0.990776,4.106378,4.175463,0.537727,0.923272,0.960631,0.977858,93.832771,
3,0.970072,0.942995,0.941833,0.966178,0.988019,4.106378,4.106378,0.514665,0.912156,0.953855,0.973581,91.900757,
4,0.976124,0.951184,0.955029,0.972556,0.991035,4.019186,4.112193,0.513660,0.922761,0.961687,0.978521,93.848470,
5,0.969591,0.947372,0.946607,0.963704,0.986059,3.897284,4.019186,0.513117,0.904640,0.949917,0.971425,91.204629,
6,0.973560,0.948829,0.950430,0.969229,0.990504,3.835277,3.897284,0.502867,0.911777,0.954573,0.974202,92.425367,
7,0.968040,0.943884,0.940322,0.963025,0.986863,3.807795,3.835277,0.506489,0.909552,0.952443,0.972077,90.941647,
8,0.980322,0.959810,0.961652,0.978798,0.993016,3.797967,3.807795,0.544363,0.940755,0.972458,0.985176,95.502308,
9,0.971319,0.946768,0.945935,0.967662,0.988464,3.783160,3.797967,0.510483,0.912100,0.954035,0.972718,91.733278,
10,0.973035,0.949358,0.950665,0.966684,0.990408,3.758775,3.783160,0.504895,0.907047,0.951438,0.972597,91.951961,
11,0.970932,0.943843,0.946521,0.967787,0.987912,3.665228,3.758775,0.498609,0.903266,0.948203,0.969788,91.035446,
12,0.974682,0.953580,0.951779,0.971078,0.989937,3.526541,3.665228,0.525079,0.917136,0.958745,0.976678,92.658401,
13,0.971929,0.943721,0.950045,0.966099,0.989545,3.426662,3.526541,0.514178,0.904652,0.950233,0.971508,91.169648,
14,0.973244,0.949924,0.951115,0.966803,0.990124,3.376822,3.426662,0.522010,0.910093,0.953446,0.973908,91.716577,
15,0.972964,0.945942,0.949844,0.965527,0.992017,3.376822,3.376822,0.528895,0.915587,0.956590,0.975095,91.885280,
16,0.983688,0.966506,0.965218,0.980361,0.996401,3.339864,3.412653,0.559729,0.948243,0.976420,0.987524,96.049354,
17,0.974151,0.945997,0.955051,0.970162,0.990351,3.198002,3.339864,0.511332,0.916046,0.955822,0.974285,91.855363,
18,0.974395,0.949567,0.954470,0.969395,0.990922,3.124537,3.198002,0.526780,0.915681,0.956316,0.974521,91.837768,
19,0.971216,0.942877,0.947337,0.967179,0.989582,2.984535,3.124537,0.510241,0.910833,0.953147,0.973520,90.790272,
20,0.973722,0.951279,0.952821,0.968154,0.990076,2.888214,2.984535,0.522786,0.923919,0.962232,0.979280,92.063882,
21,0.971029,0.946234,0.946516,0.964108,0.989445,2.721977,2.888214,0.504478,0.912524,0.954017,0.973428,90.479301,
22,0.973513,0.950587,0.952349,0.968383,0.989516,2.721977,2.721977,0.513646,0.920215,0.959378,0.977524,91.564345,
23,0.972666,0.951174,0.952258,0.967911,0.988039,2.757812,2.757812,0.513150,0.918834,0.957984,0.976345,91.270289,
24,0.982931,0.964412,0.962383,0.980709,0.996375,2.765138,2.772084,0.537046,0.945373,0.974179,0.985753,94.967874,
25,0.975389,0.951315,0.954990,0.972282,0.990452,2.731099,2.765138,0.518832,0.922900,0.960195,0.976802,91.952936,
26,0.973821,0.948914,0.951131,0.970600,0.990005,2.731099,2.731099,0.494280,0.920496,0.959219,0.976198,91.561464,
27,0.975180,0.951321,0.952010,0.970759,0.992319,2.767687,2.767687,0.511654,0.918030,0.957116,0.975119,91.687913,
28,0.981007,0.959278,0.960835,0.976115,0.996729,2.856482,2.856482,0.533260,0.932397,0.966705,0.981540,93.971318,
29,0.976927,0.952262,0.956552,0.976695,0.990374,3.288201,3.288201,0.522951,0.922195,0.960021,0.976787,92.933733,
30,0.978362,0.957794,0.957336,0.976202,0.992132,3.841294,3.841294,0.538365,0.926198,0.962173,0.977512,94.042166,
31,0.977529,0.957540,0.958986,0.974874,0.990569,3.975427,3.975427,0.549733,0.930473,0.963143,0.977797,94.085627,
32,0.989393,0.974764,0.976298,0.988180,0.998226,4.171820,4.171820,0.612223,0.968787,0.986243,0.992281,99.147799,
33,0.977228,0.959187,0.960019,0.973787,0.989657,4.354852,4.411150,0.545048,0.926902,0.960766,0.976507,94.260709,
34,0.977034,0.957352,0.964117,0.970474,0.990257,4.354852,4.354852,0.528687,0.921512,0.957843,0.975058,93.980345,
35,0.973663,0.954672,0.954695,0.966298,0.989557,4.541366,4.541366,0.525431,0.912280,0.951662,0.971223,92.890212,
36,0.977887,0.960908,0.961130,0.969807,0.992851,4.671879,4.671879,0.531550,0.920581,0.958001,0.975218,94.551015,
