Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.998872,0.994978,0.997206,0.999433,0.999968,0.000000,0.000000,0.905333,0.998297,0.999273,0.999563,97.076992,
1,0.993163,0.978357,0.982087,0.993389,1.000018,4.175463,4.235790,0.704079,0.983739,0.993561,0.996853,100.000000,
2,0.992920,0.979200,0.981445,0.993118,0.999813,4.106378,4.175463,0.698053,0.984134,0.993550,0.996806,100.000000,
3,0.992775,0.978165,0.981085,0.992802,1.000051,4.106378,4.106378,0.679564,0.981812,0.992295,0.996034,100.000000,
4,0.994767,0.984865,0.987711,0.995056,0.999270,4.019186,4.112193,0.708298,0.988140,0.995048,0.997349,100.000000,
5,0.992230,0.978511,0.981359,0.993132,0.998679,3.897284,4.019186,0.689930,0.981655,0.992320,0.995873,100.000000,
6,0.992988,0.980800,0.982876,0.993413,0.999335,3.835277,3.897284,0.684264,0.983808,0.993139,0.996588,100.000000,
7,0.992417,0.977067,0.983888,0.992444,0.999226,3.807795,3.835277,0.684140,0.982792,0.992912,0.996345,100.000000,
8,0.996483,0.989252,0.992465,0.996614,0.999643,3.797967,3.807795,0.776095,0.993945,0.997521,0.998700,100.000000,
9,0.992941,0.977356,0.983510,0.993932,0.999503,3.783160,3.797967,0.685854,0.983197,0.992871,0.996061,100.000000,
10,0.993205,0.981312,0.985663,0.992345,0.999261,3.758775,3.783160,0.697133,0.984401,0.992983,0.995885,100.000000,
11,0.993325,0.978229,0.984228,0.993195,1.000243,3.665228,3.758775,0.682670,0.981752,0.992304,0.995903,99.985191,
12,0.995664,0.985918,0.989368,0.996126,0.999940,3.526541,3.665228,0.734043,0.988591,0.995183,0.997402,100.000000,
13,0.993575,0.977049,0.983906,0.994262,1.000434,3.426662,3.526541,0.702413,0.982801,0.992566,0.996020,99.766107,
14,0.994253,0.981749,0.986350,0.994128,1.000002,3.376822,3.426662,0.714508,0.985333,0.993806,0.996635,99.967999,
15,0.993400,0.978539,0.985435,0.994879,0.998920,3.376822,3.376822,0.704653,0.983627,0.993156,0.996481,99.732628,
16,0.997731,0.991486,0.995335,0.998155,0.999852,3.339864,3.412653,0.801236,0.995161,0.997947,0.998875,100.000000,
17,0.993056,0.979453,0.983590,0.993398,0.999613,3.198002,3.339864,0.688794,0.984287,0.993314,0.996370,99.436068,
18,0.994011,0.982071,0.986960,0.994859,0.999043,3.124537,3.198002,0.711423,0.985554,0.993668,0.996626,99.590995,
19,0.992794,0.979121,0.985295,0.993067,0.998814,2.984535,3.124537,0.695292,0.983529,0.992821,0.996193,99.069138,
20,0.996186,0.986603,0.991720,0.996580,0.999950,2.888214,2.984535,0.729712,0.988893,0.995134,0.997405,99.909197,
21,0.992833,0.979963,0.984181,0.991972,0.999434,2.721977,2.888214,0.690030,0.983899,0.992903,0.995576,98.703324,
22,0.994236,0.982467,0.987387,0.994424,0.999418,2.721977,2.721977,0.703180,0.986158,0.993987,0.996667,99.152466,
23,0.993776,0.981170,0.986517,0.993998,0.999347,2.757812,2.757812,0.693727,0.985126,0.993733,0.996727,99.088683,
24,0.997372,0.990518,0.993968,0.998012,0.999971,2.765138,2.772084,0.768717,0.994166,0.997459,0.998622,100.000000,
25,0.993108,0.981498,0.983767,0.994571,0.998469,2.731099,2.765138,0.694641,0.985231,0.993741,0.996436,98.886344,
26,0.994247,0.982605,0.986691,0.995175,0.999296,2.731099,2.731099,0.682419,0.986230,0.993950,0.996537,99.160857,
27,0.994292,0.979096,0.985872,0.996165,1.000067,2.767687,2.767687,0.688639,0.984406,0.993214,0.996259,99.150991,
28,0.996438,0.986465,0.991267,0.996287,1.000916,2.856482,2.856482,0.729364,0.989761,0.995553,0.997532,99.957149,
29,0.993972,0.981334,0.985741,0.994178,0.999893,3.288201,3.288201,0.691412,0.984461,0.993398,0.996431,99.758279,
30,0.994643,0.982046,0.986655,0.994632,1.000565,3.841294,3.841294,0.706876,0.986493,0.994368,0.997160,100.000000,
31,0.993624,0.979820,0.984391,0.994919,0.999494,3.975427,3.975427,0.697048,0.984131,0.993453,0.996450,100.000000,
32,0.998333,0.992584,0.995923,0.999050,1.000156,4.171820,4.171820,0.826152,0.996393,0.998488,0.999076,100.000000,
33,0.993033,0.979410,0.984245,0.993619,0.999066,4.354852,4.411150,0.691154,0.983086,0.992815,0.996300,100.000000,
34,0.993756,0.980918,0.986138,0.994052,0.999428,4.354852,4.354852,0.690686,0.984843,0.993604,0.996563,100.000000,
