Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.998447,0.993364,0.995949,0.999296,0.999915,0.000000,0.000000,0.883127,0.997614,0.999062,0.999579,96.972665,
1,0.988341,0.969575,0.971991,0.988643,0.997772,4.175463,4.235790,0.670088,0.975985,0.989712,0.994512,99.276473,
2,0.989589,0.973943,0.975354,0.989319,0.998122,4.106378,4.175463,0.668404,0.978122,0.990618,0.995207,99.569205,
3,0.987431,0.969784,0.971612,0.986574,0.997299,4.106378,4.106378,0.645331,0.973194,0.988133,0.993438,98.827581,
4,0.993478,0.981664,0.985152,0.993551,0.998976,4.019186,4.112193,0.681305,0.984238,0.993614,0.996532,100.000000,
5,0.988672,0.973310,0.973025,0.988978,0.997467,3.897284,4.019186,0.658215,0.974401,0.988862,0.994138,98.932797,
6,0.989641,0.974975,0.975964,0.990322,0.997704,3.835277,3.897284,0.653093,0.976910,0.990070,0.994894,99.194047,
7,0.987608,0.969871,0.972347,0.986991,0.997775,3.807795,3.835277,0.647799,0.973748,0.988657,0.993837,98.557254,
8,0.995234,0.985580,0.989211,0.995353,0.999719,3.797967,3.807795,0.743587,0.990566,0.995852,0.997922,100.000000,
9,0.988223,0.968813,0.974209,0.989245,0.997319,3.783160,3.797967,0.650082,0.974361,0.988748,0.993782,98.662355,
10,0.989801,0.975611,0.977926,0.989444,0.997647,3.758775,3.783160,0.664520,0.977877,0.990061,0.994575,99.110395,
11,0.988695,0.970017,0.975533,0.988735,0.997799,3.665228,3.758775,0.646137,0.973733,0.988317,0.993542,98.580137,
12,0.992883,0.980719,0.982635,0.994054,0.998694,3.526541,3.665228,0.704465,0.984121,0.993223,0.996188,99.789157,
13,0.988604,0.967907,0.972628,0.988592,0.999027,3.426662,3.526541,0.662839,0.973583,0.988173,0.993616,98.259254,
14,0.989525,0.974196,0.978033,0.988744,0.997559,3.376822,3.426662,0.680712,0.978665,0.990752,0.994958,98.637793,
15,0.988605,0.970988,0.975483,0.989685,0.996845,3.376822,3.376822,0.671424,0.976642,0.990008,0.994749,98.380785,
16,0.996464,0.988034,0.991980,0.997641,0.999413,3.339864,3.412653,0.773982,0.992367,0.996672,0.997993,100.000000,
17,0.988886,0.969085,0.973678,0.990465,0.998296,3.198002,3.339864,0.652270,0.974784,0.988882,0.994232,98.126577,
18,0.990843,0.975318,0.978897,0.991588,0.998616,3.124537,3.198002,0.679844,0.979557,0.991148,0.995499,98.675243,
19,0.989243,0.969211,0.974124,0.990509,0.999038,2.984535,3.124537,0.660096,0.975675,0.989291,0.994376,97.968704,
20,0.993573,0.982143,0.986455,0.992107,0.999834,2.888214,2.984535,0.700979,0.984375,0.993049,0.996302,99.139074,
21,0.988479,0.969444,0.974720,0.987754,0.998262,2.721977,2.888214,0.657038,0.976660,0.989774,0.994291,97.494485,
22,0.991802,0.977466,0.979389,0.992360,0.999342,2.721977,2.721977,0.672565,0.981225,0.991937,0.995621,98.433730,
23,0.990299,0.972862,0.976864,0.990330,0.999364,2.757812,2.757812,0.664590,0.979012,0.991155,0.995462,98.097702,
24,0.996018,0.987032,0.990873,0.996966,0.999607,2.765138,2.772084,0.741892,0.991760,0.996597,0.998205,99.858939,
25,0.987439,0.971429,0.972826,0.988909,0.995761,2.731099,2.765138,0.663225,0.978084,0.990600,0.994849,97.363975,
26,0.990422,0.976345,0.978656,0.991692,0.997367,2.731099,2.731099,0.650908,0.979749,0.991073,0.995082,98.066596,
27,0.988662,0.969819,0.972903,0.989293,0.998775,2.767687,2.767687,0.654756,0.976821,0.989902,0.994427,97.609969,
28,0.994195,0.982397,0.987295,0.994018,0.999773,2.856482,2.856482,0.700594,0.985602,0.993746,0.996590,99.294997,
29,0.989604,0.971809,0.978155,0.989915,0.997878,3.288201,3.288201,0.658283,0.977179,0.990365,0.994841,98.517911,
30,0.991208,0.976414,0.980239,0.991119,0.998770,3.841294,3.841294,0.674238,0.979397,0.991143,0.995457,99.644154,
31,0.989781,0.973200,0.975686,0.991161,0.997998,3.975427,3.975427,0.667873,0.977192,0.990073,0.994710,99.381620,
32,0.996521,0.989386,0.991273,0.997098,0.999755,4.171820,4.171820,0.798698,0.993843,0.997422,0.998550,100.000000,
33,0.988033,0.972346,0.974326,0.988574,0.996309,4.354852,4.411150,0.660784,0.976069,0.989811,0.994544,99.436583,
34,0.989915,0.975089,0.979333,0.989311,0.997646,4.354852,4.354852,0.659781,0.978617,0.990852,0.995218,99.958837,
35,0.988711,0.970861,0.975343,0.987401,0.998727,4.541366,4.541366,0.654495,0.974228,0.988919,0.994344,99.748610,
36,0.992239,0.980687,0.984320,0.991199,0.998512,4.671879,4.671879,0.692962,0.983559,0.992931,0.996071,100.000000,
37,0.988419,0.971445,0.972645,0.988171,0.997841,4.837750,4.837750,0.649655,0.973812,0.988457,0.993932,99.988761,
38,0.989885,0.975182,0.978005,0.988236,0.998152,4.994174,4.994174,0.668507,0.976469,0.989537,0.994096,100.000000,
39,0.989484,0.974550,0.975551,0.988405,0.998483,5.094744,5.172161,0.678526,0.975025,0.988752,0.993912,100.000000,
40,0.994809,0.986627,0.989025,0.994395,0.998937,4.920234,5.094744,0.754487,0.989895,0.995640,0.997521,100.000000,
41,0.987200,0.970479,0.972011,0.986550,0.996920,4.746991,4.920234,0.628859,0.974134,0.988338,0.993870,99.604364,
42,0.990166,0.975981,0.979927,0.989475,0.997339,4.705685,4.746991,0.656134,0.977823,0.990222,0.995191,100.000000,
43,0.987673,0.972082,0.975879,0.986609,0.996031,4.518733,4.705685,0.654144,0.974192,0.988423,0.994038,99.447709,
44,0.993029,0.982129,0.985773,0.993378,0.998173,4.502865,4.518733,0.705867,0.983768,0.992656,0.996000,100.000000,
