Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.998616,0.993534,0.996390,0.999463,0.999996,0.000000,0.000000,0.891200,0.998016,0.999177,0.999610,97.018953,
1,0.991059,0.971771,0.976464,0.991565,0.999919,4.175463,4.235790,0.676567,0.977001,0.990177,0.994908,99.926302,
2,0.992537,0.975890,0.980351,0.992471,1.000508,4.106378,4.175463,0.679125,0.979479,0.991226,0.995405,100.000000,
3,0.990627,0.972022,0.976387,0.990740,0.999634,4.106378,4.106378,0.653317,0.974729,0.988759,0.993914,99.595358,
4,0.994040,0.981343,0.984636,0.994207,1.000049,4.019186,4.112193,0.689260,0.985045,0.993644,0.996602,100.000000,
5,0.990416,0.973183,0.976529,0.990656,0.999107,3.897284,4.019186,0.664920,0.974955,0.989138,0.994161,99.328673,
6,0.991420,0.976171,0.980845,0.992445,0.998333,3.835277,3.897284,0.663852,0.979081,0.991004,0.995338,99.666835,
7,0.988984,0.971894,0.976168,0.989885,0.997206,3.807795,3.835277,0.656054,0.975896,0.989484,0.994208,98.930752,
8,0.995307,0.986338,0.989451,0.995122,0.999745,3.797967,3.807795,0.755947,0.991466,0.996339,0.998038,100.000000,
9,0.989460,0.972221,0.977006,0.990104,0.997698,3.783160,3.797967,0.661468,0.976229,0.989218,0.993961,98.972627,
10,0.991772,0.977552,0.982390,0.992441,0.998144,3.758775,3.783160,0.674406,0.979391,0.990694,0.994758,99.588505,
11,0.989522,0.972521,0.978750,0.989597,0.997363,3.665228,3.758775,0.656492,0.975182,0.988999,0.993906,98.823042,
12,0.993324,0.982170,0.985034,0.993387,0.998876,3.526541,3.665228,0.713389,0.986023,0.994154,0.996746,99.981105,
13,0.989951,0.971819,0.976118,0.990494,0.998707,3.426662,3.526541,0.672917,0.975552,0.989092,0.994066,98.635515,
14,0.991409,0.977814,0.981856,0.989793,0.998851,3.376822,3.426662,0.688776,0.979167,0.990855,0.995065,99.062688,
15,0.990119,0.971843,0.977328,0.990985,0.998527,3.376822,3.376822,0.677737,0.977068,0.989951,0.994602,98.696816,
16,0.996855,0.988374,0.991684,0.996878,1.000743,3.339864,3.412653,0.786675,0.993164,0.996974,0.998291,100.000000,
17,0.990279,0.972255,0.978152,0.991353,0.998444,3.198002,3.339864,0.664246,0.978085,0.990269,0.994711,98.539656,
18,0.992425,0.977518,0.983748,0.990772,1.000326,3.124537,3.198002,0.687970,0.980442,0.991413,0.995521,99.035688,
19,0.990231,0.972067,0.978354,0.991929,0.998105,2.984535,3.124537,0.669242,0.977253,0.989940,0.994679,98.240131,
20,0.993956,0.982927,0.987818,0.992896,0.999528,2.888214,2.984535,0.708986,0.985810,0.993711,0.996810,99.298269,
21,0.990738,0.972923,0.978482,0.990203,0.999598,2.721977,2.888214,0.665706,0.978014,0.990167,0.994146,97.993443,
22,0.992206,0.978693,0.982846,0.992554,0.998599,2.721977,2.721977,0.679721,0.981690,0.991944,0.995777,98.533679,
23,0.991189,0.975158,0.980696,0.991698,0.998583,2.757812,2.757812,0.672792,0.980647,0.991835,0.995966,98.365843,
