codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,duckstakeoff2160p,3480x2160,50,0,22,33.9562,33.6398,37.4695,34.1404,269589961.1136,9730.298,duckstakeoff2160p_22qp_0fr_50fps_fast-preset_1t
