Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.991095,0.969738,0.981094,0.993744,0.997617,0.000000,0.000000,0.785694,0.984285,0.993128,0.996276,94.808885,
1,0.968188,0.945497,0.937441,0.968587,0.984914,3.353189,3.717654,0.607619,0.903441,0.952512,0.973578,90.427822,
2,0.969276,0.944312,0.939453,0.969608,0.986289,3.353189,3.353189,0.596214,0.898994,0.950447,0.972177,90.467532,
3,0.965898,0.940268,0.930023,0.966078,0.985236,4.850497,4.850497,0.571006,0.878468,0.938378,0.964703,90.430109,
4,0.974527,0.947234,0.946923,0.977060,0.989133,3.910109,6.898657,0.615776,0.921917,0.963964,0.980448,93.535527,
5,0.958817,0.932635,0.914489,0.958395,0.982061,3.104182,3.910109,0.560349,0.873345,0.935800,0.964470,86.727414,
6,0.966241,0.936430,0.927407,0.967787,0.986471,3.104182,3.104182,0.581186,0.893594,0.947813,0.970564,89.285396,
7,0.965787,0.940712,0.924415,0.966851,0.985690,8.952062,8.952062,0.594073,0.891552,0.946287,0.970079,95.847371,
8,0.979900,0.953128,0.948612,0.981725,0.995327,10.968513,14.106015,0.674148,0.948919,0.977571,0.987660,100.000000,
9,0.950432,0.920414,0.896085,0.949875,0.978374,4.293876,10.968513,0.551202,0.870494,0.933377,0.962610,86.114551,
10,0.962197,0.931256,0.917961,0.965334,0.983739,3.301561,4.293876,0.567622,0.880115,0.938995,0.966024,87.933888,
11,0.960217,0.930624,0.915977,0.961920,0.982549,3.301561,3.301561,0.560613,0.872102,0.933966,0.962204,87.007960,
12,0.973904,0.945802,0.943711,0.977482,0.989040,4.698951,5.730782,0.613659,0.920873,0.963220,0.980241,94.299828,
13,0.960864,0.935021,0.920040,0.962604,0.981342,4.698951,4.698951,0.561522,0.871042,0.933336,0.962896,88.826029,
14,0.973455,0.949333,0.943392,0.975057,0.988817,6.745967,6.745967,0.592944,0.891313,0.946285,0.970459,95.049712,
15,0.969321,0.944209,0.933482,0.971078,0.987233,7.166884,9.276816,0.594648,0.890733,0.945042,0.969522,94.512755,
16,0.982327,0.955980,0.962259,0.984349,0.994311,3.207820,7.166884,0.679509,0.956188,0.980740,0.990236,95.947902,
17,0.970310,0.944377,0.938053,0.971765,0.987393,3.207820,3.207820,0.597438,0.896791,0.949113,0.972860,90.506264,
18,0.967571,0.937862,0.933324,0.968788,0.986703,4.469100,5.143035,0.584354,0.892637,0.947205,0.971153,91.221813,
19,0.960760,0.933223,0.919853,0.960196,0.983283,4.469100,4.469100,0.568165,0.875783,0.936617,0.964778,88.813664,
20,0.974435,0.945041,0.940473,0.976636,0.992009,8.512968,8.512968,0.617276,0.918540,0.961957,0.979459,98.709838,
21,0.971425,0.942532,0.934855,0.974552,0.989028,8.144745,11.835651,0.573518,0.877354,0.938798,0.965717,95.481582,
22,0.964769,0.935814,0.928414,0.965587,0.984957,6.595467,8.144745,0.577644,0.883410,0.941313,0.967498,92.554981,
23,0.960391,0.933290,0.920635,0.960902,0.981820,6.595467,6.595467,0.575968,0.881244,0.939386,0.965691,91.390327,
24,0.980039,0.951498,0.956513,0.983770,0.992321,6.613738,6.613738,0.664998,0.951119,0.978524,0.988827,99.349444,
25,0.968331,0.946244,0.933612,0.969795,0.984735,10.256525,10.256525,0.590698,0.885111,0.941673,0.967897,97.432338,
26,0.971051,0.946098,0.939443,0.973387,0.986789,10.347206,10.762180,0.585118,0.884210,0.941774,0.968698,98.173637,
27,0.964289,0.937650,0.927917,0.964719,0.983836,7.386401,10.347206,0.564591,0.868547,0.932240,0.961652,92.500890,
28,0.973096,0.945915,0.942510,0.976441,0.988551,4.241767,7.386401,0.606142,0.911179,0.957830,0.976857,93.059620,
29,0.958189,0.932254,0.915512,0.960116,0.979516,4.241767,4.241767,0.565320,0.873355,0.935741,0.964494,87.938693,
30,0.971945,0.946218,0.943115,0.972898,0.987893,9.460917,9.460917,0.592871,0.894906,0.948816,0.972648,98.045152,
31,0.964673,0.939343,0.926882,0.963535,0.986138,3.362835,11.412610,0.599169,0.896434,0.948165,0.970703,89.271013,
32,0.983514,0.958511,0.965057,0.986102,0.994334,2.970780,3.362835,0.689324,0.959133,0.981907,0.990476,95.987306,
33,0.968282,0.942924,0.932575,0.969063,0.987441,2.970780,2.970780,0.602204,0.897609,0.948597,0.971918,89.682524,
34,0.967757,0.941502,0.934155,0.969431,0.985569,6.190592,6.190592,0.591819,0.890959,0.945763,0.970235,93.141546,
35,0.968042,0.945047,0.934409,0.967537,0.986688,10.324931,10.324931,0.575035,0.872039,0.935144,0.964689,96.886318,
36,0.973209,0.948162,0.940981,0.975930,0.988892,10.811970,11.031343,0.615206,0.911822,0.958839,0.977741,100.000000,
37,0.962096,0.939469,0.923354,0.962207,0.982568,8.570230,10.811970,0.563113,0.866069,0.932336,0.963441,93.487295,
38,0.964960,0.938700,0.929909,0.966342,0.984545,3.440649,8.570230,0.577546,0.882391,0.940581,0.966910,88.817266,
39,0.964171,0.938280,0.931981,0.964479,0.983327,3.440649,3.440649,0.579084,0.883381,0.941155,0.966683,88.653749,
40,0.979548,0.953713,0.959235,0.983430,0.990776,5.901613,6.909076,0.661873,0.950214,0.977673,0.988257,98.312545,
41,0.965204,0.939379,0.929885,0.969319,0.982355,5.819444,5.901613,0.581773,0.888945,0.943774,0.968372,91.931491,
42,0.965818,0.937970,0.930507,0.969024,0.984177,5.819444,5.819444,0.584811,0.894869,0.948623,0.971696,92.536570,
43,0.971966,0.948863,0.938935,0.973799,0.988079,6.471519,6.471519,0.580232,0.879841,0.940020,0.967093,93.870406,
44,0.973637,0.947155,0.941783,0.974853,0.990509,10.426475,14.579437,0.628670,0.919016,0.962736,0.980305,100.000000,
45,0.953515,0.923850,0.905382,0.952853,0.979884,3.079051,10.426475,0.549137,0.864281,0.930429,0.961108,85.099184,
46,0.963482,0.936048,0.925347,0.964132,0.984628,3.079051,3.079051,0.576689,0.884947,0.942325,0.968379,88.257710,
47,0.966299,0.941370,0.930574,0.967645,0.985401,4.321334,4.321334,0.588648,0.889178,0.943727,0.968960,90.446065,
48,0.981352,0.956388,0.964146,0.984133,0.991832,5.486193,5.486193,0.687670,0.959984,0.982335,0.990762,98.658943,
49,0.968710,0.941673,0.936198,0.970149,0.987234,5.393851,7.143707,0.595500,0.894218,0.946648,0.970206,92.456673,
50,0.966170,0.941562,0.932622,0.967512,0.984679,3.915126,5.393851,0.588319,0.892619,0.945893,0.969718,90.088908,
51,0.962391,0.937910,0.927456,0.962547,0.982039,3.915126,3.915126,0.573196,0.876836,0.937937,0.965871,88.642977,
52,0.973819,0.945501,0.943443,0.976826,0.990040,9.204730,9.204730,0.611958,0.915393,0.960541,0.978321,99.179723,
53,0.958759,0.933722,0.917400,0.959421,0.980931,8.504146,9.391950,0.562019,0.869550,0.933730,0.962815,92.710305,
54,0.966541,0.942193,0.933693,0.968061,0.984570,7.514047,8.504146,0.582972,0.886607,0.944158,0.969883,94.290455,
