Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.971304,0.945100,0.940249,0.973050,0.987998,0.000000,0.000000,0.590134,0.897563,0.949938,0.971667,86.708477,
1,0.960830,0.936823,0.924932,0.960192,0.980651,3.353189,3.717654,0.537367,0.846997,0.916976,0.950881,85.659991,
2,0.947993,0.928456,0.906507,0.945738,0.970491,3.353189,3.353189,0.501934,0.801483,0.884034,0.928930,80.103309,
3,0.947025,0.925225,0.901109,0.944715,0.971371,4.850497,4.850497,0.480800,0.768881,0.858522,0.912018,79.526090,
4,0.943202,0.924654,0.897375,0.940809,0.966776,3.910109,6.898657,0.475366,0.762881,0.855037,0.911799,77.554598,
5,0.936542,0.919726,0.889597,0.931571,0.962215,3.104182,3.910109,0.452684,0.741919,0.839407,0.900443,74.016417,
6,0.934386,0.917188,0.882585,0.930176,0.961328,3.104182,3.104182,0.449378,0.737998,0.835704,0.896574,73.189902,
7,0.941468,0.926063,0.891507,0.937156,0.966603,8.952062,8.952062,0.473553,0.757387,0.852683,0.909182,82.475813,
8,0.947918,0.933942,0.897307,0.943433,0.972393,10.968513,14.106015,0.504920,0.784743,0.874880,0.923106,87.704739,
9,0.934483,0.914988,0.882521,0.930700,0.961686,4.293876,10.968513,0.442158,0.741561,0.843084,0.903616,75.324077,
10,0.930870,0.911670,0.876952,0.927236,0.958808,3.301561,4.293876,0.432944,0.722863,0.824030,0.888271,71.819136,
11,0.935735,0.916063,0.885595,0.933653,0.961157,3.301561,3.301561,0.438028,0.726080,0.826289,0.887656,72.814611,
12,0.936623,0.920034,0.887507,0.935295,0.960507,4.698951,5.730782,0.452928,0.739340,0.835791,0.893156,75.177379,
13,0.934015,0.916680,0.883773,0.933499,0.958187,4.698951,4.698951,0.440536,0.731427,0.831482,0.892792,74.534310,
14,0.938425,0.920900,0.883921,0.935966,0.964875,6.745967,6.745967,0.459509,0.745948,0.842312,0.899853,78.478946,
15,0.942285,0.922558,0.890268,0.940316,0.968158,7.166884,9.276816,0.468260,0.766953,0.862267,0.915550,81.530374,
