Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984740,0.963422,0.969215,0.985681,0.994743,0.000000,0.000000,0.718011,0.957450,0.980179,0.988895,92.213314,
1,0.973162,0.951225,0.950887,0.973670,0.986254,3.353189,3.717654,0.641010,0.919297,0.961113,0.978593,92.269307,
2,0.973447,0.949288,0.949720,0.974942,0.986974,3.353189,3.353189,0.628184,0.916963,0.960566,0.978486,92.302532,
3,0.969405,0.944392,0.939662,0.969777,0.986051,4.850497,4.850497,0.600787,0.896459,0.948685,0.971592,92.161502,
4,0.977961,0.951081,0.953349,0.979961,0.991696,3.910109,6.898657,0.639956,0.935457,0.971375,0.985292,95.008936,
5,0.969004,0.943892,0.937514,0.968606,0.986921,3.104182,3.910109,0.587455,0.892202,0.947190,0.971706,89.932396,
6,0.973701,0.945854,0.945631,0.974908,0.989544,3.104182,3.104182,0.609031,0.912195,0.958854,0.978242,91.965978,
7,0.972400,0.945768,0.938471,0.973811,0.989554,8.952062,8.952062,0.612369,0.905330,0.954737,0.976327,98.165471,
8,0.984124,0.956633,0.956982,0.988044,0.996681,10.968513,14.106015,0.693058,0.957731,0.981989,0.990610,100.000000,
9,0.968622,0.941508,0.935079,0.969317,0.986878,4.293876,10.968513,0.578024,0.888389,0.943722,0.968810,90.908108,
10,0.971016,0.943416,0.940651,0.973053,0.987199,3.301561,4.293876,0.593521,0.898821,0.950269,0.972807,90.823352,
11,0.969860,0.942128,0.936871,0.972468,0.986691,3.301561,3.301561,0.586595,0.891916,0.946716,0.970310,90.225693,
12,0.977267,0.949648,0.950297,0.980925,0.990966,4.698951,5.730782,0.636355,0.935307,0.970747,0.984151,95.697076,
13,0.968763,0.943025,0.936339,0.968928,0.987014,4.698951,4.698951,0.587952,0.892285,0.946709,0.970902,91.706964,
14,0.972979,0.946992,0.940728,0.974174,0.989867,6.745967,6.745967,0.614572,0.905537,0.954460,0.975616,95.729892,
15,0.971887,0.946101,0.941280,0.971512,0.989454,7.166884,9.276816,0.610215,0.902136,0.951816,0.973462,95.687162,
16,0.984691,0.958012,0.966473,0.987141,0.995697,3.207820,7.166884,0.697727,0.963634,0.984480,0.992589,96.838652,
17,0.972241,0.946617,0.942474,0.974153,0.987943,3.207820,3.207820,0.612702,0.906299,0.954339,0.975779,91.374994,
18,0.972271,0.943303,0.942883,0.973872,0.989008,4.469100,5.143035,0.606490,0.908580,0.956596,0.976707,93.084098,
19,0.968202,0.941982,0.937109,0.968054,0.986217,4.469100,4.469100,0.590637,0.892150,0.946286,0.970349,91.250275,
20,0.977572,0.949125,0.948431,0.979961,0.992947,8.512968,8.512968,0.637910,0.932597,0.969849,0.984089,100.000000,
21,0.968883,0.940914,0.932306,0.970344,0.987526,8.144745,11.835651,0.596257,0.891542,0.946836,0.971548,95.759017,
22,0.970867,0.945400,0.942693,0.972106,0.986696,6.595467,8.144745,0.600673,0.900111,0.951483,0.973502,94.793645,
23,0.968521,0.943622,0.939120,0.969376,0.985027,6.595467,6.595467,0.594849,0.894569,0.947590,0.971031,93.918309,
24,0.983925,0.955109,0.962795,0.988550,0.994662,6.613738,6.613738,0.684849,0.959073,0.982558,0.991012,100.000000,
25,0.969405,0.945649,0.934652,0.971176,0.985934,10.256525,10.256525,0.610282,0.899107,0.949943,0.972955,98.456656,
26,0.970943,0.946485,0.941009,0.972299,0.986632,10.347206,10.762180,0.610124,0.901604,0.951974,0.973785,99.042309,
27,0.967436,0.940668,0.932630,0.968782,0.985715,7.386401,10.347206,0.586180,0.885792,0.942965,0.968376,94.170004,
28,0.976652,0.950311,0.950666,0.979692,0.990316,4.241767,7.386401,0.628941,0.928253,0.967398,0.982882,94.747893,
29,0.967657,0.941827,0.935881,0.969427,0.984659,4.241767,4.241767,0.586354,0.890823,0.945937,0.969638,90.793473,
30,0.972674,0.945283,0.941435,0.972804,0.990513,9.460917,9.460917,0.617685,0.910330,0.957770,0.977428,99.018116,
31,0.971683,0.946807,0.942806,0.972093,0.988278,3.362835,11.412610,0.614669,0.907462,0.955018,0.974898,91.403713,
32,0.985938,0.961111,0.971013,0.988222,0.995517,2.970780,3.362835,0.706700,0.965563,0.985160,0.992526,96.842438,
33,0.973188,0.949269,0.946046,0.974198,0.988417,2.970780,2.970780,0.618337,0.909673,0.956236,0.976538,91.431517,
34,0.973807,0.947149,0.946706,0.975731,0.988895,6.190592,6.190592,0.614875,0.910275,0.957390,0.977207,95.525483,
35,0.969519,0.945376,0.936983,0.970253,0.987040,10.324931,10.324931,0.597484,0.890235,0.945882,0.971117,98.206677,
36,0.975905,0.951422,0.949734,0.979008,0.988821,10.811970,11.031343,0.638237,0.927277,0.966676,0.982738,100.000000,
37,0.968215,0.946584,0.938667,0.969903,0.983525,8.570230,10.811970,0.587732,0.884726,0.942456,0.968846,95.676966,
38,0.969560,0.946627,0.943350,0.970050,0.985339,3.440649,8.570230,0.601875,0.899685,0.950484,0.972561,90.661898,
39,0.969796,0.944325,0.944012,0.969818,0.986346,3.440649,3.440649,0.599749,0.898485,0.949779,0.971848,90.626697,
40,0.982846,0.956247,0.966407,0.986623,0.992686,5.901613,6.909076,0.681623,0.958486,0.981884,0.990464,99.431455,
41,0.970385,0.945869,0.941625,0.972580,0.986017,5.819444,5.901613,0.601632,0.902054,0.951978,0.973346,93.800895,
42,0.973742,0.946757,0.948101,0.975152,0.989273,5.819444,5.819444,0.611587,0.913441,0.959150,0.977750,95.202443,
43,0.969227,0.945322,0.934092,0.967849,0.988777,6.471519,6.471519,0.606921,0.894675,0.948518,0.972414,94.076335,
44,0.977468,0.951387,0.950034,0.978355,0.992789,10.426475,14.579437,0.647614,0.932033,0.970060,0.984180,100.000000,
45,0.967186,0.940780,0.935955,0.966793,0.985784,3.079051,10.426475,0.574329,0.883587,0.942414,0.968825,89.091063,
46,0.972727,0.946828,0.945760,0.972838,0.989338,3.079051,3.079051,0.602360,0.904505,0.954532,0.976183,91.369675,
47,0.972586,0.946759,0.945631,0.974426,0.987882,4.321334,4.321334,0.607170,0.903080,0.952476,0.974279,92.596354,
48,0.985512,0.960466,0.971304,0.988311,0.994741,5.486193,5.486193,0.707094,0.967262,0.985763,0.992290,99.878291,
49,0.973400,0.946983,0.948434,0.975603,0.988029,5.393851,7.143707,0.610576,0.904803,0.953096,0.973970,94.051986,
50,0.972723,0.949673,0.947329,0.972393,0.988716,3.915126,5.393851,0.610808,0.908215,0.955609,0.975872,92.404012,
51,0.969951,0.946528,0.941751,0.970702,0.986131,3.915126,3.915126,0.595535,0.893370,0.947595,0.971863,91.136807,
52,0.978226,0.949348,0.952621,0.981503,0.992409,9.204730,9.204730,0.636339,0.932608,0.970164,0.984094,100.000000,
53,0.967203,0.942486,0.936753,0.968506,0.984253,8.504146,9.391950,0.587107,0.888896,0.945065,0.970131,95.601917,
54,0.971777,0.944046,0.941386,0.974737,0.988361,7.514047,8.504146,0.605700,0.903275,0.954078,0.975704,96.333006,
55,0.968205,0.942912,0.938013,0.970996,0.984687,5.708704,7.514047,0.597605,0.897573,0.949382,0.972400,93.009670,
56,0.983070,0.959075,0.965756,0.985360,0.994008,5.360588,5.708704,0.690785,0.958464,0.981991,0.990656,98.853393,
57,0.969457,0.944216,0.940370,0.969349,0.987655,4.342602,5.360588,0.603557,0.903435,0.953087,0.974488,91.993139,
58,0.971762,0.945370,0.943888,0.973540,0.987975,4.342602,4.342602,0.608838,0.908399,0.956256,0.976566,92.795443,
59,0.967163,0.940150,0.934560,0.968920,0.985521,4.574031,4.574031,0.585842,0.891606,0.946121,0.970295,91.142850,
60,0.976852,0.949120,0.952627,0.979052,0.991297,5.700313,5.700313,0.640452,0.936267,0.971155,0.984442,96.847485,
61,0.968455,0.941898,0.935556,0.968226,0.987992,5.319605,5.748551,0.590562,0.892043,0.946332,0.970438,92.318245,
62,0.974196,0.949260,0.948565,0.974633,0.989655,4.998007,5.319605,0.625217,0.914075,0.959018,0.977768,94.323961,
63,0.972835,0.947628,0.948334,0.972407,0.988617,3.531895,4.998007,0.624138,0.909931,0.955841,0.975591,91.945125,
64,0.987402,0.964880,0.975098,0.988487,0.996555,3.220883,3.531895,0.733743,0.971494,0.987840,0.993944,97.731145,
65,0.973988,0.949845,0.949087,0.974675,0.988837,3.220883,3.220883,0.627431,0.908982,0.955095,0.976640,91.860390,
66,0.974621,0.946831,0.945530,0.975288,0.991611,6.241981,6.241981,0.619426,0.912802,0.958602,0.977547,95.846433,
67,0.968086,0.942559,0.934769,0.967431,0.987689,6.049301,7.561378,0.586498,0.890253,0.945426,0.968831,92.924138,
68,0.977831,0.951270,0.952372,0.979489,0.992732,5.108125,6.049301,0.638501,0.932119,0.969402,0.983902,96.222797,
69,0.969777,0.942363,0.940259,0.970111,0.987879,3.992036,5.108125,0.591659,0.893589,0.948017,0.971294,91.168270,
70,0.972902,0.947375,0.947863,0.975251,0.987121,3.992036,3.992036,0.610440,0.909637,0.957246,0.976483,92.656987,
71,0.969178,0.941908,0.940249,0.972486,0.984697,4.902368,4.902368,0.596738,0.897875,0.949082,0.971082,92.154973,
72,0.983498,0.956886,0.965203,0.987408,0.993828,6.035301,6.035301,0.688820,0.959525,0.982439,0.990950,99.804956,
73,0.970769,0.945769,0.941506,0.974907,0.985051,4.600744,7.652951,0.601608,0.899367,0.949921,0.972070,92.252656,
74,0.970979,0.945430,0.942407,0.973068,0.986813,4.442929,4.600744,0.604444,0.906903,0.955019,0.974989,92.568678,
75,0.967958,0.942645,0.936102,0.969521,0.985500,3.715806,4.442929,0.587537,0.891398,0.945410,0.968383,90.107784,
76,0.976545,0.950234,0.952833,0.978962,0.990273,3.638862,3.715806,0.636754,0.934556,0.970062,0.983469,94.167365,
77,0.970208,0.944771,0.942224,0.972095,0.986041,3.638862,3.638862,0.594671,0.896630,0.949186,0.971849,90.931463,
78,0.972975,0.947646,0.947176,0.976372,0.986640,4.152612,4.152612,0.613305,0.911054,0.957401,0.976643,92.886537,
79,0.971561,0.946639,0.943401,0.973565,0.986944,4.381444,4.381444,0.611947,0.906494,0.954718,0.975565,92.648272,
80,0.984242,0.959695,0.967619,0.986515,0.994526,8.649076,8.649076,0.703959,0.964317,0.984556,0.992104,100.000000,
81,0.967821,0.942068,0.938916,0.969880,0.983475,7.839668,10.647037,0.599226,0.896302,0.948257,0.970879,95.204143,
82,0.970732,0.945940,0.941616,0.974454,0.985490,6.198123,7.839668,0.601980,0.900883,0.952010,0.973978,94.366197,
83,0.967781,0.941725,0.941417,0.965859,0.986670,5.255068,6.198123,0.583798,0.887612,0.944353,0.969536,91.940536,
84,0.975766,0.948424,0.952857,0.979420,0.989293,5.255068,5.255068,0.630335,0.931658,0.968920,0.983042,95.860304,
85,0.967976,0.944337,0.940031,0.970808,0.983439,4.828716,5.515417,0.586820,0.891845,0.947035,0.970680,91.687830,
86,0.973393,0.947884,0.947215,0.976695,0.987910,3.782562,4.828716,0.610452,0.909897,0.957149,0.976487,92.506499,
87,0.972139,0.947030,0.946049,0.973298,0.988260,2.975153,3.782562,0.606757,0.906825,0.955020,0.975250,91.063161,
88,0.983586,0.956646,0.965532,0.987156,0.994663,2.975153,2.975153,0.687872,0.961596,0.983629,0.991699,96.192568,
89,0.971417,0.945149,0.945517,0.972824,0.987543,3.514648,3.514648,0.604065,0.905645,0.955090,0.976480,91.664651,
90,0.972112,0.945973,0.946489,0.974650,0.987214,3.568799,3.568799,0.607217,0.910971,0.957709,0.977206,92.056836,
91,0.970196,0.945993,0.940330,0.973146,0.986119,4.019734,4.019734,0.592534,0.892637,0.946940,0.970439,91.176752,
92,0.976882,0.949646,0.950266,0.981801,0.990637,4.261175,6.594807,0.634680,0.933256,0.969795,0.984040,95.029192,
93,0.968162,0.941682,0.939268,0.969450,0.985922,3.492774,4.261175,0.590323,0.894329,0.947989,0.970978,90.197452,
94,0.973004,0.947122,0.948031,0.973653,0.989421,3.492774,3.492774,0.613887,0.911179,0.958336,0.977458,92.198811,
95,0.972044,0.947526,0.948154,0.973663,0.987030,3.560749,3.851052,0.617538,0.908708,0.955713,0.975340,91.786795,
96,0.986235,0.961434,0.973232,0.989964,0.994788,3.431643,3.560749,0.716531,0.968582,0.986383,0.992667,97.563519,
97,0.972708,0.950506,0.949184,0.974590,0.986820,3.431643,3.431643,0.621273,0.910410,0.956210,0.975188,91.782620,
98,0.974070,0.948243,0.950445,0.976414,0.988678,3.220011,4.663854,0.613311,0.909598,0.956687,0.976303,91.931573,
99,0.969389,0.944209,0.943223,0.971856,0.984857,3.220011,3.220011,0.592708,0.895125,0.948122,0.971449,90.172693,
100,0.977397,0.950346,0.953992,0.980515,0.991403,3.033461,3.340273,0.635649,0.935424,0.970937,0.984628,93.741427,
101,0.968838,0.944266,0.940074,0.972126,0.984382,3.033461,3.033461,0.591424,0.896101,0.949037,0.971739,89.892388,
