Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.979682,0.955908,0.958764,0.980393,0.992542,0.000000,0.000000,0.662089,0.937606,0.970815,0.984044,90.333126,
1,0.966152,0.944884,0.937799,0.964772,0.982922,3.353189,3.717654,0.594630,0.886158,0.941105,0.966418,88.935396,
2,0.962191,0.941368,0.932838,0.960413,0.979694,3.353189,3.353189,0.560997,0.855203,0.922270,0.955126,86.455902,
3,0.955059,0.932860,0.916501,0.952922,0.976451,4.850497,4.850497,0.534747,0.828195,0.904431,0.943597,85.140749,
4,0.960253,0.936797,0.923293,0.959590,0.980086,3.910109,6.898657,0.542768,0.843544,0.916420,0.952969,86.327164,
5,0.953225,0.930138,0.911855,0.952538,0.974856,3.104182,3.910109,0.509631,0.813360,0.896236,0.940241,82.204119,
6,0.954411,0.930979,0.914981,0.953979,0.975013,3.104182,3.104182,0.516005,0.820368,0.900546,0.941943,82.728907,
7,0.959388,0.937166,0.916910,0.962064,0.977951,8.952062,8.952062,0.541213,0.841862,0.915893,0.952961,91.826404,
8,0.970083,0.945703,0.930761,0.971468,0.988292,10.968513,14.106015,0.592965,0.890159,0.947294,0.971707,99.110457,
9,0.953553,0.927786,0.908810,0.952765,0.977017,4.293876,10.968513,0.508525,0.826660,0.907281,0.947977,84.667308,
10,0.952013,0.930091,0.911759,0.950625,0.973458,3.301561,4.293876,0.507357,0.815023,0.897145,0.939899,82.190484,
11,0.953359,0.929646,0.909209,0.952305,0.976485,3.301561,3.301561,0.506985,0.811998,0.894976,0.937017,82.176096,
12,0.958143,0.934831,0.918970,0.958497,0.978231,4.698951,5.730782,0.531506,0.837673,0.912334,0.948046,86.273053,
13,0.949833,0.930186,0.908726,0.948081,0.971731,4.698951,4.698951,0.508120,0.810704,0.892685,0.936594,82.927276,
14,0.955510,0.934645,0.912590,0.952656,0.978462,6.745967,6.745967,0.533500,0.828190,0.904549,0.944046,87.435814,
15,0.960392,0.936386,0.918965,0.958321,0.983072,7.166884,9.276816,0.545626,0.849151,0.919929,0.953966,90.314917,
16,0.973005,0.946687,0.942185,0.974046,0.989980,3.207820,7.166884,0.602247,0.913692,0.960035,0.979398,92.094115,
17,0.960493,0.935452,0.922596,0.959108,0.981662,3.207820,3.207820,0.546385,0.853395,0.923260,0.957993,86.206015,
