Picture Number:    0	 QP:   13  [ PSNR-Y: 36.05 dB,	PSNR-U: 46.13 dB,	PSNR-V: 47.54 dB,	MSE-Y: 16.16,	MSE-U: 1.59,	MSE-V: 1.15,	SSIM-Y: 0.97380,	SSIM-U: 0.97911,	SSIM-V: 0.98430 ]	  61813 bytes
Picture Number:    1	 QP:   22  [ PSNR-Y: 37.56 dB,	PSNR-U: 44.86 dB,	PSNR-V: 46.49 dB,	MSE-Y: 11.40,	MSE-U: 2.13,	MSE-V: 1.46,	SSIM-Y: 0.97878,	SSIM-U: 0.97300,	SSIM-V: 0.98064 ]	 213421 bytes
Picture Number:    2	 QP:   21  [ PSNR-Y: 38.35 dB,	PSNR-U: 44.64 dB,	PSNR-V: 46.38 dB,	MSE-Y: 9.50,	MSE-U: 2.23,	MSE-V: 1.50,	SSIM-Y: 0.98138,	SSIM-U: 0.97168,	SSIM-V: 0.98013 ]	      5 bytes
Picture Number:    3	 QP:   22  [ PSNR-Y: 36.17 dB,	PSNR-U: 44.55 dB,	PSNR-V: 46.36 dB,	MSE-Y: 15.72,	MSE-U: 2.28,	MSE-V: 1.50,	SSIM-Y: 0.97267,	SSIM-U: 0.97111,	SSIM-V: 0.97991 ]	   7963 bytes
Picture Number:    4	 QP:   20  [ PSNR-Y: 37.01 dB,	PSNR-U: 44.41 dB,	PSNR-V: 46.22 dB,	MSE-Y: 12.93,	MSE-U: 2.36,	MSE-V: 1.55,	SSIM-Y: 0.97614,	SSIM-U: 0.97016,	SSIM-V: 0.97934 ]	      5 bytes
Picture Number:    5	 QP:   22  [ PSNR-Y: 35.25 dB,	PSNR-U: 44.38 dB,	PSNR-V: 46.22 dB,	MSE-Y: 19.42,	MSE-U: 2.37,	MSE-V: 1.55,	SSIM-Y: 0.96709,	SSIM-U: 0.96992,	SSIM-V: 0.97927 ]	  25939 bytes
Picture Number:    6	 QP:   21  [ PSNR-Y: 36.18 dB,	PSNR-U: 44.42 dB,	PSNR-V: 46.28 dB,	MSE-Y: 15.69,	MSE-U: 2.35,	MSE-V: 1.53,	SSIM-Y: 0.97202,	SSIM-U: 0.97012,	SSIM-V: 0.97954 ]	      5 bytes
Picture Number:    7	 QP:   22  [ PSNR-Y: 36.08 dB,	PSNR-U: 44.79 dB,	PSNR-V: 46.56 dB,	MSE-Y: 16.04,	MSE-U: 2.16,	MSE-V: 1.44,	SSIM-Y: 0.97022,	SSIM-U: 0.97243,	SSIM-V: 0.98068 ]	   6084 bytes
Picture Number:    8	 QP:   18  [ PSNR-Y: 38.71 dB,	PSNR-U: 45.05 dB,	PSNR-V: 46.63 dB,	MSE-Y: 8.75,	MSE-U: 2.03,	MSE-V: 1.41,	SSIM-Y: 0.98090,	SSIM-U: 0.97387,	SSIM-V: 0.98113 ]	      5 bytes
Picture Number:    9	 QP:   22  [ PSNR-Y: 35.48 dB,	PSNR-U: 44.48 dB,	PSNR-V: 46.31 dB,	MSE-Y: 18.41,	MSE-U: 2.32,	MSE-V: 1.52,	SSIM-Y: 0.96743,	SSIM-U: 0.97037,	SSIM-V: 0.97971 ]	  55481 bytes
Picture Number:   10	 QP:   21  [ PSNR-Y: 36.10 dB,	PSNR-U: 44.56 dB,	PSNR-V: 46.42 dB,	MSE-Y: 15.95,	MSE-U: 2.27,	MSE-V: 1.48,	SSIM-Y: 0.97053,	SSIM-U: 0.97094,	SSIM-V: 0.98038 ]	      5 bytes
