Picture Number:    0	 QP:   23  [ PSNR-Y: 37.33 dB,	PSNR-U: 38.24 dB,	PSNR-V: 39.02 dB,	MSE-Y: 12.03,	MSE-U: 9.76,	MSE-V: 8.15,	SSIM-Y: 0.91959,	SSIM-U: 0.92672,	SSIM-V: 0.91903 ]	 376135 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 36.77 dB,	PSNR-U: 38.08 dB,	PSNR-V: 39.26 dB,	MSE-Y: 13.67,	MSE-U: 10.12,	MSE-V: 7.71,	SSIM-Y: 0.91826,	SSIM-U: 0.92275,	SSIM-V: 0.91596 ]	 1427609 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 37.31 dB,	PSNR-U: 38.27 dB,	PSNR-V: 39.29 dB,	MSE-Y: 12.08,	MSE-U: 9.69,	MSE-V: 7.65,	SSIM-Y: 0.92477,	SSIM-U: 0.92658,	SSIM-V: 0.91695 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 36.83 dB,	PSNR-U: 38.17 dB,	PSNR-V: 39.33 dB,	MSE-Y: 13.48,	MSE-U: 9.90,	MSE-V: 7.59,	SSIM-Y: 0.92178,	SSIM-U: 0.92598,	SSIM-V: 0.91765 ]	  48811 bytes
Picture Number:    4	 QP:   34  [ PSNR-Y: 37.76 dB,	PSNR-U: 38.86 dB,	PSNR-V: 39.69 dB,	MSE-Y: 10.90,	MSE-U: 8.45,	MSE-V: 6.99,	SSIM-Y: 0.92430,	SSIM-U: 0.93263,	SSIM-V: 0.92208 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 36.89 dB,	PSNR-U: 38.42 dB,	PSNR-V: 39.61 dB,	MSE-Y: 13.30,	MSE-U: 9.35,	MSE-V: 7.12,	SSIM-Y: 0.91736,	SSIM-U: 0.92810,	SSIM-V: 0.92075 ]	 127255 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 37.59 dB,	PSNR-U: 38.85 dB,	PSNR-V: 39.90 dB,	MSE-Y: 11.31,	MSE-U: 8.48,	MSE-V: 6.66,	SSIM-Y: 0.92301,	SSIM-U: 0.93275,	SSIM-V: 0.92435 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 37.07 dB,	PSNR-U: 38.72 dB,	PSNR-V: 39.92 dB,	MSE-Y: 12.76,	MSE-U: 8.74,	MSE-V: 6.63,	SSIM-Y: 0.91723,	SSIM-U: 0.93129,	SSIM-V: 0.92440 ]	  41455 bytes
Picture Number:    8	 QP:   31  [ PSNR-Y: 38.63 dB,	PSNR-U: 39.79 dB,	PSNR-V: 40.53 dB,	MSE-Y: 8.92,	MSE-U: 6.82,	MSE-V: 5.76,	SSIM-Y: 0.93098,	SSIM-U: 0.94128,	SSIM-V: 0.93216 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 37.01 dB,	PSNR-U: 38.70 dB,	PSNR-V: 39.88 dB,	MSE-Y: 12.94,	MSE-U: 8.77,	MSE-V: 6.69,	SSIM-Y: 0.91401,	SSIM-U: 0.92928,	SSIM-V: 0.92335 ]	 267479 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 37.28 dB,	PSNR-U: 38.67 dB,	PSNR-V: 39.74 dB,	MSE-Y: 12.15,	MSE-U: 8.83,	MSE-V: 6.90,	SSIM-Y: 0.91599,	SSIM-U: 0.92813,	SSIM-V: 0.92091 ]	      5 bytes
