Picture Number:    0	 QP:   15  [ PSNR-Y: 30.88 dB,	PSNR-U: 39.90 dB,	PSNR-V: 41.17 dB,	MSE-Y: 53.11,	MSE-U: 6.65,	MSE-V: 4.97,	SSIM-Y: 0.89340,	SSIM-U: 0.96112,	SSIM-V: 0.94121 ]	 273723 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 34.19 dB,	PSNR-U: 36.16 dB,	PSNR-V: 39.87 dB,	MSE-Y: 24.80,	MSE-U: 15.75,	MSE-V: 6.70,	SSIM-Y: 0.93307,	SSIM-U: 0.90573,	SSIM-V: 0.92238 ]	 1742025 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 34.90 dB,	PSNR-U: 35.82 dB,	PSNR-V: 39.34 dB,	MSE-Y: 21.06,	MSE-U: 17.02,	MSE-V: 7.57,	SSIM-Y: 0.93956,	SSIM-U: 0.89779,	SSIM-V: 0.91385 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 33.86 dB,	PSNR-U: 35.85 dB,	PSNR-V: 39.35 dB,	MSE-Y: 26.73,	MSE-U: 16.92,	MSE-V: 7.55,	SSIM-Y: 0.92878,	SSIM-U: 0.89869,	SSIM-V: 0.91303 ]	  34518 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 36.15 dB,	PSNR-U: 36.37 dB,	PSNR-V: 39.38 dB,	MSE-Y: 15.78,	MSE-U: 14.99,	MSE-V: 7.51,	SSIM-Y: 0.95173,	SSIM-U: 0.90596,	SSIM-V: 0.91404 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 33.86 dB,	PSNR-U: 35.96 dB,	PSNR-V: 39.35 dB,	MSE-Y: 26.73,	MSE-U: 16.50,	MSE-V: 7.55,	SSIM-Y: 0.92791,	SSIM-U: 0.90000,	SSIM-V: 0.91311 ]	 167434 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 34.81 dB,	PSNR-U: 36.29 dB,	PSNR-V: 39.39 dB,	MSE-Y: 21.49,	MSE-U: 15.29,	MSE-V: 7.48,	SSIM-Y: 0.93759,	SSIM-U: 0.90525,	SSIM-V: 0.91410 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 33.84 dB,	PSNR-U: 36.16 dB,	PSNR-V: 39.54 dB,	MSE-Y: 26.86,	MSE-U: 15.75,	MSE-V: 7.23,	SSIM-Y: 0.92763,	SSIM-U: 0.90397,	SSIM-V: 0.91667 ]	  31475 bytes
Picture Number:    8	 QP:   21  [ PSNR-Y: 37.40 dB,	PSNR-U: 37.38 dB,	PSNR-V: 39.90 dB,	MSE-Y: 11.82,	MSE-U: 11.87,	MSE-V: 6.66,	SSIM-Y: 0.96254,	SSIM-U: 0.92458,	SSIM-V: 0.92375 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 33.73 dB,	PSNR-U: 36.12 dB,	PSNR-V: 39.48 dB,	MSE-Y: 27.52,	MSE-U: 15.89,	MSE-V: 7.33,	SSIM-Y: 0.92691,	SSIM-U: 0.90405,	SSIM-V: 0.91558 ]	 426553 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 34.74 dB,	PSNR-U: 36.31 dB,	PSNR-V: 39.31 dB,	MSE-Y: 21.83,	MSE-U: 15.20,	MSE-V: 7.62,	SSIM-Y: 0.93608,	SSIM-U: 0.90604,	SSIM-V: 0.91258 ]	      5 bytes
Picture Number:   11	 QP:   27  [ PSNR-Y: 33.72 dB,	PSNR-U: 36.05 dB,	PSNR-V: 39.27 dB,	MSE-Y: 27.60,	MSE-U: 16.13,	MSE-V: 7.70,	SSIM-Y: 0.92636,	SSIM-U: 0.90302,	SSIM-V: 0.91167 ]	  43237 bytes
Picture Number:   12	 QP:   24  [ PSNR-Y: 36.16 dB,	PSNR-U: 36.73 dB,	PSNR-V: 39.37 dB,	MSE-Y: 15.74,	MSE-U: 13.81,	MSE-V: 7.51,	SSIM-Y: 0.95134,	SSIM-U: 0.91321,	SSIM-V: 0.91389 ]	      5 bytes
Picture Number:   13	 QP:   27  [ PSNR-Y: 33.61 dB,	PSNR-U: 36.02 dB,	PSNR-V: 39.36 dB,	MSE-Y: 28.30,	MSE-U: 16.28,	MSE-V: 7.54,	SSIM-Y: 0.92531,	SSIM-U: 0.90210,	SSIM-V: 0.91319 ]	 176884 bytes
Picture Number:   14	 QP:   26  [ PSNR-Y: 34.74 dB,	PSNR-U: 36.36 dB,	PSNR-V: 39.46 dB,	MSE-Y: 21.83,	MSE-U: 15.03,	MSE-V: 7.36,	SSIM-Y: 0.93592,	SSIM-U: 0.90705,	SSIM-V: 0.91536 ]	      5 bytes
Picture Number:   15	 QP:   27  [ PSNR-Y: 33.69 dB,	PSNR-U: 36.21 dB,	PSNR-V: 39.83 dB,	MSE-Y: 27.78,	MSE-U: 15.58,	MSE-V: 6.77,	SSIM-Y: 0.92558,	SSIM-U: 0.90534,	SSIM-V: 0.92154 ]	  37569 bytes
Picture Number:   16	 QP:   13  [ PSNR-Y: 40.58 dB,	PSNR-U: 40.46 dB,	PSNR-V: 41.87 dB,	MSE-Y: 5.69,	MSE-U: 5.84,	MSE-V: 4.23,	SSIM-Y: 0.98088,	SSIM-U: 0.96365,	SSIM-V: 0.95069 ]	      5 bytes
Picture Number:   17	 QP:   27  [ PSNR-Y: 33.75 dB,	PSNR-U: 36.27 dB,	PSNR-V: 39.87 dB,	MSE-Y: 27.44,	MSE-U: 15.34,	MSE-V: 6.70,	SSIM-Y: 0.92625,	SSIM-U: 0.90633,	SSIM-V: 0.92244 ]	 857353 bytes
Picture Number:   18	 QP:   25  [ PSNR-Y: 35.05 dB,	PSNR-U: 36.51 dB,	PSNR-V: 39.54 dB,	MSE-Y: 20.32,	MSE-U: 14.51,	MSE-V: 7.23,	SSIM-Y: 0.93916,	SSIM-U: 0.90900,	SSIM-V: 0.91685 ]	      5 bytes
Picture Number:   19	 QP:   27  [ PSNR-Y: 33.79 dB,	PSNR-U: 36.16 dB,	PSNR-V: 39.47 dB,	MSE-Y: 27.15,	MSE-U: 15.73,	MSE-V: 7.35,	SSIM-Y: 0.92683,	SSIM-U: 0.90483,	SSIM-V: 0.91547 ]	  36751 bytes
Picture Number:   20	 QP:   23  [ PSNR-Y: 36.57 dB,	PSNR-U: 37.03 dB,	PSNR-V: 39.52 dB,	MSE-Y: 14.32,	MSE-U: 12.88,	MSE-V: 7.27,	SSIM-Y: 0.95526,	SSIM-U: 0.91902,	SSIM-V: 0.91690 ]	      5 bytes
Picture Number:   21	 QP:   27  [ PSNR-Y: 33.71 dB,	PSNR-U: 36.14 dB,	PSNR-V: 39.40 dB,	MSE-Y: 27.69,	MSE-U: 15.82,	MSE-V: 7.47,	SSIM-Y: 0.92586,	SSIM-U: 0.90466,	SSIM-V: 0.91397 ]	 194326 bytes
Picture Number:   22	 QP:   25  [ PSNR-Y: 35.00 dB,	PSNR-U: 36.53 dB,	PSNR-V: 39.40 dB,	MSE-Y: 20.57,	MSE-U: 14.47,	MSE-V: 7.47,	SSIM-Y: 0.93890,	SSIM-U: 0.90985,	SSIM-V: 0.91434 ]	      5 bytes
Picture Number:   23	 QP:   27  [ PSNR-Y: 33.69 dB,	PSNR-U: 36.17 dB,	PSNR-V: 39.56 dB,	MSE-Y: 27.80,	MSE-U: 15.71,	MSE-V: 7.20,	SSIM-Y: 0.92597,	SSIM-U: 0.90528,	SSIM-V: 0.91726 ]	  40063 bytes
Picture Number:   24	 QP:   19  [ PSNR-Y: 38.12 dB,	PSNR-U: 38.09 dB,	PSNR-V: 40.18 dB,	MSE-Y: 10.03,	MSE-U: 10.09,	MSE-V: 6.23,	SSIM-Y: 0.96725,	SSIM-U: 0.93678,	SSIM-V: 0.92873 ]	      5 bytes
Picture Number:   25	 QP:   27  [ PSNR-Y: 33.68 dB,	PSNR-U: 36.19 dB,	PSNR-V: 39.57 dB,	MSE-Y: 27.85,	MSE-U: 15.63,	MSE-V: 7.18,	SSIM-Y: 0.92614,	SSIM-U: 0.90547,	SSIM-V: 0.91739 ]	 469460 bytes
Picture Number:   26	 QP:   25  [ PSNR-Y: 34.99 dB,	PSNR-U: 36.49 dB,	PSNR-V: 39.39 dB,	MSE-Y: 20.62,	MSE-U: 14.61,	MSE-V: 7.48,	SSIM-Y: 0.93946,	SSIM-U: 0.90959,	SSIM-V: 0.91443 ]	      5 bytes
Picture Number:   27	 QP:   27  [ PSNR-Y: 33.66 dB,	PSNR-U: 36.12 dB,	PSNR-V: 39.41 dB,	MSE-Y: 27.98,	MSE-U: 15.88,	MSE-V: 7.46,	SSIM-Y: 0.92630,	SSIM-U: 0.90469,	SSIM-V: 0.91449 ]	  45203 bytes
Picture Number:   28	 QP:   23  [ PSNR-Y: 36.74 dB,	PSNR-U: 37.14 dB,	PSNR-V: 39.65 dB,	MSE-Y: 13.77,	MSE-U: 12.57,	MSE-V: 7.04,	SSIM-Y: 0.95694,	SSIM-U: 0.92127,	SSIM-V: 0.91950 ]	      5 bytes
Picture Number:   29	 QP:   27  [ PSNR-Y: 33.72 dB,	PSNR-U: 36.13 dB,	PSNR-V: 39.51 dB,	MSE-Y: 27.63,	MSE-U: 15.86,	MSE-V: 7.28,	SSIM-Y: 0.92701,	SSIM-U: 0.90529,	SSIM-V: 0.91623 ]	 180574 bytes
Picture Number:   30	 QP:   25  [ PSNR-Y: 35.10 dB,	PSNR-U: 36.52 dB,	PSNR-V: 39.65 dB,	MSE-Y: 20.11,	MSE-U: 14.50,	MSE-V: 7.05,	SSIM-Y: 0.94057,	SSIM-U: 0.91007,	SSIM-V: 0.91887 ]	      5 bytes
Picture Number:   31	 QP:   27  [ PSNR-Y: 34.31 dB,	PSNR-U: 36.23 dB,	PSNR-V: 39.94 dB,	MSE-Y: 24.10,	MSE-U: 15.48,	MSE-V: 6.60,	SSIM-Y: 0.93671,	SSIM-U: 0.90717,	SSIM-V: 0.92387 ]	  30568 bytes
Picture Number:   32	 QP:   11  [ PSNR-Y: 36.04 dB,	PSNR-U: 42.16 dB,	PSNR-V: 42.59 dB,	MSE-Y: 16.18,	MSE-U: 3.96,	MSE-V: 3.58,	SSIM-Y: 0.95465,	SSIM-U: 0.97655,	SSIM-V: 0.95811 ]	      5 bytes
Picture Number:   33	 QP:   27  [ PSNR-Y: 34.36 dB,	PSNR-U: 36.22 dB,	PSNR-V: 39.97 dB,	MSE-Y: 23.83,	MSE-U: 15.53,	MSE-V: 6.54,	SSIM-Y: 0.93744,	SSIM-U: 0.90634,	SSIM-V: 0.92443 ]	 1897095 bytes
Picture Number:   34	 QP:   25  [ PSNR-Y: 35.14 dB,	PSNR-U: 36.51 dB,	PSNR-V: 39.63 dB,	MSE-Y: 19.92,	MSE-U: 14.53,	MSE-V: 7.07,	SSIM-Y: 0.94129,	SSIM-U: 0.90905,	SSIM-V: 0.91845 ]	      5 bytes
Picture Number:   35	 QP:   27  [ PSNR-Y: 33.75 dB,	PSNR-U: 36.15 dB,	PSNR-V: 39.51 dB,	MSE-Y: 27.45,	MSE-U: 15.79,	MSE-V: 7.27,	SSIM-Y: 0.92739,	SSIM-U: 0.90442,	SSIM-V: 0.91612 ]	  42313 bytes
Picture Number:   36	 QP:   23  [ PSNR-Y: 36.79 dB,	PSNR-U: 37.15 dB,	PSNR-V: 39.67 dB,	MSE-Y: 13.62,	MSE-U: 12.54,	MSE-V: 7.01,	SSIM-Y: 0.95679,	SSIM-U: 0.91978,	SSIM-V: 0.91914 ]	      5 bytes
Picture Number:   37	 QP:   27  [ PSNR-Y: 33.66 dB,	PSNR-U: 36.11 dB,	PSNR-V: 39.41 dB,	MSE-Y: 27.97,	MSE-U: 15.94,	MSE-V: 7.45,	SSIM-Y: 0.92616,	SSIM-U: 0.90322,	SSIM-V: 0.91425 ]	 196370 bytes
Picture Number:   38	 QP:   25  [ PSNR-Y: 35.01 dB,	PSNR-U: 36.50 dB,	PSNR-V: 39.45 dB,	MSE-Y: 20.52,	MSE-U: 14.57,	MSE-V: 7.39,	SSIM-Y: 0.93869,	SSIM-U: 0.90846,	SSIM-V: 0.91485 ]	      5 bytes
Picture Number:   39	 QP:   27  [ PSNR-Y: 33.78 dB,	PSNR-U: 36.21 dB,	PSNR-V: 39.56 dB,	MSE-Y: 27.26,	MSE-U: 15.58,	MSE-V: 7.19,	SSIM-Y: 0.92641,	SSIM-U: 0.90488,	SSIM-V: 0.91671 ]	  39160 bytes
