Picture Number:    0	 QP:   25  [ PSNR-Y: 30.48 dB,	PSNR-U: 36.82 dB,	PSNR-V: 39.19 dB,	MSE-Y: 58.18,	MSE-U: 13.53,	MSE-V: 7.83,	SSIM-Y: 0.88300,	SSIM-U: 0.92214,	SSIM-V: 0.90927 ]	 146447 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 32.88 dB,	PSNR-U: 35.20 dB,	PSNR-V: 38.77 dB,	MSE-Y: 33.50,	MSE-U: 19.65,	MSE-V: 8.63,	SSIM-Y: 0.91605,	SSIM-U: 0.88989,	SSIM-V: 0.90147 ]	 700207 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 32.98 dB,	PSNR-U: 34.38 dB,	PSNR-V: 38.24 dB,	MSE-Y: 32.76,	MSE-U: 23.74,	MSE-V: 9.74,	SSIM-Y: 0.91760,	SSIM-U: 0.87175,	SSIM-V: 0.89168 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 32.63 dB,	PSNR-U: 34.44 dB,	PSNR-V: 38.12 dB,	MSE-Y: 35.52,	MSE-U: 23.42,	MSE-V: 10.01,	SSIM-Y: 0.91299,	SSIM-U: 0.87065,	SSIM-V: 0.88819 ]	   4135 bytes
Picture Number:    4	 QP:   34  [ PSNR-Y: 33.54 dB,	PSNR-U: 34.40 dB,	PSNR-V: 37.97 dB,	MSE-Y: 28.80,	MSE-U: 23.59,	MSE-V: 10.38,	SSIM-Y: 0.92440,	SSIM-U: 0.86859,	SSIM-V: 0.88484 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 32.55 dB,	PSNR-U: 34.41 dB,	PSNR-V: 38.01 dB,	MSE-Y: 36.17,	MSE-U: 23.56,	MSE-V: 10.27,	SSIM-Y: 0.91007,	SSIM-U: 0.86814,	SSIM-V: 0.88547 ]	  41171 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 32.84 dB,	PSNR-U: 34.48 dB,	PSNR-V: 38.06 dB,	MSE-Y: 33.77,	MSE-U: 23.19,	MSE-V: 10.16,	SSIM-Y: 0.91469,	SSIM-U: 0.87019,	SSIM-V: 0.88630 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 32.78 dB,	PSNR-U: 34.84 dB,	PSNR-V: 38.20 dB,	MSE-Y: 34.32,	MSE-U: 21.33,	MSE-V: 9.85,	SSIM-Y: 0.91399,	SSIM-U: 0.87794,	SSIM-V: 0.88938 ]	   3457 bytes
Picture Number:    8	 QP:   31  [ PSNR-Y: 34.10 dB,	PSNR-U: 35.10 dB,	PSNR-V: 38.12 dB,	MSE-Y: 25.28,	MSE-U: 20.09,	MSE-V: 10.02,	SSIM-Y: 0.93416,	SSIM-U: 0.88415,	SSIM-V: 0.88822 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 32.48 dB,	PSNR-U: 34.70 dB,	PSNR-V: 38.14 dB,	MSE-Y: 36.76,	MSE-U: 22.02,	MSE-V: 9.99,	SSIM-Y: 0.91113,	SSIM-U: 0.87557,	SSIM-V: 0.88795 ]	 130565 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 32.71 dB,	PSNR-U: 34.47 dB,	PSNR-V: 38.01 dB,	MSE-Y: 34.82,	MSE-U: 23.22,	MSE-V: 10.27,	SSIM-Y: 0.91190,	SSIM-U: 0.86960,	SSIM-V: 0.88554 ]	      5 bytes
Picture Number:   11	 QP:   37  [ PSNR-Y: 32.33 dB,	PSNR-U: 34.39 dB,	PSNR-V: 37.93 dB,	MSE-Y: 38.06,	MSE-U: 23.67,	MSE-V: 10.48,	SSIM-Y: 0.90771,	SSIM-U: 0.86786,	SSIM-V: 0.88390 ]	   5715 bytes
Picture Number:   12	 QP:   34  [ PSNR-Y: 33.37 dB,	PSNR-U: 34.56 dB,	PSNR-V: 37.97 dB,	MSE-Y: 29.92,	MSE-U: 22.76,	MSE-V: 10.38,	SSIM-Y: 0.92183,	SSIM-U: 0.87208,	SSIM-V: 0.88491 ]	      5 bytes
Picture Number:   13	 QP:   37  [ PSNR-Y: 32.22 dB,	PSNR-U: 34.47 dB,	PSNR-V: 38.19 dB,	MSE-Y: 38.98,	MSE-U: 23.24,	MSE-V: 9.88,	SSIM-Y: 0.90651,	SSIM-U: 0.87031,	SSIM-V: 0.88945 ]	  41527 bytes
Picture Number:   14	 QP:   36  [ PSNR-Y: 32.67 dB,	PSNR-U: 34.72 dB,	PSNR-V: 38.46 dB,	MSE-Y: 35.16,	MSE-U: 21.92,	MSE-V: 9.26,	SSIM-Y: 0.91141,	SSIM-U: 0.87729,	SSIM-V: 0.89601 ]	      5 bytes
Picture Number:   15	 QP:   37  [ PSNR-Y: 32.48 dB,	PSNR-U: 35.21 dB,	PSNR-V: 38.87 dB,	MSE-Y: 36.76,	MSE-U: 19.60,	MSE-V: 8.44,	SSIM-Y: 0.91009,	SSIM-U: 0.88809,	SSIM-V: 0.90378 ]	   3815 bytes
Picture Number:   16	 QP:   25  [ PSNR-Y: 35.91 dB,	PSNR-U: 36.87 dB,	PSNR-V: 39.38 dB,	MSE-Y: 16.67,	MSE-U: 13.38,	MSE-V: 7.51,	SSIM-Y: 0.95170,	SSIM-U: 0.91803,	SSIM-V: 0.91370 ]	      5 bytes
Picture Number:   17	 QP:   37  [ PSNR-Y: 32.59 dB,	PSNR-U: 35.31 dB,	PSNR-V: 38.93 dB,	MSE-Y: 35.84,	MSE-U: 19.17,	MSE-V: 8.33,	SSIM-Y: 0.91203,	SSIM-U: 0.88979,	SSIM-V: 0.90502 ]	 290888 bytes
Picture Number:   18	 QP:   36  [ PSNR-Y: 32.69 dB,	PSNR-U: 34.76 dB,	PSNR-V: 38.49 dB,	MSE-Y: 34.98,	MSE-U: 21.73,	MSE-V: 9.21,	SSIM-Y: 0.91168,	SSIM-U: 0.87775,	SSIM-V: 0.89629 ]	      5 bytes
Picture Number:   19	 QP:   37  [ PSNR-Y: 32.50 dB,	PSNR-U: 34.62 dB,	PSNR-V: 38.23 dB,	MSE-Y: 36.58,	MSE-U: 22.43,	MSE-V: 9.77,	SSIM-Y: 0.90970,	SSIM-U: 0.87402,	SSIM-V: 0.89089 ]	   5012 bytes
