Picture Number:    0	 QP:   21  [ PSNR-Y: 33.77 dB,	PSNR-U: 36.11 dB,	PSNR-V: 39.33 dB,	MSE-Y: 27.29,	MSE-U: 15.93,	MSE-V: 7.59,	SSIM-Y: 0.92588,	SSIM-U: 0.90558,	SSIM-V: 0.91261 ]	 166863 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 34.58 dB,	PSNR-U: 36.41 dB,	PSNR-V: 39.50 dB,	MSE-Y: 22.64,	MSE-U: 14.86,	MSE-V: 7.30,	SSIM-Y: 0.93806,	SSIM-U: 0.91074,	SSIM-V: 0.91510 ]	 723930 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 35.30 dB,	PSNR-U: 36.55 dB,	PSNR-V: 39.45 dB,	MSE-Y: 19.19,	MSE-U: 14.41,	MSE-V: 7.38,	SSIM-Y: 0.94616,	SSIM-U: 0.91450,	SSIM-V: 0.91507 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 34.61 dB,	PSNR-U: 36.50 dB,	PSNR-V: 39.49 dB,	MSE-Y: 22.49,	MSE-U: 14.57,	MSE-V: 7.31,	SSIM-Y: 0.93902,	SSIM-U: 0.91383,	SSIM-V: 0.91538 ]	  24798 bytes
Picture Number:    4	 QP:   30  [ PSNR-Y: 35.88 dB,	PSNR-U: 37.13 dB,	PSNR-V: 39.67 dB,	MSE-Y: 16.81,	MSE-U: 12.58,	MSE-V: 7.01,	SSIM-Y: 0.95086,	SSIM-U: 0.92306,	SSIM-V: 0.91869 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 34.70 dB,	PSNR-U: 36.52 dB,	PSNR-V: 39.50 dB,	MSE-Y: 22.02,	MSE-U: 14.50,	MSE-V: 7.29,	SSIM-Y: 0.93955,	SSIM-U: 0.91391,	SSIM-V: 0.91595 ]	 106197 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 35.37 dB,	PSNR-U: 36.60 dB,	PSNR-V: 39.52 dB,	MSE-Y: 18.89,	MSE-U: 14.22,	MSE-V: 7.26,	SSIM-Y: 0.94697,	SSIM-U: 0.91580,	SSIM-V: 0.91663 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 34.68 dB,	PSNR-U: 36.66 dB,	PSNR-V: 39.67 dB,	MSE-Y: 22.14,	MSE-U: 14.02,	MSE-V: 7.02,	SSIM-Y: 0.93912,	SSIM-U: 0.91562,	SSIM-V: 0.91878 ]	  21740 bytes
Picture Number:    8	 QP:   28  [ PSNR-Y: 36.43 dB,	PSNR-U: 37.61 dB,	PSNR-V: 39.97 dB,	MSE-Y: 14.80,	MSE-U: 11.28,	MSE-V: 6.55,	SSIM-Y: 0.95666,	SSIM-U: 0.93004,	SSIM-V: 0.92404 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 34.55 dB,	PSNR-U: 36.59 dB,	PSNR-V: 39.62 dB,	MSE-Y: 22.81,	MSE-U: 14.25,	MSE-V: 7.10,	SSIM-Y: 0.93848,	SSIM-U: 0.91521,	SSIM-V: 0.91773 ]	 249144 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 35.28 dB,	PSNR-U: 36.60 dB,	PSNR-V: 39.52 dB,	MSE-Y: 19.27,	MSE-U: 14.22,	MSE-V: 7.27,	SSIM-Y: 0.94577,	SSIM-U: 0.91557,	SSIM-V: 0.91634 ]	      5 bytes
