codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
SVT,harbour4cif,704x576,60,0,37,33.68,43.03,45.28,36.3,2528542.72,0.693,harbour4cif_37qp_0fr_60fps_12-preset_8t
