codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,harbourcif,352x288,30,0,32,31.2126,42.7812,45.1566,32.7171,264350.9248,484.832,harbourcif_32qp_0fr_30fps_slower-preset_8t
