Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.986072,0.970812,0.976152,0.987108,0.991673,0.000000,0.000000,0.723186,0.964405,0.983015,0.990623,92.785038,
1,0.957989,0.934378,0.926399,0.952173,0.976271,6.932724,7.146386,0.572807,0.866332,0.921165,0.951793,89.413848,
2,0.960510,0.938141,0.930722,0.953124,0.979094,6.726403,6.932724,0.562594,0.866589,0.922435,0.951584,89.757110,
3,0.948769,0.925126,0.906653,0.935051,0.974006,6.487056,6.726403,0.531229,0.838501,0.901860,0.937206,85.072605,
4,0.960343,0.930366,0.923975,0.947439,0.983813,6.363400,6.487056,0.557139,0.868174,0.926246,0.955852,89.798703,
5,0.952224,0.916583,0.907620,0.939240,0.978965,6.135891,6.363400,0.528493,0.838586,0.903851,0.939831,85.691555,
6,0.951892,0.920103,0.913982,0.942423,0.974993,5.762312,6.135891,0.539471,0.843449,0.907428,0.943263,85.589286,
7,0.947556,0.921743,0.910516,0.944434,0.967742,5.647958,5.762312,0.539158,0.839779,0.902666,0.936782,83.855293,
8,0.961943,0.941010,0.933333,0.960645,0.977971,5.356437,5.647958,0.591723,0.889594,0.939611,0.963757,90.150212,
9,0.951507,0.925845,0.917061,0.944500,0.973798,4.964181,5.356437,0.550270,0.849531,0.909561,0.943158,84.651641,
10,0.955549,0.929773,0.918190,0.953792,0.975436,4.539202,4.964181,0.549735,0.851414,0.913097,0.949153,85.620831,
11,0.951130,0.926480,0.917402,0.945082,0.972145,4.457428,4.539202,0.546105,0.845681,0.908623,0.944048,84.021253,
12,0.958666,0.934803,0.929190,0.951016,0.978088,4.415695,4.457428,0.572424,0.871989,0.927252,0.957402,87.332865,
13,0.947030,0.927480,0.921716,0.936503,0.966047,4.415695,4.415695,0.550907,0.845766,0.905178,0.940245,82.666938,
14,0.952353,0.928880,0.928557,0.943866,0.969809,4.566179,4.566179,0.559639,0.854004,0.911217,0.944011,84.487725,
15,0.952992,0.930205,0.923674,0.951179,0.967952,5.980486,5.980486,0.555832,0.847776,0.906287,0.941192,85.851820,
16,0.965607,0.941455,0.937605,0.961807,0.981446,6.839999,6.839999,0.601901,0.895902,0.942103,0.963844,92.777248,
17,0.955025,0.932938,0.928335,0.950637,0.969756,7.346855,7.346855,0.559319,0.847834,0.905547,0.937039,87.482870,
18,0.954639,0.931070,0.916848,0.956141,0.970018,7.824231,7.824231,0.553918,0.846083,0.905641,0.941319,88.266710,
19,0.945862,0.927403,0.909364,0.934183,0.969176,8.303477,8.303477,0.550836,0.835674,0.896641,0.932149,85.880370,
20,0.956831,0.937593,0.923186,0.957902,0.970384,8.069918,8.652019,0.573551,0.861182,0.918238,0.948253,90.049544,
21,0.953327,0.924738,0.918212,0.953447,0.970136,7.720404,8.069918,0.554058,0.839705,0.901306,0.938509,87.487840,
22,0.952517,0.935615,0.922066,0.945985,0.969970,7.582816,7.720404,0.566705,0.850725,0.910446,0.943809,87.927612,
23,0.949582,0.926639,0.909318,0.946958,0.970462,7.550639,7.582816,0.565067,0.847897,0.908251,0.943462,87.152817,
24,0.963654,0.942691,0.932381,0.964539,0.977379,7.123490,7.550639,0.612557,0.894924,0.941252,0.964288,92.681502,
