Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.982488,0.963436,0.968723,0.983279,0.990240,0.000000,0.000000,0.696083,0.954657,0.977307,0.986454,91.421210,
1,0.915529,0.891667,0.848768,0.901262,0.950235,6.932724,7.146386,0.494255,0.804535,0.870347,0.916033,75.870578,
2,0.937254,0.908872,0.879983,0.929471,0.966098,6.726403,6.932724,0.507253,0.818878,0.885692,0.927205,81.563016,
3,0.910105,0.894134,0.836941,0.886781,0.948794,6.487056,6.726403,0.454639,0.773275,0.851606,0.901530,72.681194,
4,0.948927,0.910655,0.905329,0.936540,0.975823,6.363400,6.487056,0.509931,0.832712,0.899162,0.937870,84.934734,
5,0.916531,0.877147,0.836988,0.897251,0.957626,6.135891,6.363400,0.465176,0.777773,0.853387,0.900889,73.601388,
6,0.934813,0.895513,0.873895,0.926219,0.965944,5.762312,6.135891,0.493474,0.810070,0.881145,0.919850,79.283009,
7,0.918436,0.879866,0.849290,0.913994,0.953147,5.647958,5.762312,0.476617,0.788960,0.864516,0.913097,74.702757,
8,0.954528,0.920804,0.913266,0.956505,0.975879,5.356437,5.647958,0.547083,0.869265,0.926672,0.954037,87.283644,
9,0.909494,0.887297,0.843290,0.908640,0.938283,4.964181,5.356437,0.475125,0.785053,0.856478,0.900750,70.903512,
10,0.936042,0.900667,0.880532,0.931637,0.966092,4.539202,4.964181,0.500169,0.809216,0.881054,0.923103,78.390771,
11,0.921293,0.901242,0.864261,0.915136,0.949343,4.457428,4.539202,0.491398,0.796656,0.864178,0.905684,73.340712,
12,0.944373,0.919858,0.908624,0.934527,0.967325,4.415695,4.457428,0.526730,0.842103,0.907227,0.940506,82.243832,
13,0.919800,0.899809,0.871958,0.912731,0.944228,4.415695,4.415695,0.491949,0.791774,0.859916,0.903771,72.701659,
14,0.937315,0.904797,0.882850,0.935824,0.962448,4.566179,4.566179,0.511275,0.820718,0.888916,0.929296,79.413030,
15,0.926946,0.902676,0.874722,0.913875,0.956101,5.980486,5.980486,0.500870,0.803779,0.874489,0.914617,77.242151,
16,0.958495,0.929807,0.916326,0.953813,0.980204,6.839999,6.839999,0.546346,0.861564,0.923555,0.953018,89.616338,
17,0.930111,0.902976,0.868482,0.917933,0.960682,7.346855,7.346855,0.483594,0.788726,0.861970,0.906296,78.390162,
18,0.941970,0.916261,0.878653,0.940198,0.967483,7.824231,7.824231,0.504720,0.811567,0.879879,0.919988,83.012873,
19,0.925992,0.898874,0.860743,0.921389,0.955977,8.303477,8.303477,0.495824,0.797052,0.869283,0.912601,79.270794,
20,0.944603,0.913019,0.888860,0.941042,0.970184,8.069918,8.652019,0.519734,0.826956,0.898260,0.935665,85.706307,
21,0.914830,0.885736,0.844627,0.900596,0.951710,7.720404,8.069918,0.481278,0.781919,0.857364,0.903821,75.294055,
22,0.938161,0.909403,0.874481,0.929707,0.970152,7.582816,7.720404,0.513199,0.808584,0.878447,0.923555,82.162369,
23,0.917216,0.895513,0.856219,0.896537,0.957110,7.550639,7.582816,0.496319,0.791959,0.866344,0.916551,76.826064,
24,0.958085,0.924320,0.917422,0.955589,0.979488,7.123490,7.550639,0.565167,0.871016,0.927843,0.956467,90.290689,
25,0.932071,0.906416,0.869794,0.922090,0.964545,6.523065,7.123490,0.516772,0.805673,0.873331,0.916440,78.986499,
26,0.940393,0.904360,0.895817,0.936759,0.965447,6.421107,6.523065,0.529413,0.821226,0.886849,0.930540,82.155321,
27,0.931104,0.903949,0.869644,0.922282,0.962014,6.376199,6.421107,0.516201,0.808905,0.874828,0.919388,78.889220,
28,0.952144,0.922864,0.901428,0.946728,0.979264,6.236766,6.376199,0.549482,0.846233,0.907666,0.943353,86.190479,
29,0.935031,0.915186,0.884157,0.923396,0.963756,6.059467,6.236766,0.529644,0.819073,0.881043,0.918653,79.500943,
30,0.942050,0.921108,0.898260,0.940776,0.961762,5.922710,6.059467,0.543469,0.831788,0.890050,0.926760,81.748459,
31,0.941841,0.922488,0.901195,0.939277,0.961153,5.885519,5.922710,0.556682,0.841013,0.896133,0.930192,82.137123,
32,0.978268,0.959124,0.955911,0.977683,0.990081,5.711262,5.885519,0.680657,0.946764,0.973381,0.984406,97.306149,
33,0.937232,0.924038,0.890664,0.925434,0.964333,5.438617,5.711262,0.543087,0.836460,0.894028,0.928259,80.441595,
34,0.939015,0.923954,0.890778,0.932905,0.961235,4.416277,5.438617,0.547048,0.834326,0.891790,0.925398,79.333182,
35,0.932051,0.914112,0.884211,0.921645,0.957067,3.825669,4.416277,0.532855,0.822267,0.882716,0.918966,76.394142,
36,0.948774,0.929800,0.914918,0.945735,0.965750,3.114298,3.825669,0.562990,0.857736,0.914528,0.944307,82.164458,
37,0.916328,0.913881,0.859483,0.897669,0.946801,3.114298,3.114298,0.534773,0.817192,0.876101,0.917279,71.916693,
38,0.942567,0.925209,0.887844,0.931706,0.971401,3.138537,3.138537,0.558922,0.852794,0.907702,0.937616,80.101137,
39,0.915040,0.903936,0.841711,0.909343,0.946353,3.033360,3.147941,0.539068,0.827245,0.886848,0.923832,72.419047,
40,0.961953,0.936568,0.926696,0.961365,0.981346,3.033360,3.033360,0.601701,0.896407,0.942223,0.963880,87.499125,
41,0.928533,0.910320,0.869000,0.917954,0.960466,2.955781,3.041119,0.537707,0.832064,0.892408,0.928611,75.713964,
42,0.944042,0.920558,0.889579,0.943696,0.968804,2.955781,2.955781,0.546295,0.842944,0.902602,0.933788,79.733720,
43,0.932537,0.916533,0.881632,0.924154,0.959299,3.349617,3.349617,0.530874,0.822222,0.885564,0.921973,76.282630,
44,0.944912,0.920886,0.906180,0.940218,0.967882,3.469608,3.469608,0.556322,0.856822,0.915643,0.945626,81.924922,
45,0.921415,0.906254,0.870419,0.910914,0.950233,3.936929,3.936929,0.518473,0.808805,0.873622,0.914561,73.689507,
46,0.931320,0.906533,0.871087,0.926183,0.960727,3.996175,3.996175,0.525031,0.823745,0.887092,0.924493,77.034584,
47,0.934898,0.906627,0.879199,0.921720,0.968830,4.098707,4.098707,0.538486,0.842488,0.902565,0.936799,79.388006,
48,0.958877,0.929939,0.919557,0.955901,0.979658,4.330342,4.330342,0.576050,0.890248,0.941422,0.962989,88.311076,
49,0.928437,0.904469,0.867773,0.921336,0.958299,4.468635,4.468635,0.527773,0.836332,0.900199,0.935489,78.289857,
50,0.937657,0.914545,0.888368,0.925180,0.966314,4.675571,4.675571,0.522232,0.827492,0.891943,0.930435,79.783349,
51,0.932766,0.898558,0.877320,0.909192,0.972345,4.531422,4.711752,0.506873,0.813131,0.882333,0.928341,78.117223,
52,0.946585,0.920609,0.897109,0.935119,0.974046,4.238189,4.531422,0.532259,0.840397,0.905024,0.944064,82.684193,
