Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984441,0.965065,0.967993,0.984306,0.993700,0.000000,0.000000,0.698919,0.960513,0.981347,0.989124,92.250993,
1,0.933783,0.909486,0.886237,0.917961,0.963342,6.932724,7.146386,0.507978,0.809700,0.873187,0.915049,79.687873,
2,0.942120,0.903274,0.885412,0.940403,0.969152,6.726403,6.932724,0.503762,0.812250,0.880634,0.924516,82.205854,
3,0.920483,0.894912,0.855625,0.901819,0.955859,6.487056,6.726403,0.470253,0.780602,0.857131,0.907865,75.434821,
4,0.944186,0.903500,0.893791,0.928213,0.975508,6.363400,6.487056,0.513252,0.834741,0.900889,0.936944,83.923821,
5,0.916721,0.879825,0.833555,0.894578,0.959979,6.135891,6.363400,0.464930,0.777479,0.853585,0.900730,73.638158,
6,0.932638,0.894639,0.866414,0.919589,0.967678,5.762312,6.135891,0.493067,0.806376,0.879326,0.920794,78.839456,
7,0.922418,0.893003,0.862091,0.913395,0.955112,5.647958,5.762312,0.487162,0.794967,0.867094,0.912788,75.562266,
8,0.954577,0.927785,0.915276,0.949403,0.978416,5.356437,5.647958,0.553864,0.869542,0.926500,0.954318,87.303349,
9,0.924161,0.900653,0.872424,0.918730,0.951057,4.964181,5.356437,0.492569,0.797591,0.869206,0.913559,75.276542,
10,0.937006,0.901553,0.889021,0.935332,0.962703,4.539202,4.964181,0.509889,0.813148,0.882493,0.923209,78.629016,
11,0.926769,0.901557,0.882693,0.920363,0.951691,4.457428,4.539202,0.499977,0.805472,0.873790,0.917028,75.637892,
12,0.948195,0.916760,0.905726,0.939554,0.974103,4.415695,4.457428,0.536840,0.847741,0.909816,0.941399,83.204965,
13,0.931270,0.899509,0.888948,0.921513,0.958033,4.415695,4.415695,0.508057,0.813939,0.881096,0.920288,77.013731,
14,0.942206,0.908162,0.895043,0.936850,0.967549,4.566179,4.566179,0.518030,0.824605,0.892423,0.930145,80.624275,
15,0.933903,0.909515,0.895199,0.920272,0.959110,5.980486,5.980486,0.506254,0.802723,0.871641,0.913693,78.515286,
16,0.961609,0.932228,0.924470,0.957192,0.981721,6.839999,6.839999,0.556539,0.866743,0.925252,0.952681,90.323525,
17,0.940325,0.916487,0.891850,0.929426,0.965594,7.346855,7.346855,0.501183,0.796614,0.867639,0.912748,81.176366,
18,0.938842,0.913635,0.881827,0.940610,0.960323,7.824231,7.824231,0.507283,0.803370,0.874248,0.917451,81.967314,
19,0.929227,0.908974,0.874368,0.917164,0.959177,8.303477,8.303477,0.500027,0.793189,0.866188,0.910994,79.719905,
20,0.945139,0.919325,0.888795,0.938274,0.971749,8.069918,8.652019,0.528364,0.829499,0.899021,0.938593,86.067061,
21,0.932474,0.905310,0.871804,0.925360,0.961536,7.720404,8.069918,0.504128,0.796377,0.867616,0.912203,79.897224,
22,0.941564,0.916933,0.894326,0.939335,0.963558,7.582816,7.720404,0.524958,0.819023,0.887711,0.929581,83.664110,
23,0.927869,0.907650,0.877939,0.909103,0.962299,7.550639,7.582816,0.515207,0.800209,0.870302,0.917286,79.208313,
24,0.963380,0.932620,0.931397,0.963136,0.980035,7.123490,7.550639,0.573982,0.871633,0.926565,0.956158,91.347939,
25,0.942311,0.918869,0.888895,0.940360,0.966438,6.523065,7.123490,0.528157,0.814235,0.878501,0.919966,81.567463,
26,0.943808,0.913290,0.903995,0.934735,0.969463,6.421107,6.523065,0.528008,0.818891,0.884550,0.926450,82.482375,
27,0.942707,0.912849,0.887771,0.937162,0.970075,6.376199,6.421107,0.524324,0.815537,0.880594,0.924192,81.885826,
28,0.954044,0.928297,0.912115,0.952632,0.974812,6.236766,6.376199,0.554738,0.848478,0.910315,0.945332,86.849220,
29,0.941010,0.919676,0.894970,0.934804,0.965028,6.059467,6.236766,0.536880,0.821618,0.883631,0.920138,80.958795,
30,0.937732,0.918640,0.893646,0.935907,0.957475,5.922710,6.059467,0.541811,0.823858,0.882309,0.917966,79.888572,
31,0.953114,0.930220,0.914806,0.948936,0.973374,5.885519,5.922710,0.576471,0.854114,0.905596,0.936742,85.382895,
32,0.979143,0.961179,0.962148,0.979686,0.988247,5.711262,5.885519,0.684669,0.945271,0.972684,0.983520,97.392014,
33,0.950200,0.937575,0.914297,0.944643,0.969370,5.438617,5.711262,0.575296,0.854413,0.905127,0.937045,84.250789,
34,0.946747,0.924907,0.899744,0.938139,0.971389,4.416277,5.438617,0.553992,0.841861,0.899319,0.929585,81.560463,
35,0.938819,0.918201,0.893195,0.929676,0.962963,3.825669,4.416277,0.543226,0.821699,0.879840,0.913860,77.302981,
36,0.953004,0.926623,0.917728,0.943946,0.975699,3.114298,3.825669,0.569666,0.861654,0.915733,0.944615,83.122634,
37,0.930440,0.914905,0.879471,0.916170,0.959183,3.114298,3.114298,0.552030,0.827798,0.884585,0.921537,75.442915,
38,0.946593,0.918816,0.900135,0.929513,0.978667,3.138537,3.138537,0.564965,0.854365,0.908414,0.940216,81.169507,
39,0.933460,0.915361,0.870249,0.923465,0.965551,3.033360,3.147941,0.556890,0.840724,0.898795,0.932110,77.301839,
40,0.959594,0.936862,0.920944,0.959485,0.979254,3.033360,3.033360,0.605060,0.901436,0.946767,0.967946,87.506443,
41,0.931739,0.915376,0.871313,0.921527,0.963302,2.955781,3.041119,0.545314,0.834146,0.894952,0.931707,76.700796,
42,0.948918,0.923228,0.902365,0.954749,0.967424,2.955781,2.955781,0.556975,0.849858,0.906179,0.937876,81.192365,
43,0.942145,0.920030,0.898676,0.938989,0.964440,3.349617,3.349617,0.547274,0.833152,0.893076,0.930084,79.153560,
44,0.949449,0.929533,0.924526,0.940646,0.969083,3.469608,3.469608,0.566146,0.858157,0.915697,0.945305,82.849345,
45,0.930825,0.918942,0.894107,0.919417,0.954364,3.936929,3.936929,0.534045,0.818111,0.881382,0.919166,76.238654,
46,0.940311,0.915658,0.890367,0.930316,0.969213,3.996175,3.996175,0.538531,0.829719,0.891790,0.929885,79.479126,
47,0.937451,0.918898,0.892178,0.922534,0.966604,4.098707,4.098707,0.539611,0.834894,0.894466,0.929264,79.042891,
48,0.962763,0.934878,0.928637,0.963275,0.979580,4.330342,4.330342,0.582222,0.888335,0.938003,0.962236,88.934529,
49,0.941558,0.921623,0.901431,0.940761,0.959878,4.468635,4.468635,0.540792,0.841185,0.900081,0.933396,80.863002,
50,0.942936,0.919165,0.898106,0.935152,0.967459,4.675571,4.675571,0.526959,0.827956,0.892136,0.931192,80.952338,
51,0.945402,0.915101,0.901910,0.931672,0.974447,4.531422,4.711752,0.532902,0.830129,0.893871,0.935235,81.669856,
52,0.952790,0.924483,0.913609,0.946957,0.974406,4.238189,4.531422,0.543125,0.844131,0.905789,0.943188,83.942722,
53,0.945216,0.918084,0.895598,0.934713,0.972631,3.863943,4.238189,0.534252,0.833545,0.896137,0.933381,80.795836,
54,0.941385,0.918367,0.899184,0.931937,0.966050,3.712129,3.863943,0.534031,0.835998,0.899215,0.936046,80.131975,
55,0.943539,0.924489,0.906896,0.928517,0.968768,3.308479,3.712129,0.546648,0.844120,0.901030,0.935168,80.084454,
56,0.961070,0.940285,0.930510,0.955896,0.979433,3.287753,3.308479,0.589881,0.890370,0.938033,0.961100,87.231434,
57,0.948401,0.926111,0.902068,0.941363,0.973614,3.245438,3.287753,0.544106,0.843477,0.902334,0.938203,81.326244,
58,0.937163,0.911115,0.895874,0.923660,0.964739,3.245438,3.245438,0.528383,0.830101,0.893025,0.931830,78.154193,
59,0.934991,0.907291,0.874437,0.923628,0.968428,3.257536,3.257536,0.523344,0.820518,0.882933,0.921542,76.574103,
60,0.954490,0.924358,0.911565,0.946361,0.980118,3.355467,3.355467,0.563820,0.863181,0.918459,0.949898,84.252740,
61,0.940831,0.914573,0.887636,0.932060,0.968946,3.516947,3.516947,0.543630,0.845208,0.902911,0.936463,79.935508,
62,0.950892,0.918912,0.902998,0.949062,0.974227,3.684656,3.684656,0.566759,0.865934,0.918865,0.945440,83.546298,
63,0.943783,0.923741,0.896785,0.928560,0.971531,3.730235,3.730235,0.565305,0.861843,0.911455,0.937286,81.166824,
64,0.981062,0.959366,0.960878,0.981167,0.992055,3.806345,3.806345,0.690543,0.953230,0.976421,0.985478,95.833140,
65,0.938553,0.924591,0.875273,0.926212,0.969552,3.742148,3.849193,0.556320,0.840256,0.893336,0.925571,78.498915,
