Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.986007,0.967088,0.973402,0.985931,0.993895,0.000000,0.000000,0.716842,0.964215,0.982501,0.989231,92.642871,
1,0.951366,0.920911,0.912110,0.946271,0.973019,6.932724,7.146386,0.566859,0.861667,0.912609,0.945217,87.142585,
2,0.961364,0.926875,0.921642,0.956196,0.984200,6.726403,6.932724,0.552995,0.861358,0.919403,0.951378,89.801187,
3,0.945754,0.918345,0.894895,0.930574,0.975228,6.487056,6.726403,0.515421,0.825577,0.891449,0.931031,83.582559,
4,0.961332,0.920130,0.919015,0.943425,0.991409,6.363400,6.487056,0.545233,0.864088,0.923619,0.954783,89.823240,
5,0.952511,0.902436,0.900463,0.940688,0.983469,6.135891,6.363400,0.515427,0.832135,0.899259,0.936883,85.362343,
6,0.949935,0.912341,0.902986,0.944659,0.974556,5.762312,6.135891,0.529201,0.837407,0.900700,0.936487,84.400993,
7,0.945283,0.906960,0.895585,0.945146,0.970549,5.647958,5.762312,0.524134,0.835934,0.900404,0.937369,83.348872,
8,0.966170,0.936052,0.932767,0.968973,0.983294,5.356437,5.647958,0.586453,0.895992,0.943937,0.966831,91.491978,
9,0.956632,0.925945,0.918287,0.953140,0.979190,4.964181,5.356437,0.546533,0.852814,0.912881,0.945230,86.037099,
10,0.954931,0.927594,0.917009,0.954513,0.974496,4.539202,4.964181,0.550080,0.855634,0.913672,0.943195,85.050705,
11,0.944658,0.920919,0.913809,0.943344,0.961392,4.457428,4.539202,0.545124,0.848911,0.907616,0.937722,82.121692,
12,0.960398,0.929726,0.924759,0.957079,0.980673,4.415695,4.457428,0.567105,0.875464,0.930662,0.956922,87.813121,
13,0.946287,0.920706,0.908426,0.944477,0.965363,4.415695,4.415695,0.545365,0.846280,0.905185,0.936237,82.209516,
14,0.953407,0.921198,0.913509,0.957905,0.970262,4.566179,4.566179,0.551072,0.855645,0.913003,0.944008,84.792376,
15,0.951886,0.923349,0.915040,0.949771,0.970571,5.980486,5.980486,0.553345,0.851115,0.907945,0.938196,85.452603,
16,0.965796,0.935845,0.936038,0.962411,0.983100,6.839999,6.839999,0.593882,0.897092,0.945384,0.967669,93.257656,
17,0.956861,0.928763,0.920183,0.951852,0.976096,7.346855,7.346855,0.553014,0.846248,0.905481,0.938041,87.950098,
18,0.956049,0.931083,0.911048,0.958714,0.973270,7.824231,7.824231,0.550504,0.844609,0.904494,0.939214,88.360612,
19,0.948253,0.924727,0.901107,0.941473,0.972957,8.303477,8.303477,0.541365,0.834280,0.896653,0.932129,86.388113,
20,0.960150,0.931924,0.919420,0.956625,0.980401,8.069918,8.652019,0.564628,0.859312,0.916843,0.948067,90.686038,
21,0.946857,0.917425,0.907414,0.943986,0.967057,7.720404,8.069918,0.538432,0.827728,0.892587,0.932282,85.310636,
22,0.954127,0.926674,0.912200,0.957241,0.971755,7.582816,7.720404,0.563737,0.855348,0.914900,0.947090,88.702742,
23,0.950910,0.924513,0.913590,0.946603,0.972656,7.550639,7.582816,0.562176,0.851943,0.912217,0.945924,87.783395,
24,0.967871,0.939717,0.935560,0.966773,0.984611,7.123490,7.550639,0.604328,0.898235,0.944589,0.966087,93.874802,
25,0.953439,0.928231,0.908490,0.951389,0.975183,6.523065,7.123490,0.569490,0.851244,0.907232,0.939404,86.458177,
26,0.951366,0.925161,0.913518,0.948665,0.971425,6.421107,6.523065,0.568089,0.858865,0.916452,0.952132,87.251914,
27,0.954656,0.925040,0.916686,0.948666,0.976806,6.376199,6.421107,0.566049,0.856697,0.916196,0.949586,87.696666,
28,0.963364,0.936942,0.927211,0.959375,0.983989,6.236766,6.376199,0.594578,0.883669,0.934223,0.961416,91.064790,
29,0.956397,0.931219,0.921629,0.948848,0.978302,6.059467,6.236766,0.576162,0.862717,0.917748,0.948028,87.642811,
30,0.957099,0.937394,0.927662,0.953966,0.972897,5.922710,6.059467,0.585622,0.870107,0.922694,0.950071,87.992443,
31,0.960402,0.939038,0.931888,0.960707,0.974395,5.885519,5.922710,0.603645,0.880521,0.927702,0.951260,88.954494,
32,0.981671,0.963676,0.969547,0.981877,0.989398,5.711262,5.885519,0.703210,0.953752,0.977180,0.986437,98.410521,
