Picture Number:    0	 QP:   25  [ PSNR-Y: 37.07 dB,	PSNR-U: 38.89 dB,	PSNR-V: 39.63 dB,	MSE-Y: 12.77,	MSE-U: 8.40,	MSE-V: 7.08,	SSIM-Y: 0.91976,	SSIM-U: 0.93216,	SSIM-V: 0.92136 ]	 374883 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 36.17 dB,	PSNR-U: 37.42 dB,	PSNR-V: 38.91 dB,	MSE-Y: 15.69,	MSE-U: 11.79,	MSE-V: 8.36,	SSIM-Y: 0.91251,	SSIM-U: 0.91385,	SSIM-V: 0.90975 ]	 1509395 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 36.71 dB,	PSNR-U: 37.40 dB,	PSNR-V: 38.80 dB,	MSE-Y: 13.89,	MSE-U: 11.83,	MSE-V: 8.57,	SSIM-Y: 0.91934,	SSIM-U: 0.91410,	SSIM-V: 0.90805 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 36.19 dB,	PSNR-U: 37.33 dB,	PSNR-V: 38.79 dB,	MSE-Y: 15.63,	MSE-U: 12.04,	MSE-V: 8.60,	SSIM-Y: 0.91491,	SSIM-U: 0.91346,	SSIM-V: 0.90789 ]	  61504 bytes
Picture Number:    4	 QP:   34  [ PSNR-Y: 37.03 dB,	PSNR-U: 37.73 dB,	PSNR-V: 38.97 dB,	MSE-Y: 12.89,	MSE-U: 10.98,	MSE-V: 8.24,	SSIM-Y: 0.91815,	SSIM-U: 0.91759,	SSIM-V: 0.90998 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 36.24 dB,	PSNR-U: 37.54 dB,	PSNR-V: 38.97 dB,	MSE-Y: 15.45,	MSE-U: 11.47,	MSE-V: 8.24,	SSIM-Y: 0.91027,	SSIM-U: 0.91509,	SSIM-V: 0.90967 ]	 151750 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 36.96 dB,	PSNR-U: 37.86 dB,	PSNR-V: 39.23 dB,	MSE-Y: 13.09,	MSE-U: 10.65,	MSE-V: 7.77,	SSIM-Y: 0.91701,	SSIM-U: 0.91897,	SSIM-V: 0.91334 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 36.39 dB,	PSNR-U: 37.77 dB,	PSNR-V: 39.22 dB,	MSE-Y: 14.93,	MSE-U: 10.87,	MSE-V: 7.78,	SSIM-Y: 0.90950,	SSIM-U: 0.91787,	SSIM-V: 0.91297 ]	  51383 bytes
Picture Number:    8	 QP:   32  [ PSNR-Y: 37.94 dB,	PSNR-U: 38.64 dB,	PSNR-V: 39.70 dB,	MSE-Y: 10.45,	MSE-U: 8.90,	MSE-V: 6.96,	SSIM-Y: 0.92573,	SSIM-U: 0.92794,	SSIM-V: 0.91975 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 36.29 dB,	PSNR-U: 37.79 dB,	PSNR-V: 39.21 dB,	MSE-Y: 15.27,	MSE-U: 10.82,	MSE-V: 7.81,	SSIM-Y: 0.90565,	SSIM-U: 0.91599,	SSIM-V: 0.91204 ]	 298615 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 36.65 dB,	PSNR-U: 37.69 dB,	PSNR-V: 39.08 dB,	MSE-Y: 14.08,	MSE-U: 11.06,	MSE-V: 8.04,	SSIM-Y: 0.90866,	SSIM-U: 0.91339,	SSIM-V: 0.90911 ]	      5 bytes
