codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,ice4cif,704x576,60,0,22,44.5058,51.0100,51.4027,45.6675,3166971.904,1107.464,ice4cif_22qp_0fr_60fps_slow-preset_4t
