Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984810,0.968118,0.976484,0.987435,0.991994,0.000000,0.000000,0.709694,0.961884,0.981220,0.988753,92.288215,
1,0.970619,0.945562,0.951208,0.976271,0.983734,3.746210,3.746210,0.600737,0.920756,0.960444,0.978517,92.196388,
2,0.967916,0.940062,0.948653,0.973104,0.982164,2.884961,6.382805,0.565152,0.899628,0.948720,0.971105,89.488629,
3,0.961553,0.922793,0.934361,0.966054,0.983806,2.884961,2.884961,0.534222,0.884992,0.939974,0.966368,87.417940,
4,0.970066,0.946545,0.949985,0.971016,0.986067,5.837796,13.314754,0.582166,0.909756,0.955130,0.974565,94.002129,
5,0.958024,0.917773,0.933394,0.962329,0.978788,4.566332,5.837796,0.519490,0.879623,0.937878,0.965281,88.488724,
6,0.967224,0.937967,0.950016,0.971044,0.981510,3.154178,4.566332,0.550569,0.896300,0.948016,0.971690,89.695787,
7,0.970093,0.943420,0.955688,0.974647,0.981306,3.154178,3.154178,0.557539,0.899570,0.948969,0.970834,90.278867,
8,0.980376,0.956444,0.967420,0.984572,0.990263,4.069302,9.112139,0.626633,0.948144,0.976519,0.986928,96.126324,
9,0.964577,0.933926,0.942270,0.969699,0.980448,4.069302,4.069302,0.543155,0.893640,0.944818,0.968022,89.798679,
10,0.966705,0.939040,0.945939,0.970623,0.981990,7.027479,7.027479,0.550907,0.891037,0.945271,0.969329,93.783962,
11,0.963669,0.933077,0.943955,0.964250,0.982718,7.215204,11.393105,0.520931,0.875560,0.935381,0.963992,92.499984,
12,0.971789,0.946827,0.956439,0.974108,0.985220,7.215204,7.215204,0.570262,0.914535,0.959633,0.977604,96.397438,
13,0.965019,0.942472,0.946262,0.965958,0.980288,10.014999,11.871850,0.530504,0.879880,0.938324,0.965016,96.034932,
14,0.967001,0.937834,0.946017,0.972385,0.981872,7.440211,10.014999,0.546230,0.890791,0.943626,0.968544,94.179496,
15,0.972349,0.949541,0.955639,0.973394,0.986440,6.989193,7.440211,0.562927,0.899030,0.948474,0.970264,95.176117,
16,0.983072,0.961437,0.971862,0.987025,0.992061,4.380547,6.989193,0.659797,0.959827,0.982288,0.990719,97.681618,
17,0.965760,0.938879,0.947025,0.969162,0.980646,4.380547,4.380547,0.552181,0.895371,0.945799,0.967979,90.449478,
18,0.969253,0.942364,0.950457,0.971277,0.984692,10.966059,11.969520,0.552479,0.889251,0.943506,0.968349,98.451324,
19,0.964216,0.934090,0.940166,0.965338,0.983824,5.416150,10.966059,0.519731,0.878413,0.938234,0.966480,90.900674,
20,0.971849,0.944003,0.952413,0.972835,0.988491,5.416150,5.416150,0.564301,0.917853,0.960564,0.978482,94.461739,
21,0.959758,0.925132,0.933412,0.962727,0.980322,6.341694,6.341694,0.512774,0.874927,0.933107,0.959417,90.236380,
22,0.966124,0.939107,0.946190,0.967027,0.982120,7.294937,12.626385,0.551876,0.883371,0.938796,0.964602,93.307771,
23,0.961931,0.926214,0.936033,0.964708,0.982510,5.245720,7.294937,0.534276,0.888161,0.940576,0.965045,90.195949,
24,0.980974,0.957904,0.964466,0.983158,0.993592,5.245720,5.245720,0.635380,0.951617,0.977963,0.987495,97.792178,
25,0.965682,0.935650,0.942740,0.967582,0.983355,6.824446,6.919890,0.541523,0.892612,0.944571,0.966386,93.077672,
