Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.976559,0.954308,0.964921,0.979789,0.986656,0.000000,0.000000,0.620537,0.936173,0.967738,0.980875,89.339357,
1,0.960065,0.931399,0.937672,0.963123,0.978088,3.746210,3.746210,0.532645,0.887396,0.939679,0.965091,88.013559,
2,0.955050,0.927668,0.931475,0.955135,0.975898,2.884961,6.382805,0.503444,0.850656,0.916585,0.949809,83.840862,
3,0.952962,0.922400,0.926660,0.954524,0.974863,2.884961,2.884961,0.483122,0.831601,0.902169,0.940515,82.171811,
4,0.952586,0.930947,0.927904,0.951849,0.971828,5.837796,13.314754,0.502640,0.831076,0.902720,0.941233,85.527248,
5,0.949162,0.916102,0.920673,0.949876,0.972890,4.566332,5.837796,0.455460,0.810391,0.887997,0.931215,82.135475,
6,0.950953,0.918175,0.925850,0.949593,0.974721,3.154178,4.566332,0.468477,0.819290,0.894184,0.934898,81.373167,
7,0.953261,0.924643,0.934235,0.952809,0.971501,3.154178,3.154178,0.475389,0.834575,0.906036,0.942768,82.887215,
8,0.964800,0.933340,0.943198,0.964080,0.985133,4.069302,9.112139,0.506257,0.872754,0.934311,0.962633,89.015636,
9,0.950457,0.918056,0.926507,0.951281,0.971104,4.069302,4.069302,0.462425,0.826852,0.900896,0.936475,82.702981,
10,0.944539,0.921612,0.918947,0.945626,0.963299,7.027479,7.027479,0.465963,0.810768,0.888542,0.930196,83.824815,
11,0.943584,0.917013,0.919761,0.942824,0.964776,7.215204,11.393105,0.444757,0.797163,0.878054,0.924757,83.070020,
12,0.956609,0.931837,0.936910,0.956159,0.974644,7.215204,7.215204,0.474433,0.824781,0.901013,0.939375,87.733787,
13,0.950286,0.927027,0.926912,0.950355,0.968840,10.014999,11.871850,0.460333,0.811357,0.890936,0.930953,88.363520,
14,0.948268,0.920071,0.927311,0.948458,0.966981,7.440211,10.014999,0.467915,0.820571,0.897367,0.938179,85.991651,
15,0.953037,0.925969,0.928326,0.953517,0.972854,6.989193,7.440211,0.479007,0.840669,0.910133,0.943737,87.406268,
16,0.968746,0.940408,0.949890,0.970704,0.985389,4.380547,6.989193,0.534608,0.905651,0.953863,0.973590,91.906793,
17,0.954668,0.925775,0.930872,0.955637,0.974804,4.380547,4.380547,0.477004,0.844955,0.915009,0.948319,85.370829,
18,0.957610,0.931790,0.934299,0.954939,0.978753,10.966059,11.969520,0.474647,0.825321,0.903235,0.943344,92.296953,
19,0.951342,0.920573,0.917048,0.955939,0.973626,5.416150,10.966059,0.446613,0.807398,0.888807,0.935694,83.940829,
20,0.955819,0.926384,0.931448,0.954117,0.977389,5.416150,5.416150,0.465817,0.826060,0.903108,0.943564,85.984719,
21,0.946487,0.919205,0.916761,0.943589,0.971169,6.341694,6.341694,0.443876,0.804893,0.885330,0.928420,83.266813,
22,0.951584,0.924206,0.921341,0.951415,0.973422,7.294937,12.626385,0.471103,0.814651,0.892920,0.936746,86.256822,
23,0.951648,0.912429,0.920335,0.952060,0.977702,5.245720,7.294937,0.457121,0.831478,0.903759,0.944688,85.029774,
24,0.966266,0.935518,0.944309,0.967637,0.984213,5.245720,5.245720,0.515400,0.889915,0.943417,0.967562,91.459762,
25,0.953856,0.923065,0.922952,0.954784,0.976270,6.824446,6.919890,0.467745,0.836512,0.907381,0.944675,87.374137,
26,0.953252,0.930699,0.926148,0.955552,0.971066,6.824446,6.824446,0.469871,0.818307,0.892188,0.933124,85.784145,
27,0.947964,0.916441,0.922017,0.945603,0.971613,7.224620,9.791444,0.452589,0.808538,0.885882,0.928758,84.566296,
28,0.956948,0.932221,0.936676,0.956257,0.974090,5.434075,7.224620,0.485273,0.829835,0.900164,0.938269,85.688669,
29,0.954033,0.926049,0.929913,0.952525,0.974218,5.434075,5.434075,0.471832,0.820830,0.894245,0.935881,84.688358,
30,0.958628,0.934311,0.936903,0.959489,0.974868,5.498270,5.498270,0.496532,0.838411,0.905269,0.941017,86.507523,
31,0.964934,0.937791,0.942742,0.966242,0.981832,4.327865,5.974670,0.526561,0.874082,0.930933,0.959185,88.910267,
32,0.981337,0.959593,0.968866,0.983960,0.991333,4.327865,4.327865,0.634231,0.951095,0.977683,0.987724,96.770896,
33,0.964700,0.934142,0.939749,0.965093,0.984583,5.028733,5.028733,0.527756,0.876244,0.932258,0.959210,89.731418,
