Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.975178,0.957140,0.962774,0.976562,0.986007,0.000000,0.000000,0.618827,0.934796,0.967324,0.980678,89.008738,
1,0.960737,0.937248,0.938594,0.962388,0.978284,3.746210,3.746210,0.538434,0.890598,0.941184,0.966207,88.302558,
2,0.955030,0.926670,0.932294,0.955400,0.975462,2.884961,6.382805,0.500403,0.846314,0.914395,0.950479,83.809322,
3,0.950371,0.920082,0.924062,0.946985,0.976438,2.884961,2.884961,0.475678,0.820386,0.894414,0.938521,81.204728,
4,0.951703,0.929086,0.923250,0.951898,0.972378,5.837796,13.314754,0.495864,0.827009,0.898672,0.938089,84.952095,
5,0.948000,0.914615,0.918102,0.949141,0.972208,4.566332,5.837796,0.454402,0.809845,0.887776,0.931342,81.895947,
6,0.947334,0.918579,0.922429,0.944973,0.970679,3.154178,4.566332,0.464892,0.815960,0.891168,0.933291,80.388714,
7,0.953928,0.923422,0.931485,0.954332,0.973774,3.154178,3.154178,0.472181,0.833773,0.905535,0.943105,83.041661,
8,0.960798,0.933311,0.937911,0.964589,0.977046,4.069302,9.112139,0.501360,0.869707,0.931795,0.959891,87.850288,
9,0.952692,0.918058,0.922478,0.956154,0.975047,4.069302,4.069302,0.458678,0.829552,0.904130,0.940198,83.589832,
10,0.948784,0.919370,0.927276,0.949554,0.967495,7.027479,7.027479,0.459099,0.807592,0.887321,0.929291,84.616198,
11,0.944254,0.914470,0.919258,0.943669,0.966869,7.215204,11.393105,0.438191,0.793103,0.875972,0.923904,83.086057,
12,0.951450,0.926359,0.929093,0.949280,0.972447,7.215204,7.215204,0.466273,0.820329,0.897429,0.936241,86.275207,
13,0.946713,0.921142,0.924616,0.942850,0.968496,10.014999,11.871850,0.451395,0.806131,0.887457,0.930375,87.442633,
14,0.947762,0.915021,0.921275,0.947079,0.971342,7.440211,10.014999,0.460661,0.817325,0.895555,0.937454,85.770262,
15,0.952537,0.924397,0.919306,0.954805,0.975554,6.989193,7.440211,0.483833,0.842945,0.913798,0.948679,87.822676,
16,0.968233,0.940602,0.950005,0.971337,0.983392,4.380547,6.989193,0.531870,0.904989,0.954189,0.974554,91.888380,
17,0.954978,0.922673,0.934178,0.953894,0.976213,4.380547,4.380547,0.478336,0.847110,0.917062,0.948921,85.561905,
18,0.950575,0.925925,0.925603,0.943600,0.975614,10.966059,11.969520,0.467185,0.815802,0.895661,0.936463,89.994494,
19,0.949607,0.916272,0.917846,0.951808,0.973157,5.416150,10.966059,0.444014,0.802260,0.885892,0.931654,83.173330,
20,0.956985,0.925120,0.930461,0.957708,0.978478,5.416150,5.416150,0.463507,0.820881,0.898798,0.939827,85.784966,
21,0.950593,0.917927,0.915831,0.947973,0.979086,6.341694,6.341694,0.442619,0.798815,0.881131,0.924847,83.713845,
22,0.952546,0.919831,0.922832,0.952766,0.975246,7.294937,12.626385,0.466060,0.809122,0.888832,0.932688,86.006071,
23,0.953546,0.913644,0.922789,0.957035,0.977153,5.245720,7.294937,0.453342,0.829106,0.904939,0.943858,85.423356,
24,0.967702,0.936500,0.942806,0.970530,0.986115,5.245720,5.245720,0.510060,0.886124,0.944196,0.969001,91.914638,
25,0.953260,0.919059,0.924164,0.953269,0.976406,6.824446,6.919890,0.463433,0.835840,0.909587,0.946737,87.500069,
26,0.954054,0.928670,0.927298,0.953534,0.974600,6.824446,6.824446,0.462820,0.810868,0.889391,0.933427,85.888162,
27,0.949834,0.920223,0.923580,0.946137,0.974108,7.224620,9.791444,0.449647,0.805295,0.885683,0.929480,85.017324,
28,0.956675,0.930264,0.931133,0.956741,0.976315,5.434075,7.224620,0.483034,0.828560,0.900648,0.939298,85.733695,
29,0.951489,0.919082,0.922979,0.951205,0.974082,5.434075,5.434075,0.464356,0.812175,0.887685,0.931212,83.568028,
30,0.956639,0.931596,0.929978,0.955472,0.976939,5.498270,5.498270,0.493793,0.833819,0.902743,0.939857,85.904294,
31,0.966482,0.939960,0.941048,0.966412,0.985811,4.327865,5.974670,0.526625,0.873543,0.931299,0.960427,89.352786,
32,0.981987,0.959581,0.968237,0.983929,0.993310,4.327865,4.327865,0.632178,0.951407,0.977999,0.987982,96.948046,
33,0.965401,0.935065,0.940119,0.963719,0.986970,5.028733,5.028733,0.526372,0.874786,0.932519,0.960420,89.987471,
34,0.955204,0.930189,0.930099,0.951033,0.977261,4.917128,7.512105,0.492749,0.831856,0.902395,0.940023,84.943028,
35,0.951449,0.921139,0.924628,0.947868,0.975145,4.917128,4.917128,0.462130,0.813520,0.891273,0.934288,83.353811,
36,0.955577,0.927611,0.930049,0.954593,0.976358,5.618725,5.618725,0.472527,0.821065,0.897414,0.938020,85.508804,
37,0.946401,0.910617,0.919236,0.950544,0.966794,4.216039,6.901472,0.436098,0.794856,0.876897,0.920959,80.044028,
38,0.948954,0.915591,0.920950,0.948128,0.972856,4.187749,4.216039,0.448419,0.804858,0.885167,0.929234,81.432280,
39,0.952207,0.918125,0.927119,0.947967,0.977290,4.187749,4.187749,0.453080,0.827750,0.903973,0.942166,83.780935,
40,0.965464,0.932594,0.943758,0.965082,0.985099,7.132816,7.132816,0.503165,0.879859,0.940441,0.966573,93.215212,
41,0.955551,0.917757,0.928728,0.954768,0.979091,6.028687,10.327979,0.448571,0.826743,0.902092,0.942185,86.487298,
42,0.950441,0.913453,0.923546,0.942386,0.979206,5.833809,6.028687,0.443994,0.805524,0.888463,0.933419,84.037165,
43,0.948723,0.914258,0.922300,0.942444,0.975651,3.478784,5.833809,0.433971,0.801274,0.885367,0.929712,80.667281,
44,0.952193,0.922553,0.924017,0.947209,0.977704,3.478784,3.478784,0.455357,0.822940,0.902497,0.941895,82.892124,
45,0.951864,0.910928,0.920779,0.952009,0.977805,3.767603,3.767603,0.440634,0.804588,0.886003,0.930479,81.710534,
46,0.952780,0.922974,0.930414,0.947202,0.975341,4.135451,5.813307,0.463459,0.821080,0.897430,0.936769,83.161301,
47,0.955108,0.925162,0.927554,0.954883,0.976724,3.861310,4.135451,0.474273,0.848393,0.915851,0.950156,85.045293,
48,0.970864,0.941735,0.950777,0.971706,0.988216,3.861310,3.861310,0.542067,0.914026,0.958694,0.975546,92.117137,
49,0.954138,0.925008,0.925979,0.953124,0.977221,3.321570,4.429099,0.465845,0.837807,0.907693,0.942316,83.313626,
50,0.953605,0.925380,0.924639,0.953853,0.976028,3.310854,3.321570,0.457726,0.817749,0.895247,0.936895,82.332539,
51,0.950978,0.921658,0.925005,0.949880,0.973088,3.310854,3.310854,0.443662,0.804462,0.885877,0.931110,81.040475,
52,0.951172,0.919311,0.925642,0.948645,0.974489,2.580352,4.258972,0.455443,0.822972,0.901229,0.942067,81.603435,
53,0.950638,0.921408,0.926299,0.949069,0.971606,2.580352,2.580352,0.441388,0.799268,0.881139,0.925201,79.523097,
54,0.952922,0.919442,0.926567,0.949331,0.977517,3.490116,3.490116,0.451388,0.808624,0.888278,0.930650,81.682466,
55,0.955370,0.918603,0.927257,0.954362,0.980231,3.104962,5.267213,0.456466,0.828455,0.904644,0.944070,83.370286,
56,0.965670,0.933363,0.944972,0.968739,0.982721,3.104962,3.104962,0.505186,0.880924,0.939821,0.964231,88.429882,
57,0.957060,0.926215,0.935641,0.956058,0.976913,3.675159,3.675159,0.461600,0.832803,0.906221,0.941408,84.225120,
58,0.950731,0.927943,0.924202,0.947651,0.972575,4.617943,4.617943,0.454443,0.807426,0.885412,0.928954,82.260352,
59,0.949997,0.922341,0.920148,0.948397,0.973999,6.004555,6.004555,0.442045,0.794536,0.876833,0.921891,82.843501,
60,0.955693,0.928125,0.933590,0.952348,0.976944,4.094038,7.190274,0.467276,0.810970,0.889012,0.930822,82.957466,
61,0.952821,0.913106,0.933350,0.949802,0.976077,3.550250,4.094038,0.452931,0.798852,0.879282,0.923526,80.866105,
62,0.956582,0.930285,0.936275,0.953820,0.976181,3.550250,3.550250,0.486085,0.825937,0.897548,0.935988,83.182284,
63,0.962051,0.936462,0.942797,0.961145,0.979481,3.898448,4.160108,0.509911,0.862696,0.922885,0.952382,86.954054,
64,0.980421,0.957718,0.970050,0.979705,0.992399,3.785497,3.898448,0.627758,0.947446,0.974815,0.985280,95.581461,
65,0.965936,0.941484,0.952624,0.961761,0.982572,3.785497,3.785497,0.515576,0.866229,0.926136,0.955093,87.985027,
66,0.961237,0.930390,0.941907,0.954605,0.984733,3.174457,5.524956,0.483282,0.827070,0.898086,0.936078,83.759892,
67,0.956468,0.921463,0.935475,0.953922,0.978860,3.174457,3.174457,0.461098,0.811962,0.887671,0.929415,81.916798,
