Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.962755,0.937027,0.945204,0.965803,0.977218,0.000000,0.000000,0.515509,0.886492,0.941004,0.964733,84.138643,
1,0.947570,0.911396,0.922410,0.953030,0.967269,3.746210,3.746210,0.454437,0.840153,0.911217,0.945731,82.842059,
2,0.938365,0.905411,0.906515,0.942326,0.962042,2.884961,6.382805,0.427077,0.787983,0.872598,0.918917,76.597520,
3,0.933726,0.900107,0.898669,0.936716,0.960060,2.884961,2.884961,0.412132,0.765299,0.851884,0.903896,73.897435,
4,0.939520,0.912791,0.908914,0.938286,0.963615,5.837796,13.314754,0.433637,0.762815,0.849078,0.898874,77.855835,
5,0.933083,0.899215,0.897931,0.936108,0.958633,4.566332,5.837796,0.394168,0.743837,0.835411,0.890865,74.248523,
6,0.931742,0.899134,0.898355,0.929259,0.960782,3.154178,4.566332,0.397209,0.740685,0.832560,0.888421,72.148812,
7,0.939536,0.907444,0.914168,0.939076,0.962052,3.154178,3.154178,0.398347,0.750249,0.842072,0.894386,74.462782,
8,0.942941,0.912863,0.910036,0.943464,0.967625,4.069302,9.112139,0.411654,0.774746,0.865329,0.913161,78.270818,
9,0.934978,0.900905,0.899962,0.940505,0.957969,4.069302,4.069302,0.384815,0.745107,0.841316,0.894417,74.583640,
10,0.935688,0.907181,0.906845,0.939218,0.955705,7.027479,7.027479,0.388815,0.729771,0.827768,0.885531,76.865327,
11,0.929546,0.904427,0.905130,0.927044,0.952084,7.215204,11.393105,0.377299,0.721818,0.818162,0.879602,75.113824,
12,0.934988,0.912997,0.914718,0.929674,0.956610,7.215204,7.215204,0.392702,0.736564,0.832621,0.889572,77.337012,
13,0.936161,0.914062,0.910871,0.928323,0.961860,10.014999,11.871850,0.388709,0.732570,0.831475,0.891534,80.591294,
14,0.930479,0.898437,0.899323,0.923394,0.961406,7.440211,10.014999,0.384469,0.732697,0.830860,0.891653,76.772511,
15,0.928675,0.896375,0.890403,0.925880,0.959501,6.989193,7.440211,0.395446,0.747092,0.844267,0.900226,76.929771,
16,0.942412,0.916862,0.912217,0.942187,0.966070,4.380547,6.989193,0.414926,0.787124,0.878047,0.925359,79.845861,
17,0.932316,0.901942,0.900211,0.931234,0.958944,4.380547,4.380547,0.395093,0.756214,0.852040,0.903919,75.372344,
18,0.926055,0.902232,0.893986,0.922057,0.952213,10.966059,11.969520,0.375618,0.713858,0.812643,0.873570,77.641877,
19,0.930288,0.897279,0.893719,0.931217,0.957130,5.416150,10.966059,0.375492,0.724503,0.821732,0.885356,73.884262,
20,0.934985,0.901558,0.899430,0.936061,0.961166,5.416150,5.416150,0.383566,0.733034,0.827855,0.888510,75.213582,
21,0.924275,0.889520,0.881496,0.922938,0.956446,6.341694,6.341694,0.372728,0.715371,0.807578,0.867273,71.935133,
22,0.924836,0.904644,0.889254,0.917585,0.952706,7.294937,12.626385,0.387442,0.713612,0.807055,0.870958,73.271439,
23,0.927365,0.882155,0.886842,0.922588,0.963632,5.245720,7.294937,0.379218,0.738844,0.834718,0.895693,74.209543,
24,0.944668,0.910497,0.908590,0.943498,0.972308,5.245720,5.245720,0.415000,0.780234,0.869929,0.921030,80.663696,
25,0.935679,0.896174,0.899277,0.936480,0.963168,6.824446,6.919890,0.390216,0.752703,0.845447,0.900154,78.218789,
26,0.937093,0.912622,0.906313,0.937871,0.958400,6.824446,6.824446,0.399817,0.741474,0.833857,0.891457,77.496748,
27,0.934833,0.905655,0.909250,0.929350,0.959971,7.224620,9.791444,0.395083,0.739092,0.829122,0.885795,76.898274,
28,0.941433,0.917972,0.918181,0.940690,0.959740,5.434075,7.224620,0.415751,0.751720,0.837286,0.892410,76.999041,
29,0.941372,0.905315,0.916361,0.940579,0.963603,5.434075,5.434075,0.405708,0.759849,0.844847,0.897973,77.650144,
30,0.946826,0.919986,0.917274,0.946959,0.968021,5.498270,5.498270,0.428452,0.782152,0.864022,0.911130,80.395364,
31,0.954095,0.920176,0.924393,0.953889,0.977560,4.327865,5.974670,0.450471,0.824653,0.898660,0.937724,83.797440,
32,0.967012,0.937254,0.944157,0.966906,0.986359,4.327865,4.327865,0.519369,0.897941,0.949223,0.971805,91.140213,
33,0.954746,0.921147,0.925274,0.950990,0.980788,5.028733,5.028733,0.449500,0.818215,0.892245,0.933291,84.147917,
34,0.944968,0.919153,0.913601,0.937576,0.972697,4.917128,7.512105,0.430766,0.777596,0.862896,0.913660,79.523943,
35,0.939896,0.906563,0.913016,0.932402,0.967295,4.917128,4.917128,0.403887,0.750776,0.839635,0.895774,76.479731,
36,0.942153,0.912060,0.913616,0.940067,0.965798,5.618725,5.618725,0.407633,0.747261,0.835172,0.891321,77.234462,
37,0.930334,0.896365,0.898713,0.929580,0.956218,4.216039,6.901472,0.374586,0.725807,0.819034,0.875680,71.806250,
38,0.928844,0.897588,0.896568,0.923903,0.957481,4.187749,4.216039,0.377928,0.722891,0.818558,0.880594,71.815069,
39,0.935810,0.896574,0.909301,0.931319,0.963210,4.187749,4.187749,0.379096,0.737261,0.834629,0.894575,74.717946,
40,0.948031,0.916869,0.923229,0.942237,0.972789,7.132816,7.132816,0.405689,0.766286,0.858587,0.913459,82.486442,
41,0.941188,0.905395,0.906329,0.937959,0.969832,6.028687,10.327979,0.373293,0.737087,0.836218,0.898646,78.181757,
42,0.936527,0.901946,0.905246,0.927640,0.967352,5.833809,6.028687,0.370026,0.720362,0.819785,0.883496,75.445708,
43,0.935672,0.902445,0.907341,0.927727,0.964415,3.478784,5.833809,0.362748,0.719269,0.819222,0.882782,72.688990,
44,0.937267,0.910165,0.905006,0.931015,0.965036,3.478784,3.478784,0.377629,0.728695,0.825264,0.885117,73.280589,
45,0.936866,0.899539,0.904589,0.935139,0.963751,3.767603,3.767603,0.364546,0.724241,0.822188,0.882211,73.270840,
46,0.939491,0.908065,0.914339,0.930965,0.965884,4.135451,5.813307,0.382928,0.736469,0.832476,0.890402,75.029270,
47,0.937969,0.906199,0.906765,0.932828,0.965334,3.861310,4.135451,0.380665,0.751141,0.844909,0.903061,75.711003,
48,0.946672,0.915799,0.917289,0.941745,0.973244,3.861310,3.861310,0.416302,0.793701,0.880530,0.927722,80.401259,
49,0.937799,0.908389,0.908070,0.932614,0.964784,3.321570,4.429099,0.379678,0.748617,0.843059,0.897821,74.647136,
50,0.935982,0.909222,0.906224,0.928847,0.963793,3.310854,3.321570,0.376713,0.731414,0.825403,0.884214,72.759102,
51,0.936475,0.901708,0.911613,0.927939,0.964950,3.310854,3.310854,0.369046,0.721841,0.817286,0.878575,72.261313,
52,0.935315,0.903276,0.911443,0.927615,0.961617,2.580352,4.258972,0.377004,0.727541,0.821175,0.882345,71.558216,
53,0.934460,0.903844,0.911123,0.925414,0.960663,2.580352,2.580352,0.367111,0.716453,0.812046,0.872348,70.469944,
54,0.934742,0.904499,0.910693,0.923117,0.963063,3.490116,3.490116,0.373438,0.718769,0.815126,0.874416,71.739049,
55,0.942761,0.903849,0.919311,0.935279,0.970452,3.104962,5.267213,0.379522,0.740206,0.835813,0.894317,74.957141,
56,0.945664,0.911022,0.924361,0.941846,0.968507,3.104962,3.104962,0.407304,0.769242,0.859537,0.910620,77.385742,
57,0.941643,0.907673,0.919768,0.936938,0.965197,3.675159,3.675159,0.381700,0.736131,0.830853,0.889075,74.817107,
58,0.936570,0.917573,0.910973,0.926633,0.961798,4.617943,4.617943,0.382193,0.723226,0.818433,0.883903,74.076467,
59,0.936869,0.914375,0.910317,0.929695,0.961854,6.004555,6.004555,0.374397,0.716256,0.811790,0.877108,74.977839,
60,0.943121,0.915782,0.924374,0.933875,0.967048,4.094038,7.190274,0.400820,0.737751,0.828156,0.884789,75.109911,
61,0.941586,0.900508,0.921563,0.935254,0.968012,3.550250,4.094038,0.393026,0.739132,0.830016,0.884738,74.271246,
62,0.949520,0.921979,0.926502,0.946753,0.970830,3.550250,3.550250,0.419419,0.766365,0.852748,0.903255,77.867674,
63,0.955633,0.925820,0.933601,0.951301,0.978212,3.898448,4.160108,0.438145,0.814448,0.893690,0.937964,83.501396,
64,0.968720,0.942341,0.949668,0.966461,0.987258,3.785497,3.898448,0.515352,0.894750,0.946958,0.968919,90.548332,
65,0.959391,0.926902,0.937954,0.955777,0.981935,3.785497,3.785497,0.438950,0.816933,0.892816,0.930213,83.531983,
66,0.951047,0.921371,0.932095,0.945207,0.973410,3.174457,5.524956,0.421252,0.769199,0.852211,0.902028,77.633059,
67,0.945780,0.910482,0.927301,0.943750,0.966575,3.174457,3.174457,0.400167,0.748301,0.833976,0.887464,74.980033,
68,0.945904,0.916020,0.919358,0.939191,0.972781,3.734304,5.174967,0.402295,0.744405,0.832238,0.887157,75.559348,
69,0.940208,0.914148,0.909684,0.934537,0.967036,3.734304,3.734304,0.383259,0.726285,0.817858,0.876273,73.265823,
70,0.941178,0.923044,0.904697,0.934944,0.968466,9.342113,9.342113,0.388796,0.722089,0.816515,0.875297,79.306442,
71,0.943803,0.915482,0.913283,0.939785,0.969724,4.699798,13.052180,0.389554,0.741882,0.838320,0.893937,76.950688,
72,0.945255,0.918769,0.919034,0.941114,0.968647,4.699798,4.699798,0.408307,0.773191,0.866480,0.916865,79.784692,
73,0.940355,0.904255,0.912342,0.937529,0.966331,4.793124,4.793124,0.385308,0.736591,0.831531,0.890751,75.908870,
74,0.937370,0.906799,0.912680,0.931152,0.962780,3.000067,5.007266,0.379043,0.717834,0.812070,0.870955,71.371556,
75,0.935967,0.899358,0.910548,0.931335,0.962443,3.000067,3.000067,0.369311,0.710376,0.805259,0.864243,70.468314,
76,0.941100,0.910145,0.918940,0.934539,0.965928,5.817775,5.852782,0.381805,0.720713,0.814192,0.873036,75.389017,
77,0.936475,0.904439,0.907122,0.929748,0.965535,5.802111,5.817775,0.368137,0.711768,0.806803,0.863666,73.603550,
78,0.939711,0.914959,0.906729,0.930459,0.970258,4.607211,5.802111,0.379990,0.727885,0.821865,0.878307,74.403124,
79,0.940215,0.910090,0.908370,0.933122,0.969635,4.379717,4.607211,0.387145,0.746038,0.839797,0.893868,75.893993,
80,0.947128,0.915618,0.917763,0.939899,0.975388,2.568783,4.379717,0.411192,0.786721,0.876704,0.925342,78.747373,
81,0.940736,0.911601,0.908537,0.933973,0.969349,2.568783,2.568783,0.387352,0.749559,0.844443,0.898468,74.479290,
82,0.938104,0.915503,0.906726,0.927013,0.967611,2.741210,2.741210,0.381500,0.728652,0.826133,0.883335,72.526395,
83,0.935412,0.906956,0.907046,0.928359,0.962245,4.181473,4.296279,0.371790,0.710325,0.807401,0.865183,71.774467,
84,0.937487,0.910528,0.910552,0.932565,0.961586,2.578579,4.181473,0.380266,0.716131,0.813075,0.871410,71.004205,
85,0.931023,0.900684,0.908518,0.924729,0.954784,2.578579,2.578579,0.369811,0.704784,0.803426,0.866265,69.125720,
86,0.933783,0.901716,0.912191,0.924801,0.959343,3.049477,3.049477,0.376934,0.712545,0.809510,0.870010,70.587306,
87,0.937610,0.904275,0.917463,0.927882,0.963216,3.436184,3.436184,0.385045,0.734685,0.830031,0.888502,73.654325,
88,0.945785,0.911226,0.925281,0.940501,0.968876,3.152821,3.812724,0.406527,0.769657,0.860613,0.910386,77.487972,
89,0.935079,0.899910,0.913118,0.924036,0.963339,3.152821,3.152821,0.382510,0.737114,0.832853,0.892297,73.191776,
90,0.933391,0.908224,0.904122,0.925752,0.960398,3.818115,4.445165,0.382987,0.722330,0.819735,0.883728,72.591418,
91,0.935030,0.908265,0.904134,0.931021,0.960472,3.818115,3.818115,0.381433,0.720398,0.813992,0.876428,72.222618,
92,0.938765,0.915254,0.905194,0.936383,0.963793,5.298904,5.298904,0.395765,0.733469,0.822360,0.880208,75.036074,
93,0.935486,0.906146,0.910961,0.931523,0.959193,5.315898,5.315898,0.389662,0.727493,0.814644,0.870931,73.502048,
94,0.943427,0.919105,0.920863,0.933551,0.968407,6.047953,6.047953,0.419785,0.763976,0.847674,0.897956,78.797852,
95,0.947785,0.925224,0.928406,0.939387,0.968990,4.095280,9.223781,0.443442,0.811348,0.886189,0.929287,81.120443,
96,0.964580,0.937079,0.942936,0.963981,0.982862,4.095280,4.095280,0.509668,0.896861,0.948894,0.971470,90.317848,
97,0.949245,0.921528,0.923139,0.945862,0.971834,6.405940,7.054461,0.439669,0.814618,0.892247,0.933088,84.523848,
98,0.938198,0.910142,0.908261,0.939278,0.959898,5.338048,6.405940,0.414473,0.764823,0.848261,0.898193,76.986430,
99,0.932091,0.903585,0.906725,0.926915,0.956118,5.338048,5.338048,0.390045,0.730032,0.818101,0.879031,73.513116,
100,0.936952,0.907021,0.909313,0.930637,0.962731,2.941242,7.944275,0.392322,0.734411,0.821667,0.880624,72.087427,
101,0.933086,0.902264,0.899522,0.926026,0.962677,2.941242,2.941242,0.374897,0.721225,0.811612,0.872125,70.494147,
102,0.930197,0.900356,0.901077,0.926628,0.955082,3.713307,6.246037,0.372348,0.716495,0.808220,0.869902,70.521204,
103,0.931924,0.901453,0.901211,0.927626,0.958294,3.713307,3.713307,0.376048,0.732455,0.825961,0.883050,72.303732,
104,0.939244,0.906765,0.908633,0.932554,0.967777,6.042758,6.277506,0.396734,0.762973,0.854815,0.906739,78.885920,
105,0.932713,0.893847,0.901239,0.922030,0.966144,3.617415,6.042758,0.370240,0.723758,0.820463,0.877419,71.841104,
106,0.930133,0.896446,0.896975,0.919010,0.963246,3.617415,3.617415,0.369030,0.711687,0.810695,0.874404,70.853829,
107,0.929371,0.897653,0.901130,0.921290,0.957080,2.497145,6.258989,0.361471,0.703078,0.802985,0.870761,69.050593,
108,0.933517,0.902392,0.906956,0.924789,0.960628,2.497145,2.497145,0.373121,0.712249,0.811713,0.877879,70.575126,
109,0.931537,0.895661,0.901983,0.920397,0.963088,4.121058,5.693801,0.364112,0.703487,0.801731,0.868407,71.034025,
110,0.935379,0.902595,0.904134,0.928975,0.963665,4.121058,4.121058,0.376599,0.721038,0.820507,0.881925,73.254821,
111,0.937906,0.895537,0.908678,0.929427,0.969084,4.178881,4.179924,0.379055,0.740766,0.837926,0.897873,75.476389,
112,0.947109,0.908809,0.918458,0.939965,0.976050,3.243019,4.178881,0.410355,0.787565,0.877809,0.926419,79.629886,
113,0.934703,0.898245,0.898230,0.928802,0.966395,3.243019,3.243019,0.382956,0.744973,0.843578,0.904655,74.451601,
114,0.928570,0.896686,0.891899,0.920804,0.960756,2.839406,3.530739,0.376491,0.722102,0.821644,0.887114,70.867979,
115,0.928288,0.890328,0.894654,0.917719,0.962298,2.839406,2.839406,0.368831,0.712097,0.811639,0.874770,69.685983,
116,0.935437,0.900478,0.897630,0.927162,0.968853,2.666037,3.545125,0.375363,0.720555,0.819274,0.878627,71.398863,
117,0.928431,0.898111,0.889828,0.920464,0.960543,2.666037,2.666037,0.364692,0.704855,0.805557,0.864475,68.663480,
118,0.927411,0.899294,0.893389,0.918366,0.957446,2.982340,2.982340,0.376921,0.719228,0.815574,0.873551,69.630943,
119,0.935665,0.902193,0.904156,0.926408,0.965886,2.672485,3.307430,0.385444,0.743762,0.839775,0.896569,73.286696,
