Picture Number:    0	 QP:   11  [ PSNR-Y: 33.63 dB,	PSNR-U: 42.22 dB,	PSNR-V: 43.21 dB,	MSE-Y: 28.16,	MSE-U: 3.90,	MSE-V: 3.11,	SSIM-Y: 0.95136,	SSIM-U: 0.97805,	SSIM-V: 0.96324 ]	 196868 bytes
Picture Number:    1	 QP:   22  [ PSNR-Y: 35.46 dB,	PSNR-U: 38.13 dB,	PSNR-V: 41.69 dB,	MSE-Y: 18.51,	MSE-U: 10.01,	MSE-V: 4.41,	SSIM-Y: 0.96486,	SSIM-U: 0.94668,	SSIM-V: 0.94889 ]	 1007490 bytes
Picture Number:    2	 QP:   21  [ PSNR-Y: 36.42 dB,	PSNR-U: 38.09 dB,	PSNR-V: 41.02 dB,	MSE-Y: 14.84,	MSE-U: 10.09,	MSE-V: 5.14,	SSIM-Y: 0.96964,	SSIM-U: 0.94279,	SSIM-V: 0.94108 ]	      5 bytes
Picture Number:    3	 QP:   22  [ PSNR-Y: 35.16 dB,	PSNR-U: 37.78 dB,	PSNR-V: 40.85 dB,	MSE-Y: 19.81,	MSE-U: 10.83,	MSE-V: 5.35,	SSIM-Y: 0.96286,	SSIM-U: 0.94022,	SSIM-V: 0.93820 ]	  18183 bytes
Picture Number:    4	 QP:   20  [ PSNR-Y: 37.87 dB,	PSNR-U: 38.44 dB,	PSNR-V: 40.87 dB,	MSE-Y: 10.61,	MSE-U: 9.32,	MSE-V: 5.32,	SSIM-Y: 0.97616,	SSIM-U: 0.94544,	SSIM-V: 0.93891 ]	      5 bytes
Picture Number:    5	 QP:   22  [ PSNR-Y: 35.19 dB,	PSNR-U: 37.83 dB,	PSNR-V: 40.76 dB,	MSE-Y: 19.68,	MSE-U: 10.72,	MSE-V: 5.46,	SSIM-Y: 0.96212,	SSIM-U: 0.94048,	SSIM-V: 0.93700 ]	 100550 bytes
Picture Number:    6	 QP:   21  [ PSNR-Y: 36.41 dB,	PSNR-U: 38.28 dB,	PSNR-V: 40.81 dB,	MSE-Y: 14.85,	MSE-U: 9.66,	MSE-V: 5.40,	SSIM-Y: 0.96852,	SSIM-U: 0.94444,	SSIM-V: 0.93770 ]	      5 bytes
Picture Number:    7	 QP:   22  [ PSNR-Y: 35.39 dB,	PSNR-U: 38.14 dB,	PSNR-V: 41.04 dB,	MSE-Y: 18.79,	MSE-U: 9.98,	MSE-V: 5.12,	SSIM-Y: 0.96382,	SSIM-U: 0.94435,	SSIM-V: 0.94075 ]	  16803 bytes
Picture Number:    8	 QP:   17  [ PSNR-Y: 39.30 dB,	PSNR-U: 39.53 dB,	PSNR-V: 41.44 dB,	MSE-Y: 7.64,	MSE-U: 7.24,	MSE-V: 4.66,	SSIM-Y: 0.98226,	SSIM-U: 0.95763,	SSIM-V: 0.94629 ]	      5 bytes
Picture Number:    9	 QP:   22  [ PSNR-Y: 35.09 dB,	PSNR-U: 38.06 dB,	PSNR-V: 41.05 dB,	MSE-Y: 20.15,	MSE-U: 10.16,	MSE-V: 5.11,	SSIM-Y: 0.96272,	SSIM-U: 0.94422,	SSIM-V: 0.94110 ]	 244752 bytes
Picture Number:   10	 QP:   21  [ PSNR-Y: 36.34 dB,	PSNR-U: 38.33 dB,	PSNR-V: 40.83 dB,	MSE-Y: 15.12,	MSE-U: 9.55,	MSE-V: 5.37,	SSIM-Y: 0.96808,	SSIM-U: 0.94532,	SSIM-V: 0.93828 ]	      5 bytes
Picture Number:   11	 QP:   22  [ PSNR-Y: 35.02 dB,	PSNR-U: 37.90 dB,	PSNR-V: 40.73 dB,	MSE-Y: 20.48,	MSE-U: 10.54,	MSE-V: 5.50,	SSIM-Y: 0.96125,	SSIM-U: 0.94211,	SSIM-V: 0.93678 ]	  22589 bytes
Picture Number:   12	 QP:   20  [ PSNR-Y: 37.87 dB,	PSNR-U: 38.71 dB,	PSNR-V: 40.89 dB,	MSE-Y: 10.62,	MSE-U: 8.75,	MSE-V: 5.30,	SSIM-Y: 0.97563,	SSIM-U: 0.94971,	SSIM-V: 0.93914 ]	      5 bytes
Picture Number:   13	 QP:   22  [ PSNR-Y: 34.89 dB,	PSNR-U: 37.91 dB,	PSNR-V: 40.90 dB,	MSE-Y: 21.07,	MSE-U: 10.51,	MSE-V: 5.28,	SSIM-Y: 0.96071,	SSIM-U: 0.94243,	SSIM-V: 0.93895 ]	 101933 bytes
Picture Number:   14	 QP:   21  [ PSNR-Y: 36.44 dB,	PSNR-U: 38.43 dB,	PSNR-V: 41.16 dB,	MSE-Y: 14.75,	MSE-U: 9.34,	MSE-V: 4.98,	SSIM-Y: 0.96846,	SSIM-U: 0.94663,	SSIM-V: 0.94275 ]	      5 bytes
Picture Number:   15	 QP:   22  [ PSNR-Y: 35.20 dB,	PSNR-U: 38.38 dB,	PSNR-V: 41.77 dB,	MSE-Y: 19.64,	MSE-U: 9.44,	MSE-V: 4.33,	SSIM-Y: 0.96313,	SSIM-U: 0.94814,	SSIM-V: 0.94983 ]	  18190 bytes
Picture Number:   16	 QP:   10  [ PSNR-Y: 42.96 dB,	PSNR-U: 42.99 dB,	PSNR-V: 43.99 dB,	MSE-Y: 3.29,	MSE-U: 3.27,	MSE-V: 2.60,	SSIM-Y: 0.99199,	SSIM-U: 0.98094,	SSIM-V: 0.96935 ]	      5 bytes
Picture Number:   17	 QP:   22  [ PSNR-Y: 35.22 dB,	PSNR-U: 38.44 dB,	PSNR-V: 41.82 dB,	MSE-Y: 19.55,	MSE-U: 9.31,	MSE-V: 4.28,	SSIM-Y: 0.96354,	SSIM-U: 0.94844,	SSIM-V: 0.95032 ]	 465094 bytes
Picture Number:   18	 QP:   21  [ PSNR-Y: 36.50 dB,	PSNR-U: 38.51 dB,	PSNR-V: 41.20 dB,	MSE-Y: 14.56,	MSE-U: 9.16,	MSE-V: 4.93,	SSIM-Y: 0.96885,	SSIM-U: 0.94713,	SSIM-V: 0.94325 ]	      5 bytes
Picture Number:   19	 QP:   22  [ PSNR-Y: 35.17 dB,	PSNR-U: 38.02 dB,	PSNR-V: 40.97 dB,	MSE-Y: 19.76,	MSE-U: 10.26,	MSE-V: 5.20,	SSIM-Y: 0.96180,	SSIM-U: 0.94346,	SSIM-V: 0.94005 ]	  19142 bytes
Picture Number:   20	 QP:   19  [ PSNR-Y: 38.19 dB,	PSNR-U: 38.90 dB,	PSNR-V: 40.96 dB,	MSE-Y: 9.86,	MSE-U: 8.38,	MSE-V: 5.21,	SSIM-Y: 0.97721,	SSIM-U: 0.95172,	SSIM-V: 0.94015 ]	      5 bytes
