Picture Number:    0	 QP:   18  [ PSNR-Y: 38.68 dB,	PSNR-U: 39.55 dB,	PSNR-V: 40.48 dB,	MSE-Y: 8.82,	MSE-U: 7.21,	MSE-V: 5.82,	SSIM-Y: 0.96436,	SSIM-U: 0.95658,	SSIM-V: 0.93930 ]	 139707 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 36.70 dB,	PSNR-U: 38.74 dB,	PSNR-V: 40.45 dB,	MSE-Y: 13.91,	MSE-U: 8.69,	MSE-V: 5.87,	SSIM-Y: 0.96003,	SSIM-U: 0.95167,	SSIM-V: 0.93739 ]	 501165 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 37.44 dB,	PSNR-U: 38.76 dB,	PSNR-V: 40.46 dB,	MSE-Y: 11.73,	MSE-U: 8.66,	MSE-V: 5.85,	SSIM-Y: 0.96271,	SSIM-U: 0.95218,	SSIM-V: 0.93758 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 36.60 dB,	PSNR-U: 38.58 dB,	PSNR-V: 40.52 dB,	MSE-Y: 14.24,	MSE-U: 9.02,	MSE-V: 5.77,	SSIM-Y: 0.95970,	SSIM-U: 0.95143,	SSIM-V: 0.93843 ]	  18441 bytes
Picture Number:    4	 QP:   29  [ PSNR-Y: 38.32 dB,	PSNR-U: 39.18 dB,	PSNR-V: 40.80 dB,	MSE-Y: 9.57,	MSE-U: 7.85,	MSE-V: 5.40,	SSIM-Y: 0.96402,	SSIM-U: 0.95599,	SSIM-V: 0.94207 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 36.79 dB,	PSNR-U: 38.78 dB,	PSNR-V: 40.79 dB,	MSE-Y: 13.61,	MSE-U: 8.61,	MSE-V: 5.43,	SSIM-Y: 0.95901,	SSIM-U: 0.95305,	SSIM-V: 0.94212 ]	  48721 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 37.93 dB,	PSNR-U: 39.21 dB,	PSNR-V: 41.07 dB,	MSE-Y: 10.48,	MSE-U: 7.79,	MSE-V: 5.09,	SSIM-Y: 0.96228,	SSIM-U: 0.95632,	SSIM-V: 0.94539 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 37.16 dB,	PSNR-U: 39.10 dB,	PSNR-V: 41.14 dB,	MSE-Y: 12.51,	MSE-U: 8.00,	MSE-V: 5.00,	SSIM-Y: 0.95907,	SSIM-U: 0.95663,	SSIM-V: 0.94599 ]	  15105 bytes
Picture Number:    8	 QP:   26  [ PSNR-Y: 39.52 dB,	PSNR-U: 40.25 dB,	PSNR-V: 41.45 dB,	MSE-Y: 7.26,	MSE-U: 6.13,	MSE-V: 4.66,	SSIM-Y: 0.96648,	SSIM-U: 0.96363,	SSIM-V: 0.94936 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 37.13 dB,	PSNR-U: 39.06 dB,	PSNR-V: 41.07 dB,	MSE-Y: 12.59,	MSE-U: 8.08,	MSE-V: 5.09,	SSIM-Y: 0.95829,	SSIM-U: 0.95464,	SSIM-V: 0.94519 ]	 102104 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 37.80 dB,	PSNR-U: 39.14 dB,	PSNR-V: 40.97 dB,	MSE-Y: 10.79,	MSE-U: 7.93,	MSE-V: 5.20,	SSIM-Y: 0.96051,	SSIM-U: 0.95404,	SSIM-V: 0.94359 ]	      5 bytes
