Picture Number:    0	 QP:   26  [ PSNR-Y: 32.48 dB,	PSNR-U: 42.01 dB,	PSNR-V: 43.17 dB,	MSE-Y: 36.71,	MSE-U: 4.09,	MSE-V: 3.13,	SSIM-Y: 0.95917,	SSIM-U: 0.94909,	SSIM-V: 0.95969 ]	  16363 bytes
Picture Number:    1	 QP:   37  [ PSNR-Y: 32.60 dB,	PSNR-U: 41.89 dB,	PSNR-V: 43.09 dB,	MSE-Y: 35.71,	MSE-U: 4.21,	MSE-V: 3.19,	SSIM-Y: 0.95998,	SSIM-U: 0.94791,	SSIM-V: 0.95915 ]	  38672 bytes
Picture Number:    2	 QP:   36  [ PSNR-Y: 32.53 dB,	PSNR-U: 41.71 dB,	PSNR-V: 43.00 dB,	MSE-Y: 36.34,	MSE-U: 4.39,	MSE-V: 3.26,	SSIM-Y: 0.95950,	SSIM-U: 0.94629,	SSIM-V: 0.95847 ]	      5 bytes
Picture Number:    3	 QP:   37  [ PSNR-Y: 31.88 dB,	PSNR-U: 41.62 dB,	PSNR-V: 42.91 dB,	MSE-Y: 42.16,	MSE-U: 4.47,	MSE-V: 3.33,	SSIM-Y: 0.95308,	SSIM-U: 0.94537,	SSIM-V: 0.95791 ]	   1042 bytes
Picture Number:    4	 QP:   35  [ PSNR-Y: 33.21 dB,	PSNR-U: 41.60 dB,	PSNR-V: 42.94 dB,	MSE-Y: 31.02,	MSE-U: 4.50,	MSE-V: 3.30,	SSIM-Y: 0.96124,	SSIM-U: 0.94512,	SSIM-V: 0.95822 ]	      5 bytes
Picture Number:    5	 QP:   37  [ PSNR-Y: 31.26 dB,	PSNR-U: 41.41 dB,	PSNR-V: 42.74 dB,	MSE-Y: 48.66,	MSE-U: 4.70,	MSE-V: 3.46,	SSIM-Y: 0.94531,	SSIM-U: 0.94201,	SSIM-V: 0.95639 ]	   3461 bytes
Picture Number:    6	 QP:   36  [ PSNR-Y: 32.56 dB,	PSNR-U: 41.38 dB,	PSNR-V: 42.67 dB,	MSE-Y: 36.10,	MSE-U: 4.73,	MSE-V: 3.52,	SSIM-Y: 0.95752,	SSIM-U: 0.94172,	SSIM-V: 0.95516 ]	      5 bytes
Picture Number:    7	 QP:   37  [ PSNR-Y: 32.48 dB,	PSNR-U: 41.50 dB,	PSNR-V: 42.78 dB,	MSE-Y: 36.74,	MSE-U: 4.61,	MSE-V: 3.43,	SSIM-Y: 0.95760,	SSIM-U: 0.94331,	SSIM-V: 0.95641 ]	   1094 bytes
Picture Number:    8	 QP:   33  [ PSNR-Y: 33.78 dB,	PSNR-U: 41.37 dB,	PSNR-V: 42.73 dB,	MSE-Y: 27.23,	MSE-U: 4.75,	MSE-V: 3.47,	SSIM-Y: 0.96752,	SSIM-U: 0.94144,	SSIM-V: 0.95580 ]	      5 bytes
Picture Number:    9	 QP:   37  [ PSNR-Y: 31.98 dB,	PSNR-U: 41.28 dB,	PSNR-V: 42.64 dB,	MSE-Y: 41.19,	MSE-U: 4.85,	MSE-V: 3.54,	SSIM-Y: 0.95413,	SSIM-U: 0.94045,	SSIM-V: 0.95500 ]	   6531 bytes
Picture Number:   10	 QP:   36  [ PSNR-Y: 32.09 dB,	PSNR-U: 41.13 dB,	PSNR-V: 42.70 dB,	MSE-Y: 40.22,	MSE-U: 5.01,	MSE-V: 3.49,	SSIM-Y: 0.95240,	SSIM-U: 0.93890,	SSIM-V: 0.95566 ]	      5 bytes
Picture Number:   11	 QP:   37  [ PSNR-Y: 31.04 dB,	PSNR-U: 41.21 dB,	PSNR-V: 42.71 dB,	MSE-Y: 51.15,	MSE-U: 4.93,	MSE-V: 3.49,	SSIM-Y: 0.94272,	SSIM-U: 0.93971,	SSIM-V: 0.95564 ]	   1230 bytes
Picture Number:   12	 QP:   35  [ PSNR-Y: 32.57 dB,	PSNR-U: 41.29 dB,	PSNR-V: 42.88 dB,	MSE-Y: 35.97,	MSE-U: 4.83,	MSE-V: 3.35,	SSIM-Y: 0.95708,	SSIM-U: 0.94089,	SSIM-V: 0.95676 ]	      5 bytes
Picture Number:   13	 QP:   37  [ PSNR-Y: 31.91 dB,	PSNR-U: 41.45 dB,	PSNR-V: 42.99 dB,	MSE-Y: 41.88,	MSE-U: 4.66,	MSE-V: 3.27,	SSIM-Y: 0.95124,	SSIM-U: 0.94271,	SSIM-V: 0.95784 ]	   3093 bytes
Picture Number:   14	 QP:   36  [ PSNR-Y: 31.95 dB,	PSNR-U: 41.52 dB,	PSNR-V: 42.92 dB,	MSE-Y: 41.51,	MSE-U: 4.58,	MSE-V: 3.32,	SSIM-Y: 0.95258,	SSIM-U: 0.94276,	SSIM-V: 0.95728 ]	      5 bytes
Picture Number:   15	 QP:   37  [ PSNR-Y: 32.83 dB,	PSNR-U: 41.88 dB,	PSNR-V: 43.32 dB,	MSE-Y: 33.89,	MSE-U: 4.22,	MSE-V: 3.03,	SSIM-Y: 0.96044,	SSIM-U: 0.94729,	SSIM-V: 0.96052 ]	   1096 bytes
Picture Number:   16	 QP:   28  [ PSNR-Y: 35.76 dB,	PSNR-U: 42.05 dB,	PSNR-V: 43.41 dB,	MSE-Y: 17.26,	MSE-U: 4.06,	MSE-V: 2.97,	SSIM-Y: 0.97906,	SSIM-U: 0.94886,	SSIM-V: 0.96106 ]	      5 bytes
Picture Number:   17	 QP:   37  [ PSNR-Y: 32.56 dB,	PSNR-U: 41.88 dB,	PSNR-V: 43.40 dB,	MSE-Y: 36.05,	MSE-U: 4.22,	MSE-V: 2.97,	SSIM-Y: 0.95888,	SSIM-U: 0.94765,	SSIM-V: 0.96143 ]	  13706 bytes
Picture Number:   18	 QP:   36  [ PSNR-Y: 32.37 dB,	PSNR-U: 41.65 dB,	PSNR-V: 43.33 dB,	MSE-Y: 37.65,	MSE-U: 4.45,	MSE-V: 3.02,	SSIM-Y: 0.95383,	SSIM-U: 0.94562,	SSIM-V: 0.96082 ]	      5 bytes
Picture Number:   19	 QP:   37  [ PSNR-Y: 31.64 dB,	PSNR-U: 41.55 dB,	PSNR-V: 43.19 dB,	MSE-Y: 44.60,	MSE-U: 4.55,	MSE-V: 3.12,	SSIM-Y: 0.94674,	SSIM-U: 0.94459,	SSIM-V: 0.96019 ]	   1148 bytes
Picture Number:   20	 QP:   35  [ PSNR-Y: 32.43 dB,	PSNR-U: 41.45 dB,	PSNR-V: 43.09 dB,	MSE-Y: 37.17,	MSE-U: 4.65,	MSE-V: 3.19,	SSIM-Y: 0.95527,	SSIM-U: 0.94370,	SSIM-V: 0.95903 ]	      5 bytes
Picture Number:   21	 QP:   37  [ PSNR-Y: 31.22 dB,	PSNR-U: 41.53 dB,	PSNR-V: 43.17 dB,	MSE-Y: 49.14,	MSE-U: 4.57,	MSE-V: 3.14,	SSIM-Y: 0.94242,	SSIM-U: 0.94484,	SSIM-V: 0.95993 ]	   3055 bytes
Picture Number:   22	 QP:   36  [ PSNR-Y: 32.88 dB,	PSNR-U: 41.56 dB,	PSNR-V: 43.24 dB,	MSE-Y: 33.52,	MSE-U: 4.54,	MSE-V: 3.08,	SSIM-Y: 0.95669,	SSIM-U: 0.94515,	SSIM-V: 0.96095 ]	      5 bytes
Picture Number:   23	 QP:   37  [ PSNR-Y: 31.54 dB,	PSNR-U: 41.55 dB,	PSNR-V: 43.16 dB,	MSE-Y: 45.60,	MSE-U: 4.55,	MSE-V: 3.14,	SSIM-Y: 0.94809,	SSIM-U: 0.94450,	SSIM-V: 0.96039 ]	   1027 bytes
Picture Number:   24	 QP:   32  [ PSNR-Y: 33.86 dB,	PSNR-U: 41.53 dB,	PSNR-V: 43.25 dB,	MSE-Y: 26.71,	MSE-U: 4.57,	MSE-V: 3.08,	SSIM-Y: 0.96655,	SSIM-U: 0.94448,	SSIM-V: 0.96117 ]	      5 bytes
Picture Number:   25	 QP:   37  [ PSNR-Y: 31.36 dB,	PSNR-U: 41.62 dB,	PSNR-V: 43.33 dB,	MSE-Y: 47.55,	MSE-U: 4.48,	MSE-V: 3.02,	SSIM-Y: 0.94713,	SSIM-U: 0.94525,	SSIM-V: 0.96182 ]	   7561 bytes
Picture Number:   26	 QP:   36  [ PSNR-Y: 31.97 dB,	PSNR-U: 41.65 dB,	PSNR-V: 43.50 dB,	MSE-Y: 41.29,	MSE-U: 4.45,	MSE-V: 2.90,	SSIM-Y: 0.94978,	SSIM-U: 0.94571,	SSIM-V: 0.96346 ]	      5 bytes
Picture Number:   27	 QP:   37  [ PSNR-Y: 31.67 dB,	PSNR-U: 41.72 dB,	PSNR-V: 43.50 dB,	MSE-Y: 44.28,	MSE-U: 4.38,	MSE-V: 2.91,	SSIM-Y: 0.94761,	SSIM-U: 0.94663,	SSIM-V: 0.96364 ]	   1068 bytes
Picture Number:   28	 QP:   35  [ PSNR-Y: 32.93 dB,	PSNR-U: 41.86 dB,	PSNR-V: 43.62 dB,	MSE-Y: 33.14,	MSE-U: 4.24,	MSE-V: 2.82,	SSIM-Y: 0.95957,	SSIM-U: 0.94823,	SSIM-V: 0.96427 ]	      5 bytes
Picture Number:   29	 QP:   37  [ PSNR-Y: 31.92 dB,	PSNR-U: 42.00 dB,	PSNR-V: 43.67 dB,	MSE-Y: 41.76,	MSE-U: 4.10,	MSE-V: 2.79,	SSIM-Y: 0.95108,	SSIM-U: 0.94917,	SSIM-V: 0.96443 ]	   3039 bytes
Picture Number:   30	 QP:   36  [ PSNR-Y: 32.35 dB,	PSNR-U: 42.13 dB,	PSNR-V: 43.63 dB,	MSE-Y: 37.83,	MSE-U: 3.98,	MSE-V: 2.82,	SSIM-Y: 0.95564,	SSIM-U: 0.95040,	SSIM-V: 0.96400 ]	      5 bytes
Picture Number:   31	 QP:   37  [ PSNR-Y: 33.34 dB,	PSNR-U: 42.19 dB,	PSNR-V: 43.74 dB,	MSE-Y: 30.15,	MSE-U: 3.93,	MSE-V: 2.75,	SSIM-Y: 0.96529,	SSIM-U: 0.95108,	SSIM-V: 0.96472 ]	    933 bytes
Picture Number:   32	 QP:   25  [ PSNR-Y: 35.24 dB,	PSNR-U: 42.28 dB,	PSNR-V: 43.78 dB,	MSE-Y: 19.44,	MSE-U: 3.84,	MSE-V: 2.72,	SSIM-Y: 0.97721,	SSIM-U: 0.95176,	SSIM-V: 0.96516 ]	      5 bytes
Picture Number:   33	 QP:   37  [ PSNR-Y: 32.40 dB,	PSNR-U: 42.22 dB,	PSNR-V: 43.81 dB,	MSE-Y: 37.46,	MSE-U: 3.90,	MSE-V: 2.71,	SSIM-Y: 0.95858,	SSIM-U: 0.95158,	SSIM-V: 0.96550 ]	  42174 bytes
Picture Number:   34	 QP:   36  [ PSNR-Y: 32.85 dB,	PSNR-U: 42.10 dB,	PSNR-V: 43.73 dB,	MSE-Y: 33.72,	MSE-U: 4.01,	MSE-V: 2.75,	SSIM-Y: 0.95982,	SSIM-U: 0.95090,	SSIM-V: 0.96504 ]	      5 bytes
Picture Number:   35	 QP:   37  [ PSNR-Y: 31.88 dB,	PSNR-U: 41.98 dB,	PSNR-V: 43.63 dB,	MSE-Y: 42.22,	MSE-U: 4.12,	MSE-V: 2.82,	SSIM-Y: 0.95026,	SSIM-U: 0.94976,	SSIM-V: 0.96426 ]	   1009 bytes
Picture Number:   36	 QP:   35  [ PSNR-Y: 32.85 dB,	PSNR-U: 41.82 dB,	PSNR-V: 43.63 dB,	MSE-Y: 33.72,	MSE-U: 4.27,	MSE-V: 2.82,	SSIM-Y: 0.95685,	SSIM-U: 0.94842,	SSIM-V: 0.96482 ]	      5 bytes
Picture Number:   37	 QP:   37  [ PSNR-Y: 30.91 dB,	PSNR-U: 41.83 dB,	PSNR-V: 43.55 dB,	MSE-Y: 52.74,	MSE-U: 4.27,	MSE-V: 2.87,	SSIM-Y: 0.93786,	SSIM-U: 0.94856,	SSIM-V: 0.96439 ]	   3749 bytes
Picture Number:   38	 QP:   36  [ PSNR-Y: 31.70 dB,	PSNR-U: 41.69 dB,	PSNR-V: 43.51 dB,	MSE-Y: 43.99,	MSE-U: 4.41,	MSE-V: 2.90,	SSIM-Y: 0.94625,	SSIM-U: 0.94766,	SSIM-V: 0.96437 ]	      5 bytes
Picture Number:   39	 QP:   37  [ PSNR-Y: 31.91 dB,	PSNR-U: 41.67 dB,	PSNR-V: 43.48 dB,	MSE-Y: 41.85,	MSE-U: 4.43,	MSE-V: 2.92,	SSIM-Y: 0.94974,	SSIM-U: 0.94755,	SSIM-V: 0.96394 ]	   1194 bytes
Picture Number:   40	 QP:   32  [ PSNR-Y: 33.93 dB,	PSNR-U: 41.67 dB,	PSNR-V: 43.57 dB,	MSE-Y: 26.30,	MSE-U: 4.42,	MSE-V: 2.86,	SSIM-Y: 0.96582,	SSIM-U: 0.94738,	SSIM-V: 0.96429 ]	      5 bytes
Picture Number:   41	 QP:   37  [ PSNR-Y: 31.94 dB,	PSNR-U: 41.81 dB,	PSNR-V: 43.58 dB,	MSE-Y: 41.55,	MSE-U: 4.29,	MSE-V: 2.85,	SSIM-Y: 0.94986,	SSIM-U: 0.94882,	SSIM-V: 0.96444 ]	   8013 bytes
