Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.974173,0.945425,0.960506,0.976688,0.990214,0.000000,0.000000,0.476084,0.943784,0.975020,0.986995,89.966805,
1,0.921735,0.886016,0.876898,0.925318,0.957143,12.545672,12.545672,0.300323,0.757976,0.844961,0.896117,80.836634,
2,0.900067,0.858754,0.845548,0.897244,0.948274,12.699924,12.699924,0.260606,0.712464,0.813382,0.877113,74.456501,
3,0.892301,0.849732,0.832120,0.895313,0.939691,12.233448,12.879362,0.242140,0.690914,0.796109,0.865367,71.292775,
4,0.899641,0.850278,0.841785,0.903212,0.947400,11.826159,12.233448,0.243484,0.719918,0.824711,0.888131,74.712258,
5,0.888991,0.841397,0.824091,0.889881,0.939953,11.826159,11.826159,0.225899,0.681513,0.787292,0.856228,69.471510,
6,0.891341,0.840871,0.825585,0.893425,0.942534,12.701688,12.711871,0.228001,0.692160,0.798240,0.865396,71.617186,
7,0.897526,0.845854,0.834856,0.903820,0.944157,12.701688,12.701688,0.231182,0.703028,0.807003,0.872608,73.540746,
8,0.925491,0.877434,0.878644,0.929629,0.962803,13.041832,13.041832,0.278215,0.789144,0.881638,0.929106,85.730746,
9,0.901246,0.858139,0.845422,0.898071,0.947349,12.819995,13.058935,0.228721,0.699155,0.805594,0.871810,74.319093,
10,0.893130,0.846126,0.830250,0.895367,0.940406,12.819995,12.819995,0.216936,0.680165,0.791475,0.863743,71.868009,
11,0.892124,0.851704,0.830295,0.897358,0.935643,13.369892,13.369892,0.221528,0.673329,0.785225,0.858860,71.675129,
12,0.901545,0.860897,0.846756,0.899419,0.947105,13.422387,13.422387,0.240784,0.707776,0.817577,0.884076,76.097257,
13,0.885535,0.843254,0.823866,0.885725,0.935234,12.598223,13.590824,0.221690,0.670001,0.780465,0.852527,69.140270,
14,0.886383,0.842874,0.821550,0.884983,0.939921,12.197645,12.598223,0.225547,0.679833,0.790641,0.862754,69.867042,
15,0.900137,0.853353,0.850456,0.899607,0.946363,10.726541,12.197645,0.243096,0.704898,0.808933,0.872948,72.292392,
16,0.928691,0.879853,0.892259,0.934644,0.963352,10.726541,10.726541,0.279602,0.781658,0.874876,0.923730,83.605186,
17,0.894696,0.847680,0.841448,0.898531,0.941075,10.544472,10.831574,0.236860,0.705142,0.810531,0.875060,71.251839,
18,0.886427,0.835771,0.827017,0.885927,0.941531,10.544472,10.544472,0.226244,0.686341,0.796985,0.867174,68.803130,
19,0.883166,0.833123,0.817971,0.885560,0.938645,11.336177,11.336177,0.222611,0.675961,0.787540,0.859719,68.182822,
20,0.896328,0.842155,0.836584,0.901600,0.945633,11.370445,11.370445,0.235992,0.708496,0.817458,0.883269,73.134618,
21,0.883891,0.834785,0.819822,0.885295,0.935801,11.139047,11.820625,0.225570,0.671507,0.782241,0.855860,67.745836,
22,0.887010,0.829804,0.821757,0.890049,0.942379,11.139047,11.139047,0.226284,0.678057,0.789792,0.861216,68.902378,
23,0.896333,0.839208,0.838577,0.902274,0.944615,10.894889,11.786671,0.241311,0.692621,0.801015,0.868783,71.241814,
24,0.913589,0.853902,0.866723,0.919616,0.957205,10.894889,10.894889,0.265038,0.749394,0.851190,0.907140,78.743608,
25,0.892604,0.834244,0.836984,0.898282,0.941436,11.468954,11.468954,0.243880,0.686451,0.796274,0.865129,70.672817,
26,0.885008,0.830620,0.824754,0.884586,0.939318,12.282783,12.282783,0.240789,0.670403,0.783389,0.859054,69.240830,
27,0.887640,0.830637,0.822338,0.889485,0.942090,12.450385,12.450385,0.245475,0.666847,0.780016,0.856856,69.677742,
28,0.899358,0.839585,0.842327,0.904863,0.947064,12.664216,12.664216,0.261878,0.702200,0.813694,0.882495,74.744610,
29,0.894159,0.835573,0.833731,0.900627,0.942510,12.633459,13.255141,0.258300,0.680404,0.791717,0.864374,71.873279,
30,0.900450,0.844589,0.843166,0.903216,0.949197,12.633459,12.633459,0.269868,0.697935,0.806682,0.875277,74.212628,
31,0.917686,0.863204,0.872560,0.923704,0.956971,13.399538,13.687071,0.295021,0.738453,0.837576,0.895526,80.593361,
32,0.949777,0.900214,0.922921,0.956174,0.976389,13.399538,13.399538,0.368236,0.843188,0.917594,0.951835,94.144145,
33,0.917425,0.867067,0.872995,0.922065,0.954895,14.292752,14.292752,0.301846,0.734013,0.833518,0.893277,81.061064,
34,0.902728,0.851998,0.847857,0.904267,0.948499,14.317029,14.317029,0.276776,0.691921,0.801888,0.870918,75.758730,
35,0.896818,0.851427,0.840266,0.895820,0.943778,14.093438,15.442009,0.272252,0.676420,0.789043,0.862194,73.492808,
36,0.901144,0.851746,0.848086,0.903140,0.946556,14.093438,14.093438,0.275410,0.700878,0.814531,0.881736,76.356983,
37,0.893262,0.839529,0.833016,0.895406,0.943046,13.784670,14.254171,0.259289,0.669309,0.784805,0.859479,72.270942,
38,0.893608,0.840582,0.829412,0.895645,0.944972,13.400051,13.784670,0.261160,0.670069,0.785528,0.859539,72.012866,
39,0.902029,0.844225,0.848253,0.911257,0.945159,13.400051,13.400051,0.269079,0.691989,0.803902,0.872753,75.001791,
40,0.921269,0.857291,0.877501,0.930316,0.961566,11.552048,13.506819,0.293425,0.755995,0.858806,0.913860,81.626647,
41,0.902168,0.840393,0.846829,0.910291,0.949171,11.552048,11.552048,0.267211,0.692179,0.804901,0.874020,73.458822,
42,0.890726,0.827545,0.827410,0.899132,0.942237,12.160062,12.330344,0.252995,0.670520,0.787502,0.862266,70.578749,
43,0.892461,0.823361,0.829147,0.901706,0.944276,11.577213,12.160062,0.247769,0.665873,0.783671,0.859036,70.095768,
44,0.899817,0.832533,0.840291,0.908885,0.949007,11.577213,11.577213,0.262015,0.696083,0.811158,0.882314,73.783386,
45,0.893331,0.834188,0.832227,0.897476,0.944270,13.238400,13.238400,0.258912,0.665315,0.780922,0.856573,71.510132,
46,0.894948,0.844334,0.834339,0.897683,0.942444,14.861856,14.861856,0.275464,0.675707,0.789157,0.862726,73.844814,
47,0.911090,0.858236,0.861461,0.914085,0.952890,16.114113,16.114113,0.296634,0.706873,0.813916,0.879622,79.893819,
48,0.934447,0.874233,0.892424,0.944048,0.969362,15.504813,16.162886,0.329927,0.791670,0.884219,0.930884,89.994112,
49,0.904526,0.843515,0.846902,0.909853,0.951191,15.504813,15.504813,0.280265,0.702248,0.810657,0.877125,77.804501,
50,0.891687,0.835542,0.827311,0.898879,0.940090,14.958129,15.871321,0.269328,0.674313,0.787365,0.861416,73.155115,
51,0.887229,0.819747,0.822637,0.892915,0.941890,14.301530,14.958129,0.256913,0.665140,0.781067,0.857057,71.298970,
52,0.898608,0.832601,0.835715,0.907005,0.949550,12.740968,14.301530,0.276845,0.697172,0.811755,0.882136,74.589539,
53,0.887216,0.819575,0.817883,0.895259,0.941534,12.740968,12.740968,0.261640,0.663785,0.780502,0.856276,69.831003,
54,0.890328,0.828639,0.822969,0.893303,0.944248,14.625512,14.725004,0.269256,0.668920,0.785565,0.860321,72.510254,
55,0.902618,0.841900,0.841518,0.907765,0.950921,14.625512,14.625512,0.286832,0.693338,0.805171,0.875624,76.428241,
56,0.924078,0.866705,0.875948,0.932893,0.960826,15.742856,15.742856,0.330984,0.766934,0.867014,0.920864,86.759331,
57,0.901691,0.843279,0.845067,0.908978,0.945165,15.409540,16.035439,0.292337,0.691346,0.803368,0.873804,76.756761,
58,0.890700,0.828787,0.822496,0.895142,0.943651,13.605394,15.409540,0.272394,0.665524,0.783511,0.860649,71.659331,
59,0.889657,0.820806,0.823836,0.895304,0.944782,12.491714,13.605394,0.259692,0.662542,0.782357,0.859997,70.412411,
60,0.904351,0.843012,0.847724,0.911586,0.949894,12.491714,12.491714,0.296887,0.705883,0.819358,0.887303,76.044088,
61,0.894903,0.825893,0.835615,0.904734,0.945166,12.375861,14.603685,0.272839,0.683095,0.797193,0.871036,72.375696,
62,0.900622,0.837603,0.844641,0.908346,0.948087,12.375861,12.375861,0.293596,0.702266,0.811647,0.881026,74.512862,
63,0.921830,0.863515,0.877377,0.926364,0.963041,13.995219,13.995219,0.332115,0.754306,0.850871,0.906903,83.189391,
64,0.960765,0.918846,0.939988,0.964457,0.982835,13.493668,14.479887,0.446569,0.881988,0.942705,0.968416,98.959879,
65,0.921841,0.858250,0.873921,0.928875,0.965074,13.493668,13.493668,0.318835,0.752307,0.851681,0.908767,82.911201,
66,0.901241,0.847702,0.846885,0.902791,0.948469,12.843948,14.090893,0.298999,0.702783,0.811436,0.879357,74.934851,
67,0.898433,0.850078,0.843669,0.901582,0.942420,12.767440,12.843948,0.296296,0.686565,0.797198,0.867915,73.158278,
68,0.901043,0.834452,0.845560,0.907768,0.949908,12.421055,12.767440,0.284515,0.704982,0.817679,0.885113,75.124788,
69,0.890079,0.827345,0.829608,0.893905,0.942286,12.421055,12.421055,0.267822,0.666595,0.783312,0.858201,70.284898,
70,0.889192,0.825892,0.824644,0.893366,0.942734,12.632691,12.632691,0.267021,0.666940,0.784355,0.860300,70.478833,
71,0.898630,0.835982,0.841389,0.906623,0.944934,13.391266,13.391266,0.280978,0.689785,0.803680,0.873782,74.383331,
72,0.920245,0.854184,0.873435,0.930210,0.960759,13.722844,13.870198,0.313281,0.758592,0.862477,0.917619,83.808608,
73,0.899361,0.835250,0.841999,0.906987,0.947092,13.218664,13.722844,0.284340,0.687831,0.801717,0.873091,74.270474,
74,0.887478,0.825350,0.826244,0.892370,0.939786,12.788831,13.218664,0.268325,0.661051,0.779745,0.856981,69.963757,
75,0.885878,0.817595,0.822490,0.891828,0.940462,12.734695,12.788831,0.260118,0.655912,0.775219,0.853870,69.312128,
76,0.893750,0.823710,0.835411,0.902680,0.943493,12.734695,12.734695,0.268916,0.686226,0.803653,0.876826,73.071344,
77,0.888329,0.820862,0.827221,0.892967,0.942585,11.806905,13.185507,0.261648,0.660368,0.779091,0.857189,69.243176,
78,0.888666,0.817432,0.825052,0.896918,0.943900,11.541086,11.806905,0.258903,0.668469,0.786650,0.862354,69.585596,
79,0.904315,0.832363,0.849865,0.915615,0.952221,11.541086,11.541086,0.278492,0.705885,0.817627,0.883978,74.883693,
80,0.929686,0.863965,0.893006,0.939386,0.966253,12.182599,12.182599,0.330438,0.793133,0.886763,0.932464,86.215769,
81,0.904240,0.837016,0.852906,0.912597,0.951157,11.968325,12.417568,0.285346,0.708535,0.819852,0.886597,75.499544,
82,0.888324,0.821117,0.825442,0.895764,0.942596,10.868410,11.968325,0.261890,0.669054,0.787604,0.863814,69.007735,
83,0.887886,0.817375,0.825032,0.894876,0.943167,10.639823,10.868410,0.255203,0.662328,0.782032,0.860228,68.364511,
84,0.896267,0.827382,0.840068,0.901549,0.948269,10.639823,10.639823,0.269444,0.691206,0.808170,0.879279,71.903457,
