Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.938552,0.886989,0.903979,0.944862,0.971581,0.000000,0.000000,0.305539,0.822175,0.906218,0.945105,76.992086,
1,0.883232,0.843398,0.826912,0.884395,0.928665,12.545672,12.545672,0.208048,0.632474,0.734482,0.802684,64.404342,
2,0.846802,0.808491,0.775664,0.835934,0.910077,12.699924,12.699924,0.174698,0.572478,0.683436,0.765623,54.953354,
3,0.826798,0.795178,0.746988,0.822621,0.887657,12.233448,12.879362,0.156306,0.537171,0.647354,0.733145,48.876123,
4,0.822403,0.782731,0.733157,0.809345,0.898737,11.826159,12.233448,0.150844,0.545364,0.664348,0.756317,49.304283,
5,0.813880,0.780296,0.717544,0.800322,0.888874,11.826159,11.826159,0.141092,0.518840,0.630391,0.719883,45.568803,
6,0.814527,0.774239,0.709384,0.808662,0.890099,12.701688,12.711871,0.142754,0.528628,0.643258,0.735035,47.338130,
7,0.819223,0.776370,0.716245,0.824752,0.885433,12.701688,12.701688,0.144999,0.539154,0.654022,0.742606,48.621432,
8,0.850843,0.796161,0.750963,0.852957,0.919761,13.041832,13.041832,0.170124,0.600764,0.727387,0.816338,59.871648,
9,0.824430,0.784704,0.727091,0.818260,0.893464,12.819995,13.058935,0.142560,0.531939,0.649335,0.739575,49.525963,
10,0.813490,0.768029,0.707108,0.808421,0.888818,12.819995,12.819995,0.134654,0.513279,0.633256,0.728607,47.032674,
11,0.808523,0.774845,0.705582,0.804286,0.879717,13.369892,13.369892,0.133956,0.498361,0.616172,0.710701,45.633040,
12,0.811015,0.777501,0.704167,0.802901,0.886941,13.422387,13.422387,0.142489,0.516827,0.640186,0.738529,47.691260,
13,0.789625,0.762241,0.678944,0.778640,0.870452,12.598223,13.590824,0.133332,0.495294,0.612808,0.705710,41.454110,
14,0.794610,0.761017,0.691169,0.780722,0.876356,12.197645,12.598223,0.137171,0.508363,0.628932,0.723588,42.924000,
15,0.810599,0.769691,0.716724,0.803469,0.885421,10.726541,12.197645,0.143603,0.523176,0.643597,0.733641,44.957059,
16,0.834410,0.781157,0.737646,0.836671,0.908923,10.726541,10.726541,0.155688,0.566081,0.695155,0.787003,52.688444,
17,0.804269,0.763835,0.702960,0.798678,0.884568,10.544472,10.831574,0.137220,0.519973,0.642600,0.736510,43.921957,
18,0.789045,0.752861,0.686991,0.776234,0.874515,10.544472,10.544472,0.133026,0.505978,0.628392,0.727240,40.794397,
19,0.786838,0.751123,0.682744,0.781640,0.866558,11.336177,11.336177,0.130760,0.497949,0.618053,0.713584,40.362142,
20,0.795932,0.751611,0.684051,0.790970,0.880077,11.370445,11.370445,0.136059,0.516432,0.640795,0.736687,43.230049,
21,0.790843,0.753805,0.683291,0.785688,0.868253,11.139047,11.820625,0.134348,0.499191,0.618129,0.712879,40.795773,
22,0.797553,0.748485,0.688267,0.796540,0.878803,11.139047,11.139047,0.136295,0.506492,0.629473,0.728277,42.831177,
23,0.811037,0.761512,0.711912,0.812739,0.883912,10.894889,11.786671,0.146606,0.521653,0.645081,0.740187,45.590180,
24,0.829675,0.763265,0.728536,0.834266,0.908565,10.894889,10.894889,0.156134,0.557133,0.688872,0.784689,51.821319,
25,0.810919,0.757635,0.713267,0.816558,0.882817,11.468954,11.468954,0.149593,0.517578,0.641755,0.737162,45.895963,
26,0.804481,0.757313,0.705040,0.800592,0.881975,12.282783,12.282783,0.150087,0.506490,0.632128,0.731741,45.192520,
27,0.805955,0.758452,0.704031,0.799270,0.884808,12.450385,12.450385,0.151630,0.499763,0.623859,0.723494,45.113179,
28,0.813626,0.758558,0.711728,0.809450,0.893038,12.664216,12.664216,0.159238,0.518541,0.647325,0.748312,48.086167,
29,0.821904,0.764669,0.727851,0.821793,0.894263,12.633459,13.255141,0.164195,0.519478,0.643889,0.739561,48.927679,
30,0.836284,0.774789,0.744819,0.838954,0.906300,12.633459,12.633459,0.177368,0.549034,0.674132,0.765891,53.127807,
31,0.863591,0.794838,0.788062,0.873911,0.921490,13.399538,13.687071,0.196864,0.594990,0.718133,0.801378,61.383176,
32,0.898895,0.824228,0.833135,0.912330,0.950197,13.399538,13.399538,0.235638,0.678319,0.801004,0.871734,74.368186,
33,0.864430,0.800864,0.790516,0.874442,0.918205,14.292752,14.292752,0.201458,0.588183,0.711947,0.797385,61.982422,
