Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.951279,0.909340,0.925586,0.953807,0.978914,0.000000,0.000000,0.348450,0.861561,0.930938,0.961300,81.605837,
1,0.898649,0.859113,0.847241,0.897399,0.943158,12.545672,12.545672,0.236374,0.676578,0.776087,0.838987,70.523558,
2,0.866482,0.827962,0.806057,0.856079,0.923323,12.699924,12.699924,0.199592,0.616342,0.726272,0.806071,61.544443,
3,0.850151,0.813324,0.777490,0.842125,0.911984,12.233448,12.879362,0.180627,0.583945,0.695877,0.778913,56.074566,
4,0.849523,0.807157,0.772945,0.841058,0.915673,11.826159,12.233448,0.174188,0.590445,0.707324,0.793824,56.735523,
5,0.840847,0.803598,0.760135,0.832899,0.904039,11.826159,11.826159,0.163061,0.561956,0.674398,0.762922,52.931121,
6,0.843598,0.800747,0.755835,0.839141,0.909451,12.701688,12.711871,0.164241,0.571556,0.685710,0.772877,54.909833,
7,0.848186,0.800888,0.761112,0.854302,0.906765,12.701688,12.701688,0.165327,0.579377,0.693056,0.777092,56.068442,
8,0.875782,0.825131,0.795705,0.877658,0.933163,13.041832,13.041832,0.191955,0.639632,0.760333,0.840809,66.616644,
9,0.854800,0.811488,0.768995,0.851168,0.917042,12.819995,13.058935,0.161283,0.568058,0.685427,0.773104,57.156663,
10,0.842209,0.798654,0.756933,0.839182,0.904202,12.819995,12.819995,0.152658,0.550539,0.670038,0.761337,54.086688,
11,0.836532,0.801845,0.747536,0.837941,0.895929,13.369892,13.369892,0.153992,0.538060,0.656089,0.746508,52.556569,
12,0.841668,0.808176,0.759751,0.840090,0.898896,13.422387,13.422387,0.164059,0.559924,0.682553,0.775065,55.419889,
13,0.822115,0.790595,0.736656,0.822734,0.880874,12.598223,13.590824,0.152396,0.534235,0.652871,0.741612,49.022674,
14,0.829937,0.792283,0.744804,0.824934,0.895676,12.197645,12.598223,0.155333,0.543918,0.664410,0.757238,51.047380,
15,0.840780,0.796196,0.766198,0.840914,0.900020,10.726541,12.197645,0.163236,0.560973,0.680464,0.767589,52.380911,
16,0.862312,0.810092,0.784456,0.868203,0.922439,10.726541,10.726541,0.175756,0.601637,0.726297,0.811150,59.588351,
17,0.834579,0.789811,0.749455,0.836978,0.900246,10.544472,10.831574,0.157120,0.557212,0.677829,0.765997,51.020296,
18,0.823144,0.779069,0.736858,0.814424,0.898734,10.544472,10.544472,0.151251,0.542837,0.664387,0.757605,48.429438,
19,0.822968,0.777336,0.732833,0.822091,0.894421,11.336177,11.336177,0.150751,0.538529,0.659124,0.751082,48.682571,
20,0.830304,0.781972,0.738188,0.829316,0.901263,11.370445,11.370445,0.156685,0.555967,0.678426,0.768730,51.171781,
21,0.822567,0.781170,0.727455,0.818357,0.893748,11.139047,11.820625,0.154382,0.538862,0.658007,0.751168,48.392927,
22,0.832351,0.779068,0.737840,0.833708,0.904597,11.139047,11.139047,0.156691,0.546982,0.668585,0.761536,50.842519,
23,0.839215,0.788281,0.753357,0.843933,0.902471,10.894889,11.786671,0.165847,0.556755,0.677667,0.766658,52.179636,
24,0.856592,0.793233,0.775006,0.858349,0.925322,10.894889,10.894889,0.176372,0.592623,0.718743,0.807009,58.314980,
25,0.839424,0.784827,0.757359,0.842199,0.904995,11.468954,11.468954,0.169906,0.555125,0.677752,0.769731,52.920483,
26,0.834426,0.781816,0.748325,0.834290,0.902888,12.282783,12.282783,0.169395,0.541278,0.664996,0.759047,52.036674,
27,0.834059,0.777616,0.742103,0.827852,0.909915,12.450385,12.450385,0.171706,0.536293,0.659218,0.753315,51.730395,
28,0.846139,0.785788,0.757723,0.845407,0.916882,12.664216,12.664216,0.179969,0.556651,0.683276,0.777955,55.766218,
29,0.848798,0.787292,0.766482,0.850162,0.914732,12.633459,13.255141,0.183595,0.554723,0.679281,0.772296,55.810607,
30,0.861460,0.798410,0.782163,0.864147,0.925111,12.633459,12.633459,0.193499,0.576720,0.702517,0.791892,59.569961,
31,0.883360,0.817072,0.817685,0.890544,0.937449,13.399538,13.687071,0.212503,0.619006,0.741681,0.824042,66.924217,
32,0.912158,0.847473,0.857917,0.924364,0.954564,13.399538,13.399538,0.253273,0.699308,0.818288,0.886506,78.442145,
33,0.883561,0.821513,0.818341,0.888899,0.935875,14.292752,14.292752,0.218534,0.615002,0.737960,0.820954,67.469021,
