Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.987948,0.970893,0.981369,0.989790,0.996301,0.000000,0.000000,0.624107,0.980344,0.991487,0.995493,94.147646,
1,0.949398,0.914337,0.916870,0.953419,0.977171,12.545672,12.545672,0.370274,0.844893,0.913560,0.947609,92.781617,
2,0.943072,0.903974,0.910288,0.944205,0.974796,12.699924,12.699924,0.351304,0.840845,0.913734,0.949484,91.744409,
3,0.936603,0.895009,0.898921,0.942595,0.968153,12.233448,12.879362,0.326198,0.813507,0.894064,0.934985,88.120494,
4,0.950251,0.908880,0.921313,0.955415,0.977224,11.826159,12.233448,0.352574,0.865130,0.929746,0.959532,93.837640,
5,0.937959,0.893207,0.900883,0.939476,0.972252,11.826159,11.826159,0.316374,0.816305,0.895257,0.936049,88.142822,
6,0.942777,0.901135,0.908326,0.944850,0.973961,12.701688,12.711871,0.329773,0.839202,0.912196,0.948188,91.520126,
7,0.941777,0.898594,0.906253,0.948083,0.970708,12.701688,12.701688,0.322428,0.830261,0.905127,0.942726,90.624882,
8,0.967440,0.932310,0.947561,0.970753,0.986958,13.041832,13.041832,0.406240,0.916053,0.960343,0.978065,100.000000,
9,0.945180,0.907225,0.911540,0.945079,0.975577,12.819995,13.058935,0.323879,0.830118,0.905580,0.943971,91.558186,
10,0.943631,0.902960,0.910030,0.946625,0.972774,12.819995,12.819995,0.321835,0.834024,0.910194,0.946847,91.630836,
11,0.940090,0.901701,0.904439,0.943135,0.970420,13.369892,13.369892,0.319771,0.816598,0.897760,0.938822,90.324176,
12,0.952417,0.918856,0.926671,0.956526,0.974817,13.422387,13.422387,0.359531,0.863545,0.929304,0.958899,95.725170,
13,0.935310,0.895314,0.900038,0.938007,0.967365,12.598223,13.590824,0.319224,0.811803,0.893215,0.935249,88.184069,
14,0.940633,0.902384,0.906159,0.941908,0.972994,12.197645,12.598223,0.333105,0.832460,0.908992,0.946396,90.345090,
15,0.941633,0.902606,0.914216,0.942813,0.970811,10.726541,12.197645,0.340947,0.831015,0.905634,0.942936,88.746918,
16,0.966888,0.934565,0.952075,0.970830,0.984403,10.726541,10.726541,0.410184,0.906818,0.953703,0.973316,98.424880,
17,0.940694,0.900115,0.910452,0.944815,0.970703,10.544472,10.831574,0.334484,0.830356,0.905220,0.943164,88.378253,
18,0.941861,0.900634,0.912664,0.945259,0.972059,10.544472,10.544472,0.338483,0.838963,0.913053,0.949434,89.399597,
19,0.934846,0.890568,0.900073,0.940230,0.967527,11.336177,11.336177,0.320588,0.813531,0.895162,0.937243,87.120003,
20,0.944721,0.905198,0.917128,0.947555,0.972360,11.370445,11.370445,0.344805,0.845145,0.915999,0.949976,90.952513,
21,0.932998,0.890389,0.894407,0.935978,0.967077,11.139047,11.820625,0.322035,0.807589,0.890435,0.933871,86.122029,
22,0.939688,0.894057,0.905681,0.943465,0.972325,11.139047,11.139047,0.336415,0.830580,0.907283,0.945802,89.027214,
23,0.940246,0.895250,0.906032,0.944447,0.972195,10.894889,11.786671,0.341014,0.821753,0.900284,0.940293,88.224144,
24,0.960375,0.918478,0.940784,0.964165,0.983582,10.894889,10.894889,0.398094,0.891389,0.945031,0.968815,96.458892,
25,0.938186,0.892482,0.904709,0.941978,0.971024,11.468954,11.468954,0.343874,0.816524,0.897041,0.939127,88.142130,
26,0.938642,0.894725,0.906724,0.941775,0.969832,12.282783,12.282783,0.354407,0.825599,0.903948,0.944053,89.641527,
27,0.933496,0.886870,0.895532,0.935804,0.968678,12.450385,12.450385,0.344705,0.801781,0.887101,0.933077,87.290312,
28,0.944561,0.900012,0.914929,0.947549,0.973766,12.664216,12.664216,0.375440,0.840988,0.914310,0.949945,92.091070,
29,0.937554,0.888001,0.900012,0.942674,0.971081,12.633459,13.255141,0.356566,0.808072,0.891291,0.934996,88.598193,
30,0.943028,0.897907,0.911074,0.946300,0.973450,12.633459,12.633459,0.378771,0.835569,0.911013,0.948101,91.474032,
31,0.947824,0.903881,0.916430,0.952286,0.976978,13.399538,13.687071,0.386980,0.836811,0.909317,0.946279,92.997511,
32,0.974160,0.941628,0.961181,0.977009,0.990119,13.399538,13.399538,0.494824,0.927878,0.965568,0.980961,100.000000,
33,0.947339,0.906921,0.915930,0.949693,0.976183,14.292752,14.292752,0.395563,0.835211,0.908566,0.946426,93.709706,
34,0.944324,0.899738,0.911040,0.948053,0.974280,14.317029,14.317029,0.388831,0.834420,0.910612,0.948106,93.301782,
35,0.938734,0.897618,0.901746,0.940935,0.970846,14.093438,15.442009,0.374936,0.807463,0.891141,0.934804,90.186739,
36,0.948433,0.906549,0.922375,0.950878,0.975466,14.093438,14.093438,0.398403,0.847881,0.920151,0.954434,94.828057,
