Picture Number:    0	 QP:   22  [ PSNR-Y: 37.24 dB,	PSNR-U: 38.11 dB,	PSNR-V: 39.16 dB,	MSE-Y: 12.28,	MSE-U: 10.05,	MSE-V: 7.89,	SSIM-Y: 0.94483,	SSIM-U: 0.93964,	SSIM-V: 0.92285 ]	 209591 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 36.23 dB,	PSNR-U: 37.93 dB,	PSNR-V: 39.44 dB,	MSE-Y: 15.49,	MSE-U: 10.47,	MSE-V: 7.40,	SSIM-Y: 0.94174,	SSIM-U: 0.93675,	SSIM-V: 0.92306 ]	 823268 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 36.90 dB,	PSNR-U: 37.98 dB,	PSNR-V: 39.51 dB,	MSE-Y: 13.27,	MSE-U: 10.36,	MSE-V: 7.28,	SSIM-Y: 0.94573,	SSIM-U: 0.93760,	SSIM-V: 0.92435 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 36.19 dB,	PSNR-U: 37.91 dB,	PSNR-V: 39.59 dB,	MSE-Y: 15.63,	MSE-U: 10.52,	MSE-V: 7.14,	SSIM-Y: 0.94196,	SSIM-U: 0.93723,	SSIM-V: 0.92556 ]	  39385 bytes
Picture Number:    4	 QP:   30  [ PSNR-Y: 37.43 dB,	PSNR-U: 38.35 dB,	PSNR-V: 39.84 dB,	MSE-Y: 11.76,	MSE-U: 9.50,	MSE-V: 6.75,	SSIM-Y: 0.94543,	SSIM-U: 0.94114,	SSIM-V: 0.92872 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 36.29 dB,	PSNR-U: 38.06 dB,	PSNR-V: 39.85 dB,	MSE-Y: 15.27,	MSE-U: 10.16,	MSE-V: 6.73,	SSIM-Y: 0.93967,	SSIM-U: 0.93876,	SSIM-V: 0.92901 ]	  96275 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 37.25 dB,	PSNR-U: 38.37 dB,	PSNR-V: 40.12 dB,	MSE-Y: 12.25,	MSE-U: 9.47,	MSE-V: 6.32,	SSIM-Y: 0.94396,	SSIM-U: 0.94165,	SSIM-V: 0.93232 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 36.63 dB,	PSNR-U: 38.33 dB,	PSNR-V: 40.16 dB,	MSE-Y: 14.13,	MSE-U: 9.55,	MSE-V: 6.27,	SSIM-Y: 0.93973,	SSIM-U: 0.94171,	SSIM-V: 0.93273 ]	  33287 bytes
Picture Number:    8	 QP:   28  [ PSNR-Y: 38.41 dB,	PSNR-U: 38.95 dB,	PSNR-V: 40.35 dB,	MSE-Y: 9.38,	MSE-U: 8.29,	MSE-V: 6.00,	SSIM-Y: 0.94923,	SSIM-U: 0.94615,	SSIM-V: 0.93484 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 36.63 dB,	PSNR-U: 38.26 dB,	PSNR-V: 40.07 dB,	MSE-Y: 14.13,	MSE-U: 9.70,	MSE-V: 6.39,	SSIM-Y: 0.93821,	SSIM-U: 0.93894,	SSIM-V: 0.93103 ]	 188219 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 37.03 dB,	PSNR-U: 38.19 dB,	PSNR-V: 39.95 dB,	MSE-Y: 12.88,	MSE-U: 9.86,	MSE-V: 6.57,	SSIM-Y: 0.94021,	SSIM-U: 0.93687,	SSIM-V: 0.92865 ]	      5 bytes
Picture Number:   11	 QP:   32  [ PSNR-Y: 36.46 dB,	PSNR-U: 38.01 dB,	PSNR-V: 39.88 dB,	MSE-Y: 14.69,	MSE-U: 10.27,	MSE-V: 6.68,	SSIM-Y: 0.93872,	SSIM-U: 0.93481,	SSIM-V: 0.92767 ]	  32498 bytes
Picture Number:   12	 QP:   30  [ PSNR-Y: 37.56 dB,	PSNR-U: 38.28 dB,	PSNR-V: 39.89 dB,	MSE-Y: 11.42,	MSE-U: 9.66,	MSE-V: 6.68,	SSIM-Y: 0.94535,	SSIM-U: 0.93708,	SSIM-V: 0.92709 ]	      5 bytes
Picture Number:   13	 QP:   32  [ PSNR-Y: 36.08 dB,	PSNR-U: 37.66 dB,	PSNR-V: 39.58 dB,	MSE-Y: 16.03,	MSE-U: 11.14,	MSE-V: 7.16,	SSIM-Y: 0.93766,	SSIM-U: 0.93113,	SSIM-V: 0.92302 ]	 106065 bytes
Picture Number:   14	 QP:   31  [ PSNR-Y: 36.76 dB,	PSNR-U: 37.75 dB,	PSNR-V: 39.52 dB,	MSE-Y: 13.70,	MSE-U: 10.92,	MSE-V: 7.27,	SSIM-Y: 0.94258,	SSIM-U: 0.93212,	SSIM-V: 0.92219 ]	      5 bytes
Picture Number:   15	 QP:   32  [ PSNR-Y: 36.27 dB,	PSNR-U: 37.72 dB,	PSNR-V: 39.46 dB,	MSE-Y: 15.34,	MSE-U: 10.98,	MSE-V: 7.37,	SSIM-Y: 0.94272,	SSIM-U: 0.93244,	SSIM-V: 0.92168 ]	  37367 bytes
Picture Number:   16	 QP:   25  [ PSNR-Y: 37.27 dB,	PSNR-U: 37.77 dB,	PSNR-V: 39.27 dB,	MSE-Y: 12.19,	MSE-U: 10.87,	MSE-V: 7.69,	SSIM-Y: 0.94747,	SSIM-U: 0.93262,	SSIM-V: 0.91929 ]	      5 bytes
Picture Number:   17	 QP:   32  [ PSNR-Y: 36.11 dB,	PSNR-U: 37.59 dB,	PSNR-V: 39.27 dB,	MSE-Y: 15.93,	MSE-U: 11.34,	MSE-V: 7.69,	SSIM-Y: 0.94261,	SSIM-U: 0.93177,	SSIM-V: 0.91977 ]	 418852 bytes
Picture Number:   18	 QP:   31  [ PSNR-Y: 36.64 dB,	PSNR-U: 37.60 dB,	PSNR-V: 39.28 dB,	MSE-Y: 14.09,	MSE-U: 11.30,	MSE-V: 7.67,	SSIM-Y: 0.94582,	SSIM-U: 0.93343,	SSIM-V: 0.92036 ]	      5 bytes
Picture Number:   19	 QP:   32  [ PSNR-Y: 35.85 dB,	PSNR-U: 37.49 dB,	PSNR-V: 39.25 dB,	MSE-Y: 16.90,	MSE-U: 11.60,	MSE-V: 7.73,	SSIM-Y: 0.94295,	SSIM-U: 0.93356,	SSIM-V: 0.92043 ]	  41353 bytes
Picture Number:   20	 QP:   30  [ PSNR-Y: 37.14 dB,	PSNR-U: 37.79 dB,	PSNR-V: 39.33 dB,	MSE-Y: 12.57,	MSE-U: 10.81,	MSE-V: 7.58,	SSIM-Y: 0.94819,	SSIM-U: 0.93781,	SSIM-V: 0.92190 ]	      5 bytes
