Picture Number:   87	 QP:   22  [ PSNR-Y: 44.71 dB,	PSNR-U: 51.48 dB,	PSNR-V: 52.13 dB,	MSE-Y: 2.20,	MSE-U: 0.46,	MSE-V: 0.40,	SSIM-Y: 0.98142,	SSIM-U: 0.99472,	SSIM-V: 0.99511 ]	   1464 bytes
Picture Number:   88	 QP:   15  [ PSNR-Y: 46.04 dB,	PSNR-U: 51.64 dB,	PSNR-V: 52.28 dB,	MSE-Y: 1.62,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98384,	SSIM-U: 0.99475,	SSIM-V: 0.99527 ]	      5 bytes
Picture Number:   89	 QP:   22  [ PSNR-Y: 44.46 dB,	PSNR-U: 51.34 dB,	PSNR-V: 51.94 dB,	MSE-Y: 2.33,	MSE-U: 0.48,	MSE-V: 0.42,	SSIM-Y: 0.98026,	SSIM-U: 0.99437,	SSIM-V: 0.99486 ]	   9892 bytes
Picture Number:   90	 QP:   21  [ PSNR-Y: 44.97 dB,	PSNR-U: 51.58 dB,	PSNR-V: 52.08 dB,	MSE-Y: 2.07,	MSE-U: 0.45,	MSE-V: 0.40,	SSIM-Y: 0.98154,	SSIM-U: 0.99466,	SSIM-V: 0.99496 ]	      5 bytes
Picture Number:   91	 QP:   22  [ PSNR-Y: 44.52 dB,	PSNR-U: 51.44 dB,	PSNR-V: 52.25 dB,	MSE-Y: 2.29,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98052,	SSIM-U: 0.99459,	SSIM-V: 0.99520 ]	   1249 bytes
Picture Number:   92	 QP:   19  [ PSNR-Y: 45.45 dB,	PSNR-U: 51.83 dB,	PSNR-V: 52.27 dB,	MSE-Y: 1.86,	MSE-U: 0.43,	MSE-V: 0.39,	SSIM-Y: 0.98290,	SSIM-U: 0.99491,	SSIM-V: 0.99526 ]	      5 bytes
Picture Number:   93	 QP:   22  [ PSNR-Y: 44.44 dB,	PSNR-U: 51.51 dB,	PSNR-V: 52.02 dB,	MSE-Y: 2.34,	MSE-U: 0.46,	MSE-V: 0.41,	SSIM-Y: 0.97990,	SSIM-U: 0.99458,	SSIM-V: 0.99500 ]	   4851 bytes
Picture Number:   94	 QP:   21  [ PSNR-Y: 45.15 dB,	PSNR-U: 51.64 dB,	PSNR-V: 52.31 dB,	MSE-Y: 1.99,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98224,	SSIM-U: 0.99472,	SSIM-V: 0.99529 ]	      5 bytes
Picture Number:   95	 QP:   22  [ PSNR-Y: 44.81 dB,	PSNR-U: 51.83 dB,	PSNR-V: 52.29 dB,	MSE-Y: 2.15,	MSE-U: 0.43,	MSE-V: 0.38,	SSIM-Y: 0.98160,	SSIM-U: 0.99497,	SSIM-V: 0.99529 ]	   1476 bytes
Picture Number:   96	 QP:    4  [ PSNR-Y: 45.14 dB,	PSNR-U: 52.03 dB,	PSNR-V: 52.42 dB,	MSE-Y: 1.99,	MSE-U: 0.41,	MSE-V: 0.37,	SSIM-Y: 0.98178,	SSIM-U: 0.99514,	SSIM-V: 0.99541 ]	      5 bytes
Picture Number:   97	 QP:   22  [ PSNR-Y: 44.94 dB,	PSNR-U: 51.82 dB,	PSNR-V: 52.37 dB,	MSE-Y: 2.09,	MSE-U: 0.43,	MSE-V: 0.38,	SSIM-Y: 0.98231,	SSIM-U: 0.99494,	SSIM-V: 0.99533 ]	  57429 bytes
Picture Number:   98	 QP:   21  [ PSNR-Y: 45.22 dB,	PSNR-U: 51.60 dB,	PSNR-V: 52.24 dB,	MSE-Y: 1.96,	MSE-U: 0.45,	MSE-V: 0.39,	SSIM-Y: 0.98299,	SSIM-U: 0.99480,	SSIM-V: 0.99520 ]	      5 bytes
Picture Number:   99	 QP:   22  [ PSNR-Y: 44.61 dB,	PSNR-U: 51.43 dB,	PSNR-V: 52.19 dB,	MSE-Y: 2.25,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98194,	SSIM-U: 0.99455,	SSIM-V: 0.99512 ]	   1492 bytes
Picture Number:  100	 QP:   19  [ PSNR-Y: 45.34 dB,	PSNR-U: 51.40 dB,	PSNR-V: 52.08 dB,	MSE-Y: 1.90,	MSE-U: 0.47,	MSE-V: 0.40,	SSIM-Y: 0.98319,	SSIM-U: 0.99442,	SSIM-V: 0.99498 ]	      5 bytes
Picture Number:  101	 QP:   22  [ PSNR-Y: 44.52 dB,	PSNR-U: 51.35 dB,	PSNR-V: 52.06 dB,	MSE-Y: 2.29,	MSE-U: 0.48,	MSE-V: 0.41,	SSIM-Y: 0.98174,	SSIM-U: 0.99435,	SSIM-V: 0.99489 ]	   4648 bytes
Picture Number:  102	 QP:   21  [ PSNR-Y: 44.92 dB,	PSNR-U: 51.34 dB,	PSNR-V: 52.04 dB,	MSE-Y: 2.10,	MSE-U: 0.48,	MSE-V: 0.41,	SSIM-Y: 0.98230,	SSIM-U: 0.99437,	SSIM-V: 0.99497 ]	      5 bytes
Picture Number:  103	 QP:   22  [ PSNR-Y: 44.40 dB,	PSNR-U: 51.15 dB,	PSNR-V: 51.86 dB,	MSE-Y: 2.36,	MSE-U: 0.50,	MSE-V: 0.42,	SSIM-Y: 0.98097,	SSIM-U: 0.99420,	SSIM-V: 0.99480 ]	   1355 bytes
Picture Number:  104	 QP:   15  [ PSNR-Y: 45.93 dB,	PSNR-U: 51.26 dB,	PSNR-V: 51.98 dB,	MSE-Y: 1.66,	MSE-U: 0.49,	MSE-V: 0.41,	SSIM-Y: 0.98415,	SSIM-U: 0.99434,	SSIM-V: 0.99497 ]	      5 bytes
Picture Number:  105	 QP:   22  [ PSNR-Y: 44.46 dB,	PSNR-U: 51.14 dB,	PSNR-V: 51.87 dB,	MSE-Y: 2.33,	MSE-U: 0.50,	MSE-V: 0.42,	SSIM-Y: 0.98095,	SSIM-U: 0.99411,	SSIM-V: 0.99481 ]	   9068 bytes
Picture Number:  106	 QP:   21  [ PSNR-Y: 45.02 dB,	PSNR-U: 51.19 dB,	PSNR-V: 51.95 dB,	MSE-Y: 2.04,	MSE-U: 0.49,	MSE-V: 0.41,	SSIM-Y: 0.98263,	SSIM-U: 0.99436,	SSIM-V: 0.99499 ]	      5 bytes
Picture Number:  107	 QP:   22  [ PSNR-Y: 44.62 dB,	PSNR-U: 51.10 dB,	PSNR-V: 51.86 dB,	MSE-Y: 2.25,	MSE-U: 0.51,	MSE-V: 0.42,	SSIM-Y: 0.98159,	SSIM-U: 0.99428,	SSIM-V: 0.99492 ]	   1404 bytes
Picture Number:  108	 QP:   19  [ PSNR-Y: 45.28 dB,	PSNR-U: 51.06 dB,	PSNR-V: 51.78 dB,	MSE-Y: 1.93,	MSE-U: 0.51,	MSE-V: 0.43,	SSIM-Y: 0.98268,	SSIM-U: 0.99419,	SSIM-V: 0.99481 ]	      5 bytes
Picture Number:  109	 QP:   22  [ PSNR-Y: 44.58 dB,	PSNR-U: 51.11 dB,	PSNR-V: 51.80 dB,	MSE-Y: 2.27,	MSE-U: 0.50,	MSE-V: 0.43,	SSIM-Y: 0.98139,	SSIM-U: 0.99428,	SSIM-V: 0.99479 ]	   4094 bytes
Picture Number:  110	 QP:   21  [ PSNR-Y: 45.13 dB,	PSNR-U: 51.41 dB,	PSNR-V: 52.07 dB,	MSE-Y: 2.00,	MSE-U: 0.47,	MSE-V: 0.40,	SSIM-Y: 0.98257,	SSIM-U: 0.99456,	SSIM-V: 0.99512 ]	      5 bytes
Picture Number:  111	 QP:   22  [ PSNR-Y: 44.85 dB,	PSNR-U: 51.36 dB,	PSNR-V: 52.08 dB,	MSE-Y: 2.13,	MSE-U: 0.48,	MSE-V: 0.40,	SSIM-Y: 0.98208,	SSIM-U: 0.99451,	SSIM-V: 0.99504 ]	   1206 bytes
Picture Number:  112	 QP:    9  [ PSNR-Y: 45.42 dB,	PSNR-U: 51.54 dB,	PSNR-V: 52.08 dB,	MSE-Y: 1.87,	MSE-U: 0.46,	MSE-V: 0.40,	SSIM-Y: 0.98268,	SSIM-U: 0.99467,	SSIM-V: 0.99504 ]	      5 bytes
Picture Number:  113	 QP:   22  [ PSNR-Y: 44.96 dB,	PSNR-U: 51.45 dB,	PSNR-V: 51.99 dB,	MSE-Y: 2.07,	MSE-U: 0.47,	MSE-V: 0.41,	SSIM-Y: 0.98248,	SSIM-U: 0.99467,	SSIM-V: 0.99509 ]	  18087 bytes
Picture Number:  114	 QP:   21  [ PSNR-Y: 45.40 dB,	PSNR-U: 51.35 dB,	PSNR-V: 52.04 dB,	MSE-Y: 1.88,	MSE-U: 0.48,	MSE-V: 0.41,	SSIM-Y: 0.98359,	SSIM-U: 0.99469,	SSIM-V: 0.99523 ]	      5 bytes
Picture Number:  115	 QP:   22  [ PSNR-Y: 44.92 dB,	PSNR-U: 51.25 dB,	PSNR-V: 51.84 dB,	MSE-Y: 2.09,	MSE-U: 0.49,	MSE-V: 0.43,	SSIM-Y: 0.98327,	SSIM-U: 0.99463,	SSIM-V: 0.99519 ]	   1422 bytes
Picture Number:  116	 QP:   19  [ PSNR-Y: 45.51 dB,	PSNR-U: 51.05 dB,	PSNR-V: 51.87 dB,	MSE-Y: 1.83,	MSE-U: 0.51,	MSE-V: 0.42,	SSIM-Y: 0.98345,	SSIM-U: 0.99432,	SSIM-V: 0.99510 ]	      5 bytes
Picture Number:  117	 QP:   22  [ PSNR-Y: 44.88 dB,	PSNR-U: 51.18 dB,	PSNR-V: 51.95 dB,	MSE-Y: 2.11,	MSE-U: 0.50,	MSE-V: 0.42,	SSIM-Y: 0.98284,	SSIM-U: 0.99449,	SSIM-V: 0.99524 ]	   5001 bytes
Picture Number:  118	 QP:   21  [ PSNR-Y: 45.26 dB,	PSNR-U: 51.23 dB,	PSNR-V: 52.00 dB,	MSE-Y: 1.94,	MSE-U: 0.49,	MSE-V: 0.41,	SSIM-Y: 0.98338,	SSIM-U: 0.99451,	SSIM-V: 0.99522 ]	      5 bytes
Picture Number:  119	 QP:   22  [ PSNR-Y: 44.90 dB,	PSNR-U: 51.25 dB,	PSNR-V: 52.11 dB,	MSE-Y: 2.11,	MSE-U: 0.49,	MSE-V: 0.40,	SSIM-Y: 0.98319,	SSIM-U: 0.99453,	SSIM-V: 0.99529 ]	   1444 bytes
Picture Number:  120	 QP:   15  [ PSNR-Y: 46.07 dB,	PSNR-U: 51.40 dB,	PSNR-V: 52.04 dB,	MSE-Y: 1.61,	MSE-U: 0.47,	MSE-V: 0.41,	SSIM-Y: 0.98408,	SSIM-U: 0.99457,	SSIM-V: 0.99515 ]	      5 bytes
Picture Number:  121	 QP:   22  [ PSNR-Y: 44.79 dB,	PSNR-U: 51.32 dB,	PSNR-V: 52.04 dB,	MSE-Y: 2.16,	MSE-U: 0.48,	MSE-V: 0.41,	SSIM-Y: 0.98235,	SSIM-U: 0.99446,	SSIM-V: 0.99514 ]	  10213 bytes
Picture Number:  122	 QP:   21  [ PSNR-Y: 45.18 dB,	PSNR-U: 51.27 dB,	PSNR-V: 52.05 dB,	MSE-Y: 1.97,	MSE-U: 0.49,	MSE-V: 0.41,	SSIM-Y: 0.98304,	SSIM-U: 0.99444,	SSIM-V: 0.99515 ]	      5 bytes
Picture Number:  123	 QP:   22  [ PSNR-Y: 44.76 dB,	PSNR-U: 51.35 dB,	PSNR-V: 52.18 dB,	MSE-Y: 2.17,	MSE-U: 0.48,	MSE-V: 0.39,	SSIM-Y: 0.98247,	SSIM-U: 0.99453,	SSIM-V: 0.99524 ]	   1521 bytes
Picture Number:  124	 QP:   19  [ PSNR-Y: 45.54 dB,	PSNR-U: 51.44 dB,	PSNR-V: 52.25 dB,	MSE-Y: 1.82,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98365,	SSIM-U: 0.99459,	SSIM-V: 0.99531 ]	      5 bytes
Picture Number:  125	 QP:   22  [ PSNR-Y: 44.73 dB,	PSNR-U: 51.37 dB,	PSNR-V: 52.21 dB,	MSE-Y: 2.19,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98230,	SSIM-U: 0.99450,	SSIM-V: 0.99523 ]	   4876 bytes
Picture Number:  126	 QP:   21  [ PSNR-Y: 45.39 dB,	PSNR-U: 51.74 dB,	PSNR-V: 52.43 dB,	MSE-Y: 1.88,	MSE-U: 0.44,	MSE-V: 0.37,	SSIM-Y: 0.98399,	SSIM-U: 0.99490,	SSIM-V: 0.99545 ]	      5 bytes
Picture Number:  127	 QP:   22  [ PSNR-Y: 44.99 dB,	PSNR-U: 51.78 dB,	PSNR-V: 52.54 dB,	MSE-Y: 2.06,	MSE-U: 0.43,	MSE-V: 0.36,	SSIM-Y: 0.98305,	SSIM-U: 0.99492,	SSIM-V: 0.99556 ]	   1540 bytes
Picture Number:  128	 QP:    4  [ PSNR-Y: 45.39 dB,	PSNR-U: 51.94 dB,	PSNR-V: 52.64 dB,	MSE-Y: 1.88,	MSE-U: 0.42,	MSE-V: 0.35,	SSIM-Y: 0.98280,	SSIM-U: 0.99512,	SSIM-V: 0.99561 ]	      5 bytes
Picture Number:  129	 QP:   22  [ PSNR-Y: 45.08 dB,	PSNR-U: 51.85 dB,	PSNR-V: 52.64 dB,	MSE-Y: 2.02,	MSE-U: 0.42,	MSE-V: 0.35,	SSIM-Y: 0.98361,	SSIM-U: 0.99496,	SSIM-V: 0.99564 ]	  54216 bytes
Picture Number:  130	 QP:   21  [ PSNR-Y: 45.28 dB,	PSNR-U: 51.63 dB,	PSNR-V: 52.46 dB,	MSE-Y: 1.93,	MSE-U: 0.45,	MSE-V: 0.37,	SSIM-Y: 0.98369,	SSIM-U: 0.99475,	SSIM-V: 0.99548 ]	      5 bytes
Picture Number:  131	 QP:   22  [ PSNR-Y: 44.81 dB,	PSNR-U: 51.38 dB,	PSNR-V: 52.20 dB,	MSE-Y: 2.15,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98301,	SSIM-U: 0.99460,	SSIM-V: 0.99528 ]	   1918 bytes
Picture Number:  132	 QP:   19  [ PSNR-Y: 45.56 dB,	PSNR-U: 51.12 dB,	PSNR-V: 52.01 dB,	MSE-Y: 1.81,	MSE-U: 0.50,	MSE-V: 0.41,	SSIM-Y: 0.98369,	SSIM-U: 0.99427,	SSIM-V: 0.99512 ]	      5 bytes
Picture Number:  133	 QP:   22  [ PSNR-Y: 44.77 dB,	PSNR-U: 51.08 dB,	PSNR-V: 51.94 dB,	MSE-Y: 2.17,	MSE-U: 0.51,	MSE-V: 0.42,	SSIM-Y: 0.98282,	SSIM-U: 0.99420,	SSIM-V: 0.99514 ]	   5660 bytes
Picture Number:  134	 QP:   21  [ PSNR-Y: 45.24 dB,	PSNR-U: 51.16 dB,	PSNR-V: 52.04 dB,	MSE-Y: 1.94,	MSE-U: 0.50,	MSE-V: 0.41,	SSIM-Y: 0.98368,	SSIM-U: 0.99431,	SSIM-V: 0.99516 ]	      5 bytes
Picture Number:  135	 QP:   22  [ PSNR-Y: 44.66 dB,	PSNR-U: 50.94 dB,	PSNR-V: 51.87 dB,	MSE-Y: 2.22,	MSE-U: 0.52,	MSE-V: 0.42,	SSIM-Y: 0.98181,	SSIM-U: 0.99395,	SSIM-V: 0.99497 ]	   1777 bytes
Picture Number:  136	 QP:   15  [ PSNR-Y: 46.16 dB,	PSNR-U: 51.35 dB,	PSNR-V: 52.28 dB,	MSE-Y: 1.57,	MSE-U: 0.48,	MSE-V: 0.38,	SSIM-Y: 0.98463,	SSIM-U: 0.99441,	SSIM-V: 0.99530 ]	      5 bytes
Picture Number:  137	 QP:   22  [ PSNR-Y: 44.84 dB,	PSNR-U: 51.05 dB,	PSNR-V: 52.05 dB,	MSE-Y: 2.13,	MSE-U: 0.51,	MSE-V: 0.41,	SSIM-Y: 0.98278,	SSIM-U: 0.99409,	SSIM-V: 0.99504 ]	  10453 bytes
Picture Number:  138	 QP:   21  [ PSNR-Y: 45.31 dB,	PSNR-U: 51.08 dB,	PSNR-V: 52.19 dB,	MSE-Y: 1.91,	MSE-U: 0.51,	MSE-V: 0.39,	SSIM-Y: 0.98355,	SSIM-U: 0.99419,	SSIM-V: 0.99516 ]	      5 bytes
Picture Number:  139	 QP:   22  [ PSNR-Y: 44.78 dB,	PSNR-U: 50.95 dB,	PSNR-V: 51.94 dB,	MSE-Y: 2.17,	MSE-U: 0.52,	MSE-V: 0.42,	SSIM-Y: 0.98215,	SSIM-U: 0.99402,	SSIM-V: 0.99504 ]	   1752 bytes
Picture Number:  140	 QP:   19  [ PSNR-Y: 45.66 dB,	PSNR-U: 51.12 dB,	PSNR-V: 52.16 dB,	MSE-Y: 1.77,	MSE-U: 0.50,	MSE-V: 0.40,	SSIM-Y: 0.98405,	SSIM-U: 0.99427,	SSIM-V: 0.99526 ]	      5 bytes
Picture Number:  141	 QP:   22  [ PSNR-Y: 44.98 dB,	PSNR-U: 51.14 dB,	PSNR-V: 52.03 dB,	MSE-Y: 2.07,	MSE-U: 0.50,	MSE-V: 0.41,	SSIM-Y: 0.98310,	SSIM-U: 0.99437,	SSIM-V: 0.99520 ]	   4578 bytes
Picture Number:  142	 QP:   21  [ PSNR-Y: 45.52 dB,	PSNR-U: 51.30 dB,	PSNR-V: 52.24 dB,	MSE-Y: 1.82,	MSE-U: 0.48,	MSE-V: 0.39,	SSIM-Y: 0.98397,	SSIM-U: 0.99455,	SSIM-V: 0.99536 ]	      5 bytes
Picture Number:  143	 QP:   22  [ PSNR-Y: 45.11 dB,	PSNR-U: 51.25 dB,	PSNR-V: 52.25 dB,	MSE-Y: 2.00,	MSE-U: 0.49,	MSE-V: 0.39,	SSIM-Y: 0.98295,	SSIM-U: 0.99442,	SSIM-V: 0.99546 ]	   1379 bytes
Picture Number:  144	 QP:    9  [ PSNR-Y: 45.63 dB,	PSNR-U: 51.39 dB,	PSNR-V: 52.27 dB,	MSE-Y: 1.78,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98343,	SSIM-U: 0.99459,	SSIM-V: 0.99540 ]	      5 bytes
Picture Number:  145	 QP:   22  [ PSNR-Y: 44.99 dB,	PSNR-U: 51.08 dB,	PSNR-V: 52.05 dB,	MSE-Y: 2.06,	MSE-U: 0.51,	MSE-V: 0.41,	SSIM-Y: 0.98191,	SSIM-U: 0.99422,	SSIM-V: 0.99516 ]	  17134 bytes
Picture Number:  146	 QP:   21  [ PSNR-Y: 45.21 dB,	PSNR-U: 50.99 dB,	PSNR-V: 52.04 dB,	MSE-Y: 1.96,	MSE-U: 0.52,	MSE-V: 0.41,	SSIM-Y: 0.98243,	SSIM-U: 0.99412,	SSIM-V: 0.99515 ]	      5 bytes
Picture Number:  147	 QP:   22  [ PSNR-Y: 44.90 dB,	PSNR-U: 50.98 dB,	PSNR-V: 51.92 dB,	MSE-Y: 2.10,	MSE-U: 0.52,	MSE-V: 0.42,	SSIM-Y: 0.98231,	SSIM-U: 0.99418,	SSIM-V: 0.99506 ]	   1590 bytes
Picture Number:  148	 QP:   19  [ PSNR-Y: 45.52 dB,	PSNR-U: 51.10 dB,	PSNR-V: 52.08 dB,	MSE-Y: 1.83,	MSE-U: 0.50,	MSE-V: 0.40,	SSIM-Y: 0.98321,	SSIM-U: 0.99431,	SSIM-V: 0.99519 ]	      5 bytes
Picture Number:  149	 QP:   22  [ PSNR-Y: 44.89 dB,	PSNR-U: 51.09 dB,	PSNR-V: 52.08 dB,	MSE-Y: 2.11,	MSE-U: 0.51,	MSE-V: 0.40,	SSIM-Y: 0.98229,	SSIM-U: 0.99435,	SSIM-V: 0.99520 ]	   4746 bytes
Picture Number:  150	 QP:   21  [ PSNR-Y: 45.28 dB,	PSNR-U: 50.98 dB,	PSNR-V: 51.99 dB,	MSE-Y: 1.93,	MSE-U: 0.52,	MSE-V: 0.41,	SSIM-Y: 0.98283,	SSIM-U: 0.99422,	SSIM-V: 0.99513 ]	      5 bytes
Picture Number:  151	 QP:   22  [ PSNR-Y: 44.69 dB,	PSNR-U: 50.87 dB,	PSNR-V: 51.82 dB,	MSE-Y: 2.21,	MSE-U: 0.53,	MSE-V: 0.43,	SSIM-Y: 0.98113,	SSIM-U: 0.99410,	SSIM-V: 0.99494 ]	   1617 bytes
Picture Number:  152	 QP:   15  [ PSNR-Y: 45.85 dB,	PSNR-U: 51.20 dB,	PSNR-V: 51.95 dB,	MSE-Y: 1.69,	MSE-U: 0.49,	MSE-V: 0.42,	SSIM-Y: 0.98294,	SSIM-U: 0.99434,	SSIM-V: 0.99505 ]	      5 bytes
Picture Number:  153	 QP:   22  [ PSNR-Y: 44.79 dB,	PSNR-U: 51.09 dB,	PSNR-V: 51.90 dB,	MSE-Y: 2.16,	MSE-U: 0.51,	MSE-V: 0.42,	SSIM-Y: 0.98184,	SSIM-U: 0.99429,	SSIM-V: 0.99502 ]	  10110 bytes
Picture Number:  154	 QP:   21  [ PSNR-Y: 45.16 dB,	PSNR-U: 51.20 dB,	PSNR-V: 51.99 dB,	MSE-Y: 1.98,	MSE-U: 0.49,	MSE-V: 0.41,	SSIM-Y: 0.98247,	SSIM-U: 0.99443,	SSIM-V: 0.99515 ]	      5 bytes
Picture Number:  155	 QP:   22  [ PSNR-Y: 44.80 dB,	PSNR-U: 51.17 dB,	PSNR-V: 52.06 dB,	MSE-Y: 2.16,	MSE-U: 0.50,	MSE-V: 0.40,	SSIM-Y: 0.98200,	SSIM-U: 0.99439,	SSIM-V: 0.99523 ]	   1554 bytes
Picture Number:  156	 QP:   19  [ PSNR-Y: 45.53 dB,	PSNR-U: 51.31 dB,	PSNR-V: 52.14 dB,	MSE-Y: 1.82,	MSE-U: 0.48,	MSE-V: 0.40,	SSIM-Y: 0.98282,	SSIM-U: 0.99454,	SSIM-V: 0.99522 ]	      5 bytes
Picture Number:  157	 QP:   22  [ PSNR-Y: 44.99 dB,	PSNR-U: 51.48 dB,	PSNR-V: 52.20 dB,	MSE-Y: 2.06,	MSE-U: 0.46,	MSE-V: 0.39,	SSIM-Y: 0.98263,	SSIM-U: 0.99477,	SSIM-V: 0.99541 ]	   4919 bytes
Picture Number:  158	 QP:   21  [ PSNR-Y: 45.32 dB,	PSNR-U: 51.43 dB,	PSNR-V: 52.27 dB,	MSE-Y: 1.91,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98259,	SSIM-U: 0.99469,	SSIM-V: 0.99540 ]	      5 bytes
Picture Number:  159	 QP:   22  [ PSNR-Y: 45.22 dB,	PSNR-U: 51.69 dB,	PSNR-V: 52.44 dB,	MSE-Y: 1.95,	MSE-U: 0.44,	MSE-V: 0.37,	SSIM-Y: 0.98305,	SSIM-U: 0.99501,	SSIM-V: 0.99564 ]	   1636 bytes
Picture Number:  160	 QP:    4  [ PSNR-Y: 45.51 dB,	PSNR-U: 52.06 dB,	PSNR-V: 52.67 dB,	MSE-Y: 1.83,	MSE-U: 0.40,	MSE-V: 0.35,	SSIM-Y: 0.98314,	SSIM-U: 0.99531,	SSIM-V: 0.99579 ]	      5 bytes
Picture Number:  161	 QP:   22  [ PSNR-Y: 45.16 dB,	PSNR-U: 51.75 dB,	PSNR-V: 52.49 dB,	MSE-Y: 1.98,	MSE-U: 0.43,	MSE-V: 0.37,	SSIM-Y: 0.98272,	SSIM-U: 0.99502,	SSIM-V: 0.99573 ]	  52084 bytes
Picture Number:  162	 QP:   21  [ PSNR-Y: 45.49 dB,	PSNR-U: 51.63 dB,	PSNR-V: 52.32 dB,	MSE-Y: 1.84,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98322,	SSIM-U: 0.99486,	SSIM-V: 0.99559 ]	      5 bytes
Picture Number:  163	 QP:   22  [ PSNR-Y: 45.01 dB,	PSNR-U: 51.45 dB,	PSNR-V: 52.30 dB,	MSE-Y: 2.05,	MSE-U: 0.47,	MSE-V: 0.38,	SSIM-Y: 0.98239,	SSIM-U: 0.99471,	SSIM-V: 0.99544 ]	   1419 bytes
Picture Number:  164	 QP:   19  [ PSNR-Y: 45.72 dB,	PSNR-U: 51.59 dB,	PSNR-V: 52.23 dB,	MSE-Y: 1.74,	MSE-U: 0.45,	MSE-V: 0.39,	SSIM-Y: 0.98365,	SSIM-U: 0.99486,	SSIM-V: 0.99542 ]	      5 bytes
Picture Number:  165	 QP:   22  [ PSNR-Y: 45.11 dB,	PSNR-U: 51.62 dB,	PSNR-V: 52.32 dB,	MSE-Y: 2.01,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98291,	SSIM-U: 0.99484,	SSIM-V: 0.99552 ]	   4303 bytes
Picture Number:  166	 QP:   21  [ PSNR-Y: 45.45 dB,	PSNR-U: 51.63 dB,	PSNR-V: 52.30 dB,	MSE-Y: 1.86,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98331,	SSIM-U: 0.99488,	SSIM-V: 0.99549 ]	      5 bytes
Picture Number:  167	 QP:   22  [ PSNR-Y: 45.06 dB,	PSNR-U: 51.58 dB,	PSNR-V: 52.33 dB,	MSE-Y: 2.03,	MSE-U: 0.45,	MSE-V: 0.38,	SSIM-Y: 0.98299,	SSIM-U: 0.99479,	SSIM-V: 0.99561 ]	   1371 bytes
Picture Number:  168	 QP:   15  [ PSNR-Y: 46.07 dB,	PSNR-U: 51.51 dB,	PSNR-V: 52.27 dB,	MSE-Y: 1.61,	MSE-U: 0.46,	MSE-V: 0.39,	SSIM-Y: 0.98386,	SSIM-U: 0.99461,	SSIM-V: 0.99544 ]	      5 bytes
Picture Number:  169	 QP:   22  [ PSNR-Y: 45.07 dB,	PSNR-U: 51.46 dB,	PSNR-V: 52.22 dB,	MSE-Y: 2.02,	MSE-U: 0.46,	MSE-V: 0.39,	SSIM-Y: 0.98305,	SSIM-U: 0.99461,	SSIM-V: 0.99552 ]	   9642 bytes
Picture Number:  170	 QP:   21  [ PSNR-Y: 45.40 dB,	PSNR-U: 51.38 dB,	PSNR-V: 52.22 dB,	MSE-Y: 1.88,	MSE-U: 0.47,	MSE-V: 0.39,	SSIM-Y: 0.98339,	SSIM-U: 0.99453,	SSIM-V: 0.99541 ]	      5 bytes
Picture Number:  171	 QP:   22  [ PSNR-Y: 44.90 dB,	PSNR-U: 51.31 dB,	PSNR-V: 52.03 dB,	MSE-Y: 2.11,	MSE-U: 0.48,	MSE-V: 0.41,	SSIM-Y: 0.98247,	SSIM-U: 0.99440,	SSIM-V: 0.99517 ]	   1738 bytes
Picture Number:  172	 QP:   19  [ PSNR-Y: 45.65 dB,	PSNR-U: 51.45 dB,	PSNR-V: 52.12 dB,	MSE-Y: 1.77,	MSE-U: 0.47,	MSE-V: 0.40,	SSIM-Y: 0.98399,	SSIM-U: 0.99458,	SSIM-V: 0.99532 ]	      5 bytes
Picture Number:  173	 QP:   22  [ PSNR-Y: 44.98 dB,	PSNR-U: 51.22 dB,	PSNR-V: 52.10 dB,	MSE-Y: 2.07,	MSE-U: 0.49,	MSE-V: 0.40,	SSIM-Y: 0.98270,	SSIM-U: 0.99439,	SSIM-V: 0.99521 ]	   4598 bytes
Picture Number:  174	 QP:   21  [ PSNR-Y: 45.38 dB,	PSNR-U: 51.37 dB,	PSNR-V: 52.13 dB,	MSE-Y: 1.88,	MSE-U: 0.47,	MSE-V: 0.40,	SSIM-Y: 0.98338,	SSIM-U: 0.99449,	SSIM-V: 0.99525 ]	      5 bytes
Picture Number:  175	 QP:   22  [ PSNR-Y: 45.04 dB,	PSNR-U: 51.33 dB,	PSNR-V: 52.15 dB,	MSE-Y: 2.04,	MSE-U: 0.48,	MSE-V: 0.40,	SSIM-Y: 0.98287,	SSIM-U: 0.99446,	SSIM-V: 0.99524 ]	   1410 bytes
