codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,harbour4cif,704x576,60,0,32,31.8672,41.577,43.5963,34.5471,1149189.3248,313.654,harbour4cif_32qp_0fr_60fps_placebo-preset_1t
