Picture Number:    0	 QP:   17  [ PSNR-Y: 36.89 dB,	PSNR-U: 44.17 dB,	PSNR-V: 45.91 dB,	MSE-Y: 13.30,	MSE-U: 2.49,	MSE-V: 1.67,	SSIM-Y: 0.97581,	SSIM-U: 0.96881,	SSIM-V: 0.97854 ]	  47610 bytes
Picture Number:    1	 QP:   33  [ PSNR-Y: 36.40 dB,	PSNR-U: 44.16 dB,	PSNR-V: 45.92 dB,	MSE-Y: 14.88,	MSE-U: 2.50,	MSE-V: 1.66,	SSIM-Y: 0.97412,	SSIM-U: 0.96889,	SSIM-V: 0.97872 ]	 103060 bytes
Picture Number:    2	 QP:   32  [ PSNR-Y: 36.80 dB,	PSNR-U: 44.09 dB,	PSNR-V: 45.93 dB,	MSE-Y: 13.59,	MSE-U: 2.54,	MSE-V: 1.66,	SSIM-Y: 0.97563,	SSIM-U: 0.96829,	SSIM-V: 0.97865 ]	      5 bytes
Picture Number:    3	 QP:   33  [ PSNR-Y: 36.15 dB,	PSNR-U: 44.05 dB,	PSNR-V: 45.92 dB,	MSE-Y: 15.76,	MSE-U: 2.56,	MSE-V: 1.66,	SSIM-Y: 0.97280,	SSIM-U: 0.96830,	SSIM-V: 0.97875 ]	   3857 bytes
Picture Number:    4	 QP:   31  [ PSNR-Y: 37.16 dB,	PSNR-U: 44.01 dB,	PSNR-V: 45.85 dB,	MSE-Y: 12.51,	MSE-U: 2.58,	MSE-V: 1.69,	SSIM-Y: 0.97729,	SSIM-U: 0.96798,	SSIM-V: 0.97845 ]	      5 bytes
Picture Number:    5	 QP:   33  [ PSNR-Y: 36.03 dB,	PSNR-U: 43.89 dB,	PSNR-V: 45.82 dB,	MSE-Y: 16.24,	MSE-U: 2.65,	MSE-V: 1.70,	SSIM-Y: 0.97232,	SSIM-U: 0.96723,	SSIM-V: 0.97837 ]	  14589 bytes
Picture Number:    6	 QP:   32  [ PSNR-Y: 36.74 dB,	PSNR-U: 43.85 dB,	PSNR-V: 45.84 dB,	MSE-Y: 13.78,	MSE-U: 2.68,	MSE-V: 1.69,	SSIM-Y: 0.97525,	SSIM-U: 0.96703,	SSIM-V: 0.97840 ]	      5 bytes
Picture Number:    7	 QP:   33  [ PSNR-Y: 36.49 dB,	PSNR-U: 44.17 dB,	PSNR-V: 45.96 dB,	MSE-Y: 14.60,	MSE-U: 2.49,	MSE-V: 1.65,	SSIM-Y: 0.97278,	SSIM-U: 0.96908,	SSIM-V: 0.97901 ]	   2804 bytes
Picture Number:    8	 QP:   29  [ PSNR-Y: 38.43 dB,	PSNR-U: 44.48 dB,	PSNR-V: 46.07 dB,	MSE-Y: 9.33,	MSE-U: 2.32,	MSE-V: 1.61,	SSIM-Y: 0.97959,	SSIM-U: 0.97120,	SSIM-V: 0.97965 ]	      5 bytes
Picture Number:    9	 QP:   33  [ PSNR-Y: 35.98 dB,	PSNR-U: 43.85 dB,	PSNR-V: 45.69 dB,	MSE-Y: 16.42,	MSE-U: 2.68,	MSE-V: 1.76,	SSIM-Y: 0.97137,	SSIM-U: 0.96667,	SSIM-V: 0.97773 ]	  30847 bytes
Picture Number:   10	 QP:   32  [ PSNR-Y: 36.68 dB,	PSNR-U: 43.89 dB,	PSNR-V: 45.75 dB,	MSE-Y: 13.95,	MSE-U: 2.65,	MSE-V: 1.73,	SSIM-Y: 0.97482,	SSIM-U: 0.96721,	SSIM-V: 0.97813 ]	      5 bytes
Picture Number:   11	 QP:   33  [ PSNR-Y: 36.00 dB,	PSNR-U: 43.84 dB,	PSNR-V: 45.78 dB,	MSE-Y: 16.35,	MSE-U: 2.69,	MSE-V: 1.72,	SSIM-Y: 0.97166,	SSIM-U: 0.96687,	SSIM-V: 0.97812 ]	   4173 bytes
Picture Number:   12	 QP:   31  [ PSNR-Y: 37.13 dB,	PSNR-U: 43.87 dB,	PSNR-V: 45.79 dB,	MSE-Y: 12.60,	MSE-U: 2.67,	MSE-V: 1.72,	SSIM-Y: 0.97664,	SSIM-U: 0.96698,	SSIM-V: 0.97823 ]	      5 bytes
Picture Number:   13	 QP:   33  [ PSNR-Y: 35.93 dB,	PSNR-U: 43.87 dB,	PSNR-V: 45.84 dB,	MSE-Y: 16.62,	MSE-U: 2.66,	MSE-V: 1.70,	SSIM-Y: 0.97095,	SSIM-U: 0.96697,	SSIM-V: 0.97831 ]	  13620 bytes
Picture Number:   14	 QP:   32  [ PSNR-Y: 36.98 dB,	PSNR-U: 44.13 dB,	PSNR-V: 46.11 dB,	MSE-Y: 13.04,	MSE-U: 2.51,	MSE-V: 1.59,	SSIM-Y: 0.97528,	SSIM-U: 0.96897,	SSIM-V: 0.97969 ]	      5 bytes
Picture Number:   15	 QP:   33  [ PSNR-Y: 36.51 dB,	PSNR-U: 44.16 dB,	PSNR-V: 46.11 dB,	MSE-Y: 14.53,	MSE-U: 2.50,	MSE-V: 1.59,	SSIM-Y: 0.97470,	SSIM-U: 0.96897,	SSIM-V: 0.97964 ]	   3279 bytes
