Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.991633,0.979303,0.985074,0.994021,0.997827,0.000000,0.000000,0.600371,0.962002,0.978088,0.985032,93.480273,
1,0.987916,0.968471,0.979344,0.991589,0.996716,12.545672,12.545672,0.551939,0.968557,0.985753,0.991866,100.000000,
2,0.989594,0.973043,0.983192,0.992169,0.997020,12.699924,12.699924,0.575080,0.974914,0.988679,0.993603,100.000000,
3,0.987891,0.967951,0.979806,0.992032,0.996190,12.233448,12.879362,0.545237,0.970309,0.986842,0.992746,100.000000,
4,0.990464,0.975673,0.985237,0.992674,0.996862,11.826159,12.233448,0.574431,0.978349,0.990317,0.994590,100.000000,
5,0.987155,0.966578,0.977961,0.990104,0.996818,11.826159,11.826159,0.526450,0.969691,0.986432,0.992363,100.000000,
6,0.989232,0.972748,0.983601,0.991543,0.996019,12.701688,12.711871,0.551365,0.976381,0.989583,0.994205,100.000000,
7,0.987275,0.966831,0.978713,0.991270,0.995647,12.701688,12.701688,0.520848,0.970706,0.987145,0.992771,100.000000,
8,0.990865,0.978631,0.986491,0.991676,0.996596,13.041832,13.041832,0.593156,0.983588,0.992992,0.996221,100.000000,
9,0.986965,0.968160,0.979284,0.988433,0.996150,12.819995,13.058935,0.521601,0.970389,0.987058,0.992960,100.000000,
10,0.989456,0.972694,0.982927,0.991782,0.996767,12.819995,12.819995,0.549568,0.975883,0.989663,0.994413,100.000000,
11,0.987023,0.967662,0.978619,0.990505,0.995534,13.369892,13.369892,0.529585,0.969075,0.986500,0.992640,100.000000,
12,0.990290,0.975706,0.984529,0.992424,0.996819,13.422387,13.422387,0.576291,0.978520,0.990771,0.995016,100.000000,
13,0.986419,0.967656,0.978121,0.989496,0.995366,12.598223,13.590824,0.536270,0.969567,0.986660,0.992754,100.000000,
14,0.989279,0.973546,0.983055,0.991375,0.996839,12.197645,12.598223,0.572756,0.977072,0.990155,0.994710,100.000000,
15,0.987751,0.968735,0.980148,0.990457,0.996945,10.726541,12.197645,0.555175,0.972347,0.988089,0.993535,100.000000,
16,0.988667,0.973648,0.981657,0.991990,0.995656,10.726541,10.726541,0.571915,0.969296,0.985212,0.991272,100.000000,
17,0.987113,0.968418,0.978786,0.990619,0.996266,10.544472,10.831574,0.555637,0.973072,0.988304,0.993416,100.000000,
18,0.988814,0.973198,0.983729,0.990936,0.995979,10.544472,10.544472,0.581488,0.977478,0.990180,0.994487,100.000000,
19,0.986812,0.966732,0.979084,0.990170,0.996070,11.336177,11.336177,0.552782,0.971587,0.987565,0.993155,100.000000,
20,0.989994,0.975299,0.985071,0.992154,0.996294,11.370445,11.370445,0.592023,0.979980,0.991331,0.995160,100.000000,
21,0.986371,0.966422,0.978446,0.989340,0.995365,11.139047,11.820625,0.554067,0.971622,0.987635,0.993200,100.000000,
22,0.989377,0.972821,0.983578,0.991683,0.996667,11.139047,11.139047,0.587976,0.977969,0.990497,0.994837,100.000000,
23,0.987445,0.966783,0.980485,0.990712,0.995984,10.894889,11.786671,0.570104,0.973258,0.988557,0.993873,100.000000,
24,0.991932,0.978359,0.987403,0.994070,0.997635,10.894889,10.894889,0.639970,0.984797,0.993665,0.996675,100.000000,
25,0.987127,0.966637,0.978889,0.990680,0.996283,11.468954,11.468954,0.579122,0.972397,0.988114,0.993542,100.000000,
26,0.989324,0.971792,0.983714,0.991614,0.996753,12.282783,12.282783,0.612463,0.977820,0.990492,0.994845,100.000000,
27,0.987261,0.965129,0.978634,0.990523,0.996899,12.450385,12.450385,0.586835,0.971992,0.988020,0.993558,100.000000,
28,0.990715,0.973918,0.985369,0.992567,0.997842,12.664216,12.664216,0.643331,0.980955,0.991960,0.995775,100.000000,
29,0.987474,0.964908,0.978912,0.991273,0.996703,12.633459,13.255141,0.598444,0.971826,0.987951,0.993456,100.000000,
30,0.989558,0.970448,0.982782,0.992775,0.997097,12.633459,12.633459,0.629429,0.977464,0.990460,0.994853,100.000000,
31,0.987955,0.965048,0.979039,0.992149,0.997290,13.399538,13.687071,0.604230,0.972220,0.988041,0.993574,100.000000,
32,0.989167,0.971996,0.980798,0.992903,0.996562,13.399538,13.399538,0.637833,0.963684,0.981979,0.989308,100.000000,
33,0.987904,0.965389,0.979707,0.991617,0.996798,14.292752,14.292752,0.612127,0.971639,0.987654,0.993236,100.000000,
34,0.989346,0.970129,0.982408,0.992598,0.996775,14.317029,14.317029,0.639440,0.976659,0.990036,0.994728,100.000000,
35,0.987361,0.963796,0.979170,0.990261,0.997218,14.093438,15.442009,0.611905,0.970607,0.987462,0.993370,100.000000,
36,0.989955,0.972025,0.985100,0.992560,0.996621,14.093438,14.093438,0.655630,0.978480,0.990749,0.995098,100.000000,
37,0.987153,0.964144,0.978421,0.990839,0.996615,13.784670,14.254171,0.607674,0.969924,0.987165,0.993265,100.000000,
38,0.989001,0.969405,0.982941,0.991877,0.996430,13.400051,13.784670,0.639215,0.975394,0.989484,0.994462,100.000000,
39,0.987083,0.965391,0.978803,0.990746,0.996181,13.400051,13.400051,0.609486,0.970450,0.987330,0.993315,100.000000,
40,0.991978,0.977391,0.987123,0.994537,0.997743,11.552048,13.506819,0.681622,0.983037,0.992818,0.996085,100.000000,
41,0.987449,0.965358,0.979534,0.991594,0.996237,11.552048,11.552048,0.611799,0.970894,0.987661,0.993418,100.000000,
42,0.988538,0.969502,0.981980,0.991546,0.996358,12.160062,12.330344,0.631763,0.974719,0.989268,0.994196,100.000000,
43,0.987429,0.963863,0.978529,0.992002,0.996671,11.577213,12.160062,0.605653,0.970210,0.987417,0.993375,100.000000,
44,0.989936,0.972411,0.984189,0.992551,0.996957,11.577213,11.577213,0.652547,0.978635,0.990990,0.995220,100.000000,
45,0.987666,0.963742,0.979446,0.991273,0.997251,13.238400,13.238400,0.614033,0.971295,0.987882,0.993425,100.000000,
46,0.988829,0.967271,0.983376,0.991386,0.996596,14.861856,14.861856,0.641927,0.976680,0.990081,0.994635,100.000000,
47,0.987387,0.963968,0.978930,0.990965,0.996494,16.114113,16.114113,0.622485,0.972854,0.988518,0.993913,100.000000,
48,0.986026,0.964494,0.976906,0.988907,0.995663,15.504813,16.162886,0.627612,0.968099,0.985468,0.991904,100.000000,
49,0.987662,0.964304,0.980009,0.990830,0.996672,15.504813,15.504813,0.619371,0.972838,0.988310,0.993748,100.000000,
50,0.988619,0.968076,0.982428,0.991387,0.996396,14.958129,15.871321,0.646135,0.977446,0.990457,0.994964,100.000000,
51,0.986663,0.962585,0.978638,0.990300,0.996176,14.301530,14.958129,0.609070,0.971036,0.987826,0.993558,100.000000,
52,0.989372,0.971333,0.983882,0.991488,0.996726,12.740968,14.301530,0.667293,0.978961,0.991125,0.995238,100.000000,
53,0.986596,0.961903,0.977826,0.990678,0.996164,12.740968,12.740968,0.616443,0.969797,0.987207,0.993319,100.000000,
54,0.988471,0.968124,0.981583,0.991004,0.996593,14.625512,14.725004,0.646949,0.975554,0.989711,0.994663,100.000000,
