Picture Number:    0	 QP:   16  [ PSNR-Y: 35.83 dB,	PSNR-U: 41.53 dB,	PSNR-V: 41.93 dB,	MSE-Y: 16.98,	MSE-U: 4.57,	MSE-V: 4.17,	SSIM-Y: 0.93744,	SSIM-U: 0.96387,	SSIM-V: 0.95384 ]	 302907 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 36.67 dB,	PSNR-U: 39.02 dB,	PSNR-V: 40.58 dB,	MSE-Y: 14.01,	MSE-U: 8.15,	MSE-V: 5.69,	SSIM-Y: 0.93861,	SSIM-U: 0.94548,	SSIM-V: 0.93946 ]	 1618536 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 37.27 dB,	PSNR-U: 39.08 dB,	PSNR-V: 40.47 dB,	MSE-Y: 12.18,	MSE-U: 8.03,	MSE-V: 5.83,	SSIM-Y: 0.94228,	SSIM-U: 0.94635,	SSIM-V: 0.93840 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 36.76 dB,	PSNR-U: 38.92 dB,	PSNR-V: 40.39 dB,	MSE-Y: 13.71,	MSE-U: 8.34,	MSE-V: 5.94,	SSIM-Y: 0.93874,	SSIM-U: 0.94447,	SSIM-V: 0.93707 ]	  94966 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 38.22 dB,	PSNR-U: 39.83 dB,	PSNR-V: 40.88 dB,	MSE-Y: 9.80,	MSE-U: 6.76,	MSE-V: 5.32,	SSIM-Y: 0.94477,	SSIM-U: 0.95195,	SSIM-V: 0.94304 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 36.77 dB,	PSNR-U: 39.11 dB,	PSNR-V: 40.63 dB,	MSE-Y: 13.69,	MSE-U: 7.99,	MSE-V: 5.63,	SSIM-Y: 0.93642,	SSIM-U: 0.94633,	SSIM-V: 0.93945 ]	 203967 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 37.67 dB,	PSNR-U: 39.57 dB,	PSNR-V: 40.86 dB,	MSE-Y: 11.12,	MSE-U: 7.18,	MSE-V: 5.33,	SSIM-Y: 0.94075,	SSIM-U: 0.95048,	SSIM-V: 0.94218 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 37.00 dB,	PSNR-U: 39.34 dB,	PSNR-V: 40.85 dB,	MSE-Y: 12.97,	MSE-U: 7.56,	MSE-V: 5.35,	SSIM-Y: 0.93629,	SSIM-U: 0.94845,	SSIM-V: 0.94142 ]	  78305 bytes
Picture Number:    8	 QP:   21  [ PSNR-Y: 39.48 dB,	PSNR-U: 40.70 dB,	PSNR-V: 41.49 dB,	MSE-Y: 7.33,	MSE-U: 5.53,	MSE-V: 4.61,	SSIM-Y: 0.95160,	SSIM-U: 0.95825,	SSIM-V: 0.94856 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 36.86 dB,	PSNR-U: 39.29 dB,	PSNR-V: 40.77 dB,	MSE-Y: 13.40,	MSE-U: 7.65,	MSE-V: 5.44,	SSIM-Y: 0.93384,	SSIM-U: 0.94632,	SSIM-V: 0.94016 ]	 379762 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 37.29 dB,	PSNR-U: 39.35 dB,	PSNR-V: 40.68 dB,	MSE-Y: 12.13,	MSE-U: 7.55,	MSE-V: 5.55,	SSIM-Y: 0.93551,	SSIM-U: 0.94642,	SSIM-V: 0.93890 ]	      5 bytes
Picture Number:   11	 QP:   27  [ PSNR-Y: 36.70 dB,	PSNR-U: 39.02 dB,	PSNR-V: 40.55 dB,	MSE-Y: 13.92,	MSE-U: 8.15,	MSE-V: 5.73,	SSIM-Y: 0.93379,	SSIM-U: 0.94335,	SSIM-V: 0.93727 ]	  76352 bytes
Picture Number:   12	 QP:   24  [ PSNR-Y: 38.25 dB,	PSNR-U: 39.76 dB,	PSNR-V: 40.86 dB,	MSE-Y: 9.73,	MSE-U: 6.87,	MSE-V: 5.34,	SSIM-Y: 0.94388,	SSIM-U: 0.95010,	SSIM-V: 0.94124 ]	      5 bytes
Picture Number:   13	 QP:   27  [ PSNR-Y: 36.47 dB,	PSNR-U: 38.80 dB,	PSNR-V: 40.44 dB,	MSE-Y: 14.67,	MSE-U: 8.56,	MSE-V: 5.87,	SSIM-Y: 0.93417,	SSIM-U: 0.94230,	SSIM-V: 0.93616 ]	 223015 bytes
Picture Number:   14	 QP:   26  [ PSNR-Y: 37.11 dB,	PSNR-U: 39.21 dB,	PSNR-V: 40.61 dB,	MSE-Y: 12.64,	MSE-U: 7.80,	MSE-V: 5.65,	SSIM-Y: 0.93872,	SSIM-U: 0.94642,	SSIM-V: 0.93906 ]	      5 bytes
Picture Number:   15	 QP:   27  [ PSNR-Y: 36.62 dB,	PSNR-U: 39.18 dB,	PSNR-V: 40.81 dB,	MSE-Y: 14.17,	MSE-U: 7.85,	MSE-V: 5.39,	SSIM-Y: 0.93903,	SSIM-U: 0.94716,	SSIM-V: 0.94185 ]	  89974 bytes
Picture Number:   16	 QP:   13  [ PSNR-Y: 40.92 dB,	PSNR-U: 42.63 dB,	PSNR-V: 42.94 dB,	MSE-Y: 5.26,	MSE-U: 3.55,	MSE-V: 3.31,	SSIM-Y: 0.96138,	SSIM-U: 0.96951,	SSIM-V: 0.96215 ]	      5 bytes
Picture Number:   17	 QP:   27  [ PSNR-Y: 36.51 dB,	PSNR-U: 39.06 dB,	PSNR-V: 40.72 dB,	MSE-Y: 14.53,	MSE-U: 8.07,	MSE-V: 5.50,	SSIM-Y: 0.93941,	SSIM-U: 0.94684,	SSIM-V: 0.94164 ]	 810527 bytes
Picture Number:   18	 QP:   25  [ PSNR-Y: 37.40 dB,	PSNR-U: 39.26 dB,	PSNR-V: 40.62 dB,	MSE-Y: 11.82,	MSE-U: 7.72,	MSE-V: 5.64,	SSIM-Y: 0.94462,	SSIM-U: 0.94880,	SSIM-V: 0.94086 ]	      5 bytes
Picture Number:   19	 QP:   27  [ PSNR-Y: 36.44 dB,	PSNR-U: 38.80 dB,	PSNR-V: 40.33 dB,	MSE-Y: 14.75,	MSE-U: 8.57,	MSE-V: 6.02,	SSIM-Y: 0.94105,	SSIM-U: 0.94601,	SSIM-V: 0.93755 ]	  93635 bytes
Picture Number:   20	 QP:   23  [ PSNR-Y: 38.40 dB,	PSNR-U: 39.83 dB,	PSNR-V: 40.79 dB,	MSE-Y: 9.40,	MSE-U: 6.77,	MSE-V: 5.42,	SSIM-Y: 0.94937,	SSIM-U: 0.95435,	SSIM-V: 0.94356 ]	      5 bytes
Picture Number:   21	 QP:   27  [ PSNR-Y: 36.57 dB,	PSNR-U: 38.83 dB,	PSNR-V: 40.36 dB,	MSE-Y: 14.33,	MSE-U: 8.50,	MSE-V: 5.98,	SSIM-Y: 0.94186,	SSIM-U: 0.94766,	SSIM-V: 0.93892 ]	 255820 bytes
Picture Number:   22	 QP:   25  [ PSNR-Y: 37.29 dB,	PSNR-U: 38.99 dB,	PSNR-V: 40.29 dB,	MSE-Y: 12.14,	MSE-U: 8.21,	MSE-V: 6.09,	SSIM-Y: 0.94595,	SSIM-U: 0.94875,	SSIM-V: 0.93807 ]	      5 bytes
Picture Number:   23	 QP:   27  [ PSNR-Y: 36.31 dB,	PSNR-U: 38.66 dB,	PSNR-V: 40.23 dB,	MSE-Y: 15.20,	MSE-U: 8.85,	MSE-V: 6.16,	SSIM-Y: 0.94351,	SSIM-U: 0.94590,	SSIM-V: 0.93739 ]	  96267 bytes
Picture Number:   24	 QP:   19  [ PSNR-Y: 39.08 dB,	PSNR-U: 40.48 dB,	PSNR-V: 41.06 dB,	MSE-Y: 8.03,	MSE-U: 5.82,	MSE-V: 5.10,	SSIM-Y: 0.95660,	SSIM-U: 0.95915,	SSIM-V: 0.94740 ]	      5 bytes
Picture Number:   25	 QP:   27  [ PSNR-Y: 36.07 dB,	PSNR-U: 38.49 dB,	PSNR-V: 40.08 dB,	MSE-Y: 16.07,	MSE-U: 9.21,	MSE-V: 6.38,	SSIM-Y: 0.94269,	SSIM-U: 0.94318,	SSIM-V: 0.93527 ]	 551881 bytes
Picture Number:   26	 QP:   25  [ PSNR-Y: 37.16 dB,	PSNR-U: 38.78 dB,	PSNR-V: 40.06 dB,	MSE-Y: 12.50,	MSE-U: 8.61,	MSE-V: 6.41,	SSIM-Y: 0.94855,	SSIM-U: 0.94599,	SSIM-V: 0.93500 ]	      5 bytes
Picture Number:   27	 QP:   27  [ PSNR-Y: 36.00 dB,	PSNR-U: 38.19 dB,	PSNR-V: 39.83 dB,	MSE-Y: 16.33,	MSE-U: 9.87,	MSE-V: 6.77,	SSIM-Y: 0.94334,	SSIM-U: 0.94051,	SSIM-V: 0.93179 ]	  99195 bytes
Picture Number:   28	 QP:   22  [ PSNR-Y: 37.98 dB,	PSNR-U: 39.18 dB,	PSNR-V: 40.17 dB,	MSE-Y: 10.36,	MSE-U: 7.85,	MSE-V: 6.25,	SSIM-Y: 0.95454,	SSIM-U: 0.94924,	SSIM-V: 0.93703 ]	      5 bytes
Picture Number:   29	 QP:   27  [ PSNR-Y: 35.88 dB,	PSNR-U: 38.12 dB,	PSNR-V: 39.80 dB,	MSE-Y: 16.78,	MSE-U: 10.02,	MSE-V: 6.81,	SSIM-Y: 0.94521,	SSIM-U: 0.93974,	SSIM-V: 0.93133 ]	 288287 bytes
