Picture Number:    0	 QP:   21  [ PSNR-Y: 35.25 dB,	PSNR-U: 39.66 dB,	PSNR-V: 40.42 dB,	MSE-Y: 19.40,	MSE-U: 7.04,	MSE-V: 5.91,	SSIM-Y: 0.93166,	SSIM-U: 0.95094,	SSIM-V: 0.93677 ]	 235667 bytes
Picture Number:    1	 QP:   32  [ PSNR-Y: 35.18 dB,	PSNR-U: 37.75 dB,	PSNR-V: 39.61 dB,	MSE-Y: 19.72,	MSE-U: 10.91,	MSE-V: 7.11,	SSIM-Y: 0.92810,	SSIM-U: 0.93307,	SSIM-V: 0.92571 ]	 1237362 bytes
Picture Number:    2	 QP:   31  [ PSNR-Y: 35.97 dB,	PSNR-U: 37.68 dB,	PSNR-V: 39.48 dB,	MSE-Y: 16.44,	MSE-U: 11.10,	MSE-V: 7.33,	SSIM-Y: 0.93456,	SSIM-U: 0.93250,	SSIM-V: 0.92402 ]	      5 bytes
Picture Number:    3	 QP:   32  [ PSNR-Y: 35.29 dB,	PSNR-U: 37.52 dB,	PSNR-V: 39.44 dB,	MSE-Y: 19.23,	MSE-U: 11.52,	MSE-V: 7.39,	SSIM-Y: 0.92845,	SSIM-U: 0.93043,	SSIM-V: 0.92336 ]	  61832 bytes
Picture Number:    4	 QP:   29  [ PSNR-Y: 36.74 dB,	PSNR-U: 38.16 dB,	PSNR-V: 39.72 dB,	MSE-Y: 13.77,	MSE-U: 9.94,	MSE-V: 6.94,	SSIM-Y: 0.93687,	SSIM-U: 0.93744,	SSIM-V: 0.92755 ]	      5 bytes
Picture Number:    5	 QP:   32  [ PSNR-Y: 35.36 dB,	PSNR-U: 37.68 dB,	PSNR-V: 39.70 dB,	MSE-Y: 18.91,	MSE-U: 11.10,	MSE-V: 6.96,	SSIM-Y: 0.92648,	SSIM-U: 0.93225,	SSIM-V: 0.92673 ]	 138812 bytes
Picture Number:    6	 QP:   31  [ PSNR-Y: 36.40 dB,	PSNR-U: 38.16 dB,	PSNR-V: 39.97 dB,	MSE-Y: 14.91,	MSE-U: 9.93,	MSE-V: 6.55,	SSIM-Y: 0.93380,	SSIM-U: 0.93788,	SSIM-V: 0.93041 ]	      5 bytes
Picture Number:    7	 QP:   32  [ PSNR-Y: 35.71 dB,	PSNR-U: 37.99 dB,	PSNR-V: 40.03 dB,	MSE-Y: 17.47,	MSE-U: 10.34,	MSE-V: 6.45,	SSIM-Y: 0.92734,	SSIM-U: 0.93589,	SSIM-V: 0.93070 ]	  51129 bytes
Picture Number:    8	 QP:   26  [ PSNR-Y: 38.21 dB,	PSNR-U: 39.23 dB,	PSNR-V: 40.48 dB,	MSE-Y: 9.83,	MSE-U: 7.77,	MSE-V: 5.82,	SSIM-Y: 0.94536,	SSIM-U: 0.94715,	SSIM-V: 0.93661 ]	      5 bytes
Picture Number:    9	 QP:   32  [ PSNR-Y: 35.62 dB,	PSNR-U: 37.98 dB,	PSNR-V: 39.97 dB,	MSE-Y: 17.82,	MSE-U: 10.34,	MSE-V: 6.55,	SSIM-Y: 0.92423,	SSIM-U: 0.93360,	SSIM-V: 0.92951 ]	 262973 bytes
Picture Number:   10	 QP:   31  [ PSNR-Y: 36.10 dB,	PSNR-U: 37.95 dB,	PSNR-V: 39.82 dB,	MSE-Y: 15.97,	MSE-U: 10.42,	MSE-V: 6.78,	SSIM-Y: 0.92780,	SSIM-U: 0.93228,	SSIM-V: 0.92721 ]	      5 bytes
