Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.978784,0.957408,0.965726,0.983000,0.988554,0.000000,0.000000,0.638393,0.931458,0.963752,0.978931,89.448766,
1,0.976387,0.950549,0.956510,0.981426,0.990512,3.746210,3.746210,0.615114,0.935366,0.968798,0.983213,94.203237,
2,0.980401,0.953970,0.965300,0.984190,0.993158,2.884961,6.382805,0.623273,0.942161,0.973184,0.986094,94.452402,
3,0.973211,0.941963,0.950715,0.979476,0.989204,2.884961,2.884961,0.599876,0.932692,0.968126,0.982903,92.418532,
4,0.980696,0.953845,0.964754,0.986272,0.991661,5.837796,13.314754,0.648545,0.950383,0.978099,0.988503,98.521457,
5,0.975536,0.943168,0.952941,0.979783,0.993052,4.566332,5.837796,0.596360,0.934002,0.969666,0.982256,94.974573,
6,0.979638,0.949056,0.960754,0.984587,0.994254,3.154178,4.566332,0.619451,0.944285,0.974741,0.986606,94.737061,
7,0.979739,0.949307,0.963553,0.986241,0.991338,3.154178,3.154178,0.612268,0.936140,0.970120,0.984272,94.352314,
8,0.985927,0.958703,0.970601,0.991698,0.996673,4.069302,9.112139,0.661383,0.961997,0.983450,0.990788,97.987145,
9,0.978674,0.947425,0.959242,0.986145,0.991360,4.069302,4.069302,0.601291,0.935216,0.969779,0.983293,95.145793,
10,0.981957,0.953332,0.963746,0.987779,0.994643,7.027479,7.027479,0.620212,0.944775,0.975431,0.986382,99.870640,
11,0.978599,0.945200,0.957203,0.984678,0.994778,7.215204,11.393105,0.595010,0.931689,0.968397,0.982730,98.707008,
12,0.982361,0.953959,0.967510,0.985394,0.995906,7.215204,7.215204,0.634641,0.952170,0.979407,0.988726,100.000000,
13,0.980155,0.951837,0.961463,0.984265,0.994427,10.014999,11.871850,0.607152,0.934950,0.970772,0.983389,100.000000,
