Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.979484,0.962217,0.967395,0.982809,0.988274,0.000000,0.000000,0.655986,0.936013,0.965672,0.979444,89.707066,
1,0.982120,0.959082,0.966746,0.986090,0.993893,3.746210,3.746210,0.659382,0.954673,0.979079,0.988200,96.335014,
2,0.983783,0.960905,0.973315,0.987793,0.992777,2.884961,6.382805,0.670758,0.962382,0.983875,0.991430,96.121837,
3,0.982413,0.953093,0.966583,0.985851,0.996640,2.884961,2.884961,0.650293,0.956157,0.980570,0.989545,95.515683,
4,0.985917,0.960781,0.973891,0.991082,0.994739,5.837796,13.314754,0.696228,0.969904,0.987506,0.993866,100.000000,
5,0.981486,0.953606,0.966451,0.985975,0.993559,4.566332,5.837796,0.646124,0.955815,0.980845,0.989483,97.386438,
6,0.985013,0.958857,0.971768,0.989912,0.995421,3.154178,4.566332,0.672325,0.964453,0.984719,0.991642,96.787005,
7,0.984508,0.959390,0.973610,0.988710,0.993749,3.154178,3.154178,0.660034,0.958037,0.981155,0.989738,96.347987,
8,0.989008,0.967132,0.978204,0.992785,0.997566,4.069302,9.112139,0.720351,0.977450,0.990568,0.994911,99.371211,
9,0.984322,0.957218,0.968775,0.990671,0.994765,4.069302,4.069302,0.646941,0.955908,0.980454,0.989641,97.393923,
10,0.986687,0.961803,0.973212,0.992172,0.996152,7.027479,7.027479,0.673367,0.964013,0.984379,0.991803,100.000000,
11,0.983534,0.956560,0.969263,0.986725,0.996423,7.215204,11.393105,0.646850,0.955990,0.980797,0.990483,100.000000,
12,0.986859,0.962116,0.975674,0.990152,0.997171,7.215204,7.215204,0.687434,0.968068,0.986349,0.992799,100.000000,
13,0.986068,0.960172,0.971805,0.989225,0.998160,10.014999,11.871850,0.652707,0.954402,0.979919,0.989445,100.000000,
14,0.987383,0.961117,0.974242,0.993560,0.996687,7.440211,10.014999,0.672109,0.964596,0.985128,0.992572,100.000000,
15,0.988424,0.964793,0.974635,0.993596,0.997938,6.989193,7.440211,0.664692,0.955966,0.980773,0.990292,100.000000,
16,0.989231,0.964217,0.975406,0.994005,0.999916,4.380547,6.989193,0.689069,0.968659,0.986802,0.992748,99.421832,
17,0.986014,0.960404,0.972964,0.989502,0.997466,4.380547,4.380547,0.662591,0.958776,0.982016,0.990042,98.251516,
18,0.988604,0.963964,0.977161,0.992376,0.998270,10.966059,11.969520,0.682507,0.966243,0.985938,0.992943,100.000000,
19,0.984391,0.958458,0.968325,0.988072,0.996874,5.416150,10.966059,0.649953,0.956350,0.980682,0.989689,99.053407,
20,0.986830,0.962994,0.973925,0.990396,0.997161,5.416150,5.416150,0.686033,0.969222,0.987105,0.993602,100.000000,
21,0.981968,0.956043,0.966722,0.986475,0.993379,6.341694,6.341694,0.647259,0.956242,0.980899,0.989737,99.636168,
22,0.986457,0.962125,0.973081,0.991346,0.995577,7.294937,12.626385,0.685462,0.965974,0.985297,0.992402,100.000000,
23,0.983400,0.956450,0.966445,0.988319,0.995472,5.245720,7.294937,0.652282,0.958569,0.981630,0.989869,98.698085,
24,0.988404,0.968223,0.977869,0.990900,0.997104,5.245720,5.245720,0.718499,0.976817,0.990248,0.994847,100.000000,
25,0.983847,0.957348,0.967092,0.986329,0.997172,6.824446,6.919890,0.653258,0.957490,0.981145,0.989414,100.000000,
26,0.986698,0.962939,0.973721,0.990263,0.996885,6.824446,6.824446,0.675637,0.965786,0.985121,0.992125,100.000000,
27,0.982512,0.956307,0.967229,0.985205,0.995508,7.224620,9.791444,0.651058,0.956521,0.980922,0.990038,100.000000,
28,0.987822,0.965993,0.975678,0.992705,0.996120,5.434075,7.224620,0.704506,0.972903,0.988431,0.993293,100.000000,
29,0.983717,0.958118,0.966957,0.987300,0.996009,5.434075,5.434075,0.652733,0.957258,0.981403,0.990448,99.024627,
30,0.985892,0.963510,0.972527,0.989170,0.995825,5.498270,5.498270,0.682724,0.966651,0.985384,0.992082,99.928653,
31,0.986146,0.962701,0.971958,0.989610,0.996583,4.327865,5.974670,0.676559,0.960026,0.982179,0.990754,98.284524,
32,0.985387,0.964811,0.971132,0.989937,0.994438,4.327865,4.327865,0.692566,0.962095,0.982692,0.990841,98.157300,
33,0.986065,0.960724,0.969522,0.991077,0.996974,5.028733,5.028733,0.665942,0.959342,0.982453,0.990585,99.116032,
34,0.987864,0.965040,0.974496,0.991895,0.997494,4.917128,7.512105,0.686151,0.967755,0.986010,0.992154,99.693526,
35,0.984986,0.958280,0.969005,0.986922,0.998416,4.917128,4.917128,0.653475,0.955969,0.981135,0.989845,98.614601,
36,0.988586,0.965125,0.976995,0.991715,0.998245,5.618725,5.618725,0.698138,0.971123,0.987587,0.992919,100.000000,
37,0.982558,0.955302,0.967768,0.986993,0.994130,4.216039,6.901472,0.646221,0.955666,0.980441,0.989374,97.166782,
38,0.986064,0.961090,0.974632,0.986763,0.998178,4.187749,4.216039,0.670678,0.965927,0.985529,0.992082,98.372401,
39,0.985110,0.959152,0.971220,0.989074,0.996115,4.187749,4.187749,0.654562,0.959532,0.982899,0.991461,97.975783,
