codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,harbour4cif,704x576,60,0,22,37.9539,44.5954,46.7273,39.8808,8867997.2864,71.789,harbour4cif_22qp_0fr_60fps_fast-preset_4t
