Picture Number:    0	 QP:    8  [ PSNR-Y: 42.17 dB,	PSNR-U: 48.86 dB,	PSNR-V: 49.01 dB,	MSE-Y: 3.95,	MSE-U: 0.85,	MSE-V: 0.82,	SSIM-Y: 0.97286,	SSIM-U: 0.99010,	SSIM-V: 0.99069 ]	  33633 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 41.86 dB,	PSNR-U: 48.85 dB,	PSNR-V: 48.99 dB,	MSE-Y: 4.24,	MSE-U: 0.85,	MSE-V: 0.82,	SSIM-Y: 0.97300,	SSIM-U: 0.99004,	SSIM-V: 0.99053 ]	  65374 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 42.15 dB,	PSNR-U: 48.76 dB,	PSNR-V: 48.94 dB,	MSE-Y: 3.96,	MSE-U: 0.87,	MSE-V: 0.83,	SSIM-Y: 0.97303,	SSIM-U: 0.98984,	SSIM-V: 0.99033 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 41.68 dB,	PSNR-U: 48.68 dB,	PSNR-V: 48.78 dB,	MSE-Y: 4.42,	MSE-U: 0.88,	MSE-V: 0.86,	SSIM-Y: 0.97159,	SSIM-U: 0.98960,	SSIM-V: 0.99007 ]	   1765 bytes
Picture Number:    4	 QP:   24  [ PSNR-Y: 42.48 dB,	PSNR-U: 48.57 dB,	PSNR-V: 48.92 dB,	MSE-Y: 3.67,	MSE-U: 0.90,	MSE-V: 0.83,	SSIM-Y: 0.97300,	SSIM-U: 0.98940,	SSIM-V: 0.99026 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 41.75 dB,	PSNR-U: 48.63 dB,	PSNR-V: 48.90 dB,	MSE-Y: 4.34,	MSE-U: 0.89,	MSE-V: 0.84,	SSIM-Y: 0.97271,	SSIM-U: 0.98982,	SSIM-V: 0.99069 ]	   5500 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 42.02 dB,	PSNR-U: 48.52 dB,	PSNR-V: 48.86 dB,	MSE-Y: 4.08,	MSE-U: 0.91,	MSE-V: 0.84,	SSIM-Y: 0.97218,	SSIM-U: 0.98943,	SSIM-V: 0.99042 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 41.67 dB,	PSNR-U: 48.59 dB,	PSNR-V: 48.80 dB,	MSE-Y: 4.43,	MSE-U: 0.90,	MSE-V: 0.86,	SSIM-Y: 0.97219,	SSIM-U: 0.98964,	SSIM-V: 0.99060 ]	   1631 bytes
Picture Number:    8	 QP:   20  [ PSNR-Y: 43.33 dB,	PSNR-U: 48.49 dB,	PSNR-V: 48.98 dB,	MSE-Y: 3.02,	MSE-U: 0.92,	MSE-V: 0.82,	SSIM-Y: 0.97655,	SSIM-U: 0.98922,	SSIM-V: 0.99059 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 41.70 dB,	PSNR-U: 48.50 dB,	PSNR-V: 48.93 dB,	MSE-Y: 4.40,	MSE-U: 0.92,	MSE-V: 0.83,	SSIM-Y: 0.97308,	SSIM-U: 0.98934,	SSIM-V: 0.99072 ]	  13238 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 42.14 dB,	PSNR-U: 48.58 dB,	PSNR-V: 48.93 dB,	MSE-Y: 3.97,	MSE-U: 0.90,	MSE-V: 0.83,	SSIM-Y: 0.97400,	SSIM-U: 0.98953,	SSIM-V: 0.99079 ]	      5 bytes
Picture Number:   11	 QP:   27  [ PSNR-Y: 41.68 dB,	PSNR-U: 48.50 dB,	PSNR-V: 48.91 dB,	MSE-Y: 4.42,	MSE-U: 0.92,	MSE-V: 0.84,	SSIM-Y: 0.97308,	SSIM-U: 0.98937,	SSIM-V: 0.99073 ]	   1756 bytes
Picture Number:   12	 QP:   24  [ PSNR-Y: 42.91 dB,	PSNR-U: 48.66 dB,	PSNR-V: 49.28 dB,	MSE-Y: 3.33,	MSE-U: 0.89,	MSE-V: 0.77,	SSIM-Y: 0.97680,	SSIM-U: 0.98971,	SSIM-V: 0.99139 ]	      5 bytes
Picture Number:   13	 QP:   27  [ PSNR-Y: 41.90 dB,	PSNR-U: 48.55 dB,	PSNR-V: 49.15 dB,	MSE-Y: 4.20,	MSE-U: 0.91,	MSE-V: 0.79,	SSIM-Y: 0.97535,	SSIM-U: 0.98962,	SSIM-V: 0.99134 ]	   5291 bytes
Picture Number:   14	 QP:   26  [ PSNR-Y: 42.43 dB,	PSNR-U: 48.65 dB,	PSNR-V: 49.30 dB,	MSE-Y: 3.72,	MSE-U: 0.89,	MSE-V: 0.76,	SSIM-Y: 0.97625,	SSIM-U: 0.98972,	SSIM-V: 0.99155 ]	      5 bytes
Picture Number:   15	 QP:   27  [ PSNR-Y: 42.29 dB,	PSNR-U: 48.95 dB,	PSNR-V: 49.54 dB,	MSE-Y: 3.84,	MSE-U: 0.83,	MSE-V: 0.72,	SSIM-Y: 0.97663,	SSIM-U: 0.99038,	SSIM-V: 0.99185 ]	   1721 bytes
Picture Number:   16	 QP:   14  [ PSNR-Y: 43.27 dB,	PSNR-U: 48.90 dB,	PSNR-V: 49.54 dB,	MSE-Y: 3.06,	MSE-U: 0.84,	MSE-V: 0.72,	SSIM-Y: 0.97766,	SSIM-U: 0.99020,	SSIM-V: 0.99172 ]	      5 bytes
Picture Number:   17	 QP:   27  [ PSNR-Y: 42.20 dB,	PSNR-U: 48.78 dB,	PSNR-V: 49.43 dB,	MSE-Y: 3.92,	MSE-U: 0.86,	MSE-V: 0.74,	SSIM-Y: 0.97558,	SSIM-U: 0.99005,	SSIM-V: 0.99169 ]	  20789 bytes
Picture Number:   18	 QP:   26  [ PSNR-Y: 42.69 dB,	PSNR-U: 48.95 dB,	PSNR-V: 49.73 dB,	MSE-Y: 3.50,	MSE-U: 0.83,	MSE-V: 0.69,	SSIM-Y: 0.97684,	SSIM-U: 0.99051,	SSIM-V: 0.99221 ]	      5 bytes
Picture Number:   19	 QP:   27  [ PSNR-Y: 42.17 dB,	PSNR-U: 48.85 dB,	PSNR-V: 49.57 dB,	MSE-Y: 3.94,	MSE-U: 0.85,	MSE-V: 0.72,	SSIM-Y: 0.97566,	SSIM-U: 0.99030,	SSIM-V: 0.99197 ]	   1551 bytes
Picture Number:   20	 QP:   24  [ PSNR-Y: 43.18 dB,	PSNR-U: 49.00 dB,	PSNR-V: 49.71 dB,	MSE-Y: 3.13,	MSE-U: 0.82,	MSE-V: 0.70,	SSIM-Y: 0.97706,	SSIM-U: 0.99062,	SSIM-V: 0.99218 ]	      5 bytes
Picture Number:   21	 QP:   27  [ PSNR-Y: 42.23 dB,	PSNR-U: 48.87 dB,	PSNR-V: 49.70 dB,	MSE-Y: 3.89,	MSE-U: 0.84,	MSE-V: 0.70,	SSIM-Y: 0.97503,	SSIM-U: 0.99038,	SSIM-V: 0.99225 ]	   4429 bytes
Picture Number:   22	 QP:   26  [ PSNR-Y: 42.72 dB,	PSNR-U: 49.06 dB,	PSNR-V: 49.86 dB,	MSE-Y: 3.48,	MSE-U: 0.81,	MSE-V: 0.67,	SSIM-Y: 0.97593,	SSIM-U: 0.99069,	SSIM-V: 0.99250 ]	      5 bytes
Picture Number:   23	 QP:   27  [ PSNR-Y: 42.32 dB,	PSNR-U: 49.14 dB,	PSNR-V: 49.73 dB,	MSE-Y: 3.81,	MSE-U: 0.79,	MSE-V: 0.69,	SSIM-Y: 0.97531,	SSIM-U: 0.99099,	SSIM-V: 0.99232 ]	   1462 bytes
Picture Number:   24	 QP:   20  [ PSNR-Y: 43.81 dB,	PSNR-U: 49.13 dB,	PSNR-V: 49.73 dB,	MSE-Y: 2.70,	MSE-U: 0.80,	MSE-V: 0.69,	SSIM-Y: 0.97714,	SSIM-U: 0.99086,	SSIM-V: 0.99224 ]	      5 bytes
Picture Number:   25	 QP:   27  [ PSNR-Y: 42.38 dB,	PSNR-U: 49.28 dB,	PSNR-V: 49.85 dB,	MSE-Y: 3.76,	MSE-U: 0.77,	MSE-V: 0.67,	SSIM-Y: 0.97534,	SSIM-U: 0.99113,	SSIM-V: 0.99250 ]	  10219 bytes
Picture Number:   26	 QP:   25  [ PSNR-Y: 42.62 dB,	PSNR-U: 49.22 dB,	PSNR-V: 49.73 dB,	MSE-Y: 3.56,	MSE-U: 0.78,	MSE-V: 0.69,	SSIM-Y: 0.97433,	SSIM-U: 0.99105,	SSIM-V: 0.99225 ]	      5 bytes
Picture Number:   27	 QP:   27  [ PSNR-Y: 42.38 dB,	PSNR-U: 49.48 dB,	PSNR-V: 49.91 dB,	MSE-Y: 3.76,	MSE-U: 0.73,	MSE-V: 0.66,	SSIM-Y: 0.97505,	SSIM-U: 0.99153,	SSIM-V: 0.99260 ]	   1353 bytes
Picture Number:   28	 QP:   23  [ PSNR-Y: 43.42 dB,	PSNR-U: 49.47 dB,	PSNR-V: 50.01 dB,	MSE-Y: 2.96,	MSE-U: 0.73,	MSE-V: 0.65,	SSIM-Y: 0.97714,	SSIM-U: 0.99160,	SSIM-V: 0.99267 ]	      5 bytes
Picture Number:   29	 QP:   27  [ PSNR-Y: 42.40 dB,	PSNR-U: 49.46 dB,	PSNR-V: 49.89 dB,	MSE-Y: 3.74,	MSE-U: 0.74,	MSE-V: 0.67,	SSIM-Y: 0.97566,	SSIM-U: 0.99165,	SSIM-V: 0.99260 ]	   4757 bytes
Picture Number:   30	 QP:   25  [ PSNR-Y: 42.97 dB,	PSNR-U: 49.56 dB,	PSNR-V: 49.89 dB,	MSE-Y: 3.28,	MSE-U: 0.72,	MSE-V: 0.67,	SSIM-Y: 0.97707,	SSIM-U: 0.99173,	SSIM-V: 0.99247 ]	      5 bytes
Picture Number:   31	 QP:   27  [ PSNR-Y: 42.58 dB,	PSNR-U: 49.57 dB,	PSNR-V: 49.94 dB,	MSE-Y: 3.59,	MSE-U: 0.72,	MSE-V: 0.66,	SSIM-Y: 0.97644,	SSIM-U: 0.99183,	SSIM-V: 0.99254 ]	   1381 bytes
Picture Number:   32	 QP:    8  [ PSNR-Y: 43.55 dB,	PSNR-U: 49.70 dB,	PSNR-V: 50.26 dB,	MSE-Y: 2.87,	MSE-U: 0.70,	MSE-V: 0.61,	SSIM-Y: 0.97762,	SSIM-U: 0.99178,	SSIM-V: 0.99264 ]	      5 bytes
Picture Number:   33	 QP:   27  [ PSNR-Y: 42.46 dB,	PSNR-U: 49.60 dB,	PSNR-V: 49.88 dB,	MSE-Y: 3.69,	MSE-U: 0.71,	MSE-V: 0.67,	SSIM-Y: 0.97537,	SSIM-U: 0.99157,	SSIM-V: 0.99216 ]	  52989 bytes
Picture Number:   34	 QP:   26  [ PSNR-Y: 42.66 dB,	PSNR-U: 49.55 dB,	PSNR-V: 49.86 dB,	MSE-Y: 3.52,	MSE-U: 0.72,	MSE-V: 0.67,	SSIM-Y: 0.97470,	SSIM-U: 0.99132,	SSIM-V: 0.99176 ]	      5 bytes
Picture Number:   35	 QP:   27  [ PSNR-Y: 42.21 dB,	PSNR-U: 49.45 dB,	PSNR-V: 49.87 dB,	MSE-Y: 3.91,	MSE-U: 0.74,	MSE-V: 0.67,	SSIM-Y: 0.97413,	SSIM-U: 0.99121,	SSIM-V: 0.99186 ]	   1278 bytes
Picture Number:   36	 QP:   24  [ PSNR-Y: 43.07 dB,	PSNR-U: 49.35 dB,	PSNR-V: 49.83 dB,	MSE-Y: 3.20,	MSE-U: 0.76,	MSE-V: 0.68,	SSIM-Y: 0.97607,	SSIM-U: 0.99101,	SSIM-V: 0.99179 ]	      5 bytes
Picture Number:   37	 QP:   27  [ PSNR-Y: 41.98 dB,	PSNR-U: 49.20 dB,	PSNR-V: 49.66 dB,	MSE-Y: 4.13,	MSE-U: 0.78,	MSE-V: 0.70,	SSIM-Y: 0.97325,	SSIM-U: 0.99083,	SSIM-V: 0.99157 ]	   4819 bytes
Picture Number:   38	 QP:   26  [ PSNR-Y: 42.49 dB,	PSNR-U: 49.38 dB,	PSNR-V: 49.81 dB,	MSE-Y: 3.67,	MSE-U: 0.75,	MSE-V: 0.68,	SSIM-Y: 0.97493,	SSIM-U: 0.99132,	SSIM-V: 0.99216 ]	      5 bytes
Picture Number:   39	 QP:   27  [ PSNR-Y: 42.21 dB,	PSNR-U: 49.52 dB,	PSNR-V: 49.85 dB,	MSE-Y: 3.91,	MSE-U: 0.73,	MSE-V: 0.67,	SSIM-Y: 0.97519,	SSIM-U: 0.99158,	SSIM-V: 0.99237 ]	   1613 bytes
Picture Number:   40	 QP:   21  [ PSNR-Y: 43.80 dB,	PSNR-U: 49.53 dB,	PSNR-V: 49.98 dB,	MSE-Y: 2.71,	MSE-U: 0.72,	MSE-V: 0.65,	SSIM-Y: 0.97847,	SSIM-U: 0.99161,	SSIM-V: 0.99240 ]	      5 bytes
Picture Number:   41	 QP:   27  [ PSNR-Y: 41.90 dB,	PSNR-U: 49.00 dB,	PSNR-V: 49.44 dB,	MSE-Y: 4.20,	MSE-U: 0.82,	MSE-V: 0.74,	SSIM-Y: 0.97128,	SSIM-U: 0.99049,	SSIM-V: 0.99143 ]	  10749 bytes
Picture Number:   42	 QP:   26  [ PSNR-Y: 42.48 dB,	PSNR-U: 49.45 dB,	PSNR-V: 49.81 dB,	MSE-Y: 3.67,	MSE-U: 0.74,	MSE-V: 0.68,	SSIM-Y: 0.97377,	SSIM-U: 0.99139,	SSIM-V: 0.99212 ]	      5 bytes
Picture Number:   43	 QP:   27  [ PSNR-Y: 42.16 dB,	PSNR-U: 49.55 dB,	PSNR-V: 49.93 dB,	MSE-Y: 3.96,	MSE-U: 0.72,	MSE-V: 0.66,	SSIM-Y: 0.97380,	SSIM-U: 0.99167,	SSIM-V: 0.99241 ]	   1540 bytes
Picture Number:   44	 QP:   24  [ PSNR-Y: 43.39 dB,	PSNR-U: 49.75 dB,	PSNR-V: 50.02 dB,	MSE-Y: 2.98,	MSE-U: 0.69,	MSE-V: 0.65,	SSIM-Y: 0.97743,	SSIM-U: 0.99199,	SSIM-V: 0.99255 ]	      5 bytes
Picture Number:   45	 QP:   27  [ PSNR-Y: 42.32 dB,	PSNR-U: 49.65 dB,	PSNR-V: 49.99 dB,	MSE-Y: 3.81,	MSE-U: 0.70,	MSE-V: 0.65,	SSIM-Y: 0.97443,	SSIM-U: 0.99189,	SSIM-V: 0.99248 ]	   4814 bytes
Picture Number:   46	 QP:   26  [ PSNR-Y: 42.86 dB,	PSNR-U: 49.72 dB,	PSNR-V: 50.15 dB,	MSE-Y: 3.36,	MSE-U: 0.69,	MSE-V: 0.63,	SSIM-Y: 0.97625,	SSIM-U: 0.99198,	SSIM-V: 0.99270 ]	      5 bytes
Picture Number:   47	 QP:   27  [ PSNR-Y: 42.59 dB,	PSNR-U: 49.67 dB,	PSNR-V: 50.12 dB,	MSE-Y: 3.58,	MSE-U: 0.70,	MSE-V: 0.63,	SSIM-Y: 0.97574,	SSIM-U: 0.99193,	SSIM-V: 0.99273 ]	   1261 bytes
Picture Number:   48	 QP:   15  [ PSNR-Y: 43.28 dB,	PSNR-U: 49.60 dB,	PSNR-V: 50.05 dB,	MSE-Y: 3.06,	MSE-U: 0.71,	MSE-V: 0.64,	SSIM-Y: 0.97638,	SSIM-U: 0.99164,	SSIM-V: 0.99255 ]	      5 bytes
Picture Number:   49	 QP:   27  [ PSNR-Y: 42.57 dB,	PSNR-U: 49.59 dB,	PSNR-V: 50.02 dB,	MSE-Y: 3.60,	MSE-U: 0.71,	MSE-V: 0.65,	SSIM-Y: 0.97524,	SSIM-U: 0.99177,	SSIM-V: 0.99252 ]	  18088 bytes
Picture Number:   50	 QP:   26  [ PSNR-Y: 42.75 dB,	PSNR-U: 49.37 dB,	PSNR-V: 49.96 dB,	MSE-Y: 3.46,	MSE-U: 0.75,	MSE-V: 0.66,	SSIM-Y: 0.97483,	SSIM-U: 0.99136,	SSIM-V: 0.99227 ]	      5 bytes
Picture Number:   51	 QP:   27  [ PSNR-Y: 42.35 dB,	PSNR-U: 49.60 dB,	PSNR-V: 50.09 dB,	MSE-Y: 3.78,	MSE-U: 0.71,	MSE-V: 0.64,	SSIM-Y: 0.97436,	SSIM-U: 0.99172,	SSIM-V: 0.99254 ]	   1140 bytes
Picture Number:   52	 QP:   24  [ PSNR-Y: 43.11 dB,	PSNR-U: 49.55 dB,	PSNR-V: 50.03 dB,	MSE-Y: 3.18,	MSE-U: 0.72,	MSE-V: 0.65,	SSIM-Y: 0.97580,	SSIM-U: 0.99165,	SSIM-V: 0.99241 ]	      5 bytes
Picture Number:   53	 QP:   27  [ PSNR-Y: 42.22 dB,	PSNR-U: 49.65 dB,	PSNR-V: 50.05 dB,	MSE-Y: 3.90,	MSE-U: 0.70,	MSE-V: 0.64,	SSIM-Y: 0.97341,	SSIM-U: 0.99180,	SSIM-V: 0.99247 ]	   3798 bytes
Picture Number:   54	 QP:   26  [ PSNR-Y: 42.58 dB,	PSNR-U: 49.72 dB,	PSNR-V: 50.17 dB,	MSE-Y: 3.59,	MSE-U: 0.69,	MSE-V: 0.62,	SSIM-Y: 0.97421,	SSIM-U: 0.99193,	SSIM-V: 0.99261 ]	      5 bytes
Picture Number:   55	 QP:   27  [ PSNR-Y: 42.31 dB,	PSNR-U: 49.64 dB,	PSNR-V: 50.03 dB,	MSE-Y: 3.82,	MSE-U: 0.71,	MSE-V: 0.65,	SSIM-Y: 0.97369,	SSIM-U: 0.99179,	SSIM-V: 0.99248 ]	    927 bytes
Picture Number:   56	 QP:   21  [ PSNR-Y: 43.90 dB,	PSNR-U: 49.85 dB,	PSNR-V: 50.23 dB,	MSE-Y: 2.65,	MSE-U: 0.67,	MSE-V: 0.62,	SSIM-Y: 0.97818,	SSIM-U: 0.99220,	SSIM-V: 0.99279 ]	      5 bytes
