Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.989476,0.972638,0.976638,0.989847,0.997240,0.000000,0.000000,0.636553,0.961328,0.980867,0.988508,93.355266,
1,0.985327,0.962676,0.967487,0.986839,0.995425,4.175463,4.235790,0.611815,0.955699,0.979182,0.988191,97.579176,
2,0.985227,0.963005,0.966483,0.985996,0.996181,4.106378,4.175463,0.598109,0.955895,0.979614,0.988749,97.544217,
3,0.983085,0.962131,0.963442,0.982673,0.994731,4.106378,4.106378,0.581919,0.951794,0.977791,0.987640,96.905280,
4,0.986227,0.964211,0.968560,0.985284,0.997806,4.019186,4.112193,0.584043,0.958284,0.981220,0.989171,97.776625,
5,0.983872,0.961873,0.965731,0.982358,0.996148,3.897284,4.019186,0.589291,0.951306,0.978094,0.988040,96.863599,
6,0.982259,0.961130,0.964003,0.982803,0.993633,3.835277,3.897284,0.579558,0.953034,0.978700,0.988551,96.518716,
7,0.982771,0.962422,0.963921,0.980639,0.995772,3.807795,3.835277,0.584714,0.954131,0.979305,0.988831,96.645832,
8,0.988248,0.971264,0.974514,0.988492,0.997237,3.797967,3.807795,0.619971,0.969181,0.986511,0.992618,98.482019,
9,0.981202,0.960089,0.961033,0.979905,0.994262,3.783160,3.797967,0.586842,0.952616,0.977697,0.987234,96.070778,
10,0.983217,0.962820,0.966187,0.980659,0.995683,3.758775,3.783160,0.590120,0.953698,0.978516,0.988224,96.594857,
11,0.981087,0.956705,0.960417,0.981006,0.994263,3.665228,3.758775,0.582555,0.949311,0.975916,0.986012,95.719990,
12,0.985140,0.967387,0.966582,0.983989,0.996594,3.526541,3.665228,0.612261,0.958332,0.981178,0.989505,96.952216,
13,0.980843,0.955525,0.960840,0.980204,0.994113,3.426662,3.526541,0.602582,0.952658,0.978208,0.988119,95.643200,
14,0.984997,0.963925,0.969302,0.983763,0.996100,3.376822,3.426662,0.616531,0.958839,0.981207,0.989686,96.753051,
15,0.982887,0.959200,0.963949,0.980645,0.996599,3.376822,3.376822,0.617798,0.959908,0.981593,0.989868,96.329580,
16,0.989964,0.971676,0.977070,0.989137,0.999487,3.339864,3.412653,0.638575,0.973281,0.988140,0.993310,98.429396,
17,0.982442,0.958114,0.965576,0.979765,0.996109,3.198002,3.339864,0.600312,0.959138,0.981060,0.989921,96.004226,
18,0.984236,0.961560,0.970581,0.982604,0.995878,3.124537,3.198002,0.619007,0.961960,0.982463,0.990657,96.420956,
19,0.983460,0.958385,0.967872,0.983354,0.995546,2.984535,3.124537,0.599503,0.956249,0.979408,0.988813,95.792524,
20,0.986159,0.966611,0.972512,0.986489,0.995745,2.888214,2.984535,0.613243,0.963724,0.983275,0.990896,96.612814,
