Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984161,0.972468,0.970885,0.983907,0.990942,0.000000,0.000000,0.722751,0.940456,0.962873,0.975391,90.200008,
1,0.983437,0.955773,0.960290,0.983272,0.996405,6.932724,7.146386,0.691454,0.959582,0.981417,0.990450,100.000000,
2,0.987615,0.961574,0.969573,0.989129,0.997695,6.726403,6.932724,0.700877,0.966516,0.985114,0.992184,100.000000,
3,0.983172,0.953620,0.956415,0.984863,0.996163,6.487056,6.726403,0.683586,0.960613,0.982155,0.990268,100.000000,
4,0.989455,0.964776,0.971978,0.989490,0.999268,6.363400,6.487056,0.718627,0.972773,0.987930,0.993212,100.000000,
5,0.984837,0.954467,0.960320,0.984695,0.997716,6.135891,6.363400,0.678573,0.959078,0.981244,0.988933,99.995114,
6,0.987704,0.962497,0.966790,0.989138,0.998144,5.762312,6.135891,0.701203,0.966522,0.984552,0.990855,100.000000,
7,0.983583,0.955230,0.961562,0.985861,0.995724,5.647958,5.762312,0.685708,0.960947,0.981480,0.989820,99.229656,
8,0.990355,0.970624,0.976986,0.993016,0.997931,5.356437,5.647958,0.749880,0.980572,0.991838,0.995139,100.000000,
9,0.983675,0.954341,0.963114,0.984878,0.996698,4.964181,5.356437,0.694081,0.963585,0.983901,0.991581,98.683091,
10,0.986172,0.966265,0.967844,0.986705,0.996670,4.539202,4.964181,0.717211,0.971267,0.987346,0.993644,99.062388,
11,0.982587,0.954017,0.957054,0.989033,0.993511,4.457428,4.539202,0.698013,0.963370,0.983551,0.991334,97.789868,
12,0.989412,0.968003,0.971799,0.991191,0.998698,4.415695,4.457428,0.736838,0.976057,0.989601,0.993909,99.765824,
13,0.981665,0.954009,0.957285,0.983975,0.994187,4.415695,4.415695,0.700571,0.961284,0.981652,0.989748,97.318824,
14,0.989197,0.966635,0.970457,0.994055,0.997028,4.566179,4.566179,0.735298,0.973078,0.987900,0.993044,99.747019,
15,0.985956,0.959320,0.964929,0.988850,0.996286,5.980486,5.980486,0.714176,0.965440,0.983713,0.991149,100.000000,
16,0.991742,0.975537,0.979297,0.993256,0.997992,6.839999,6.839999,0.785843,0.985654,0.993619,0.996241,100.000000,
17,0.985801,0.960784,0.961967,0.988895,0.996032,7.346855,7.346855,0.710966,0.964643,0.982985,0.990224,100.000000,
18,0.987901,0.967715,0.967514,0.990021,0.996907,7.824231,7.824231,0.725968,0.967996,0.984531,0.991281,100.000000,
19,0.982461,0.959324,0.957918,0.983682,0.994530,8.303477,8.303477,0.703159,0.960059,0.980928,0.988921,100.000000,
20,0.988375,0.967785,0.970009,0.990268,0.996968,8.069918,8.652019,0.742279,0.974840,0.988575,0.993517,100.000000,
21,0.983775,0.958267,0.960450,0.986043,0.994907,7.720404,8.069918,0.711242,0.964349,0.983410,0.990519,100.000000,
22,0.987037,0.968416,0.968606,0.988428,0.996145,7.582816,7.720404,0.733171,0.971510,0.987240,0.992565,100.000000,
