codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
VVENC,parkjoy720p,1280x720,50,0,22,33.8341,36.9109,39.3454,34.4597,18331899.4944,534.671,parkjoy720p_22qp_0fr_50fps_fast-preset_1t
