Picture Number:    0	 QP:    8  [ PSNR-Y: 40.53 dB,	PSNR-U: 49.72 dB,	PSNR-V: 49.89 dB,	MSE-Y: 5.75,	MSE-U: 0.69,	MSE-V: 0.67,	SSIM-Y: 0.96951,	SSIM-U: 0.99137,	SSIM-V: 0.99168 ]	  39636 bytes
Picture Number:   21	 QP:   22  [ PSNR-Y: 40.87 dB,	PSNR-U: 48.35 dB,	PSNR-V: 48.98 dB,	MSE-Y: 5.33,	MSE-U: 0.95,	MSE-V: 0.82,	SSIM-Y: 0.96613,	SSIM-U: 0.98884,	SSIM-V: 0.99044 ]	  12381 bytes
Picture Number:   22	 QP:   21  [ PSNR-Y: 40.77 dB,	PSNR-U: 48.29 dB,	PSNR-V: 48.86 dB,	MSE-Y: 5.44,	MSE-U: 0.96,	MSE-V: 0.84,	SSIM-Y: 0.96713,	SSIM-U: 0.98883,	SSIM-V: 0.99031 ]	      5 bytes
Picture Number:   23	 QP:   22  [ PSNR-Y: 41.18 dB,	PSNR-U: 48.44 dB,	PSNR-V: 49.01 dB,	MSE-Y: 4.95,	MSE-U: 0.93,	MSE-V: 0.82,	SSIM-Y: 0.96738,	SSIM-U: 0.98915,	SSIM-V: 0.99065 ]	   4711 bytes
Picture Number:   24	 QP:   16  [ PSNR-Y: 42.52 dB,	PSNR-U: 48.58 dB,	PSNR-V: 49.05 dB,	MSE-Y: 3.64,	MSE-U: 0.90,	MSE-V: 0.81,	SSIM-Y: 0.97113,	SSIM-U: 0.98934,	SSIM-V: 0.99060 ]	      5 bytes
Picture Number:   25	 QP:   22  [ PSNR-Y: 41.17 dB,	PSNR-U: 48.73 dB,	PSNR-V: 49.06 dB,	MSE-Y: 4.97,	MSE-U: 0.87,	MSE-V: 0.81,	SSIM-Y: 0.96802,	SSIM-U: 0.98980,	SSIM-V: 0.99078 ]	  23792 bytes
Picture Number:   26	 QP:   21  [ PSNR-Y: 41.48 dB,	PSNR-U: 48.56 dB,	PSNR-V: 48.91 dB,	MSE-Y: 4.62,	MSE-U: 0.91,	MSE-V: 0.84,	SSIM-Y: 0.96717,	SSIM-U: 0.98932,	SSIM-V: 0.99031 ]	      5 bytes
Picture Number:   27	 QP:   22  [ PSNR-Y: 41.15 dB,	PSNR-U: 48.76 dB,	PSNR-V: 49.02 dB,	MSE-Y: 4.99,	MSE-U: 0.87,	MSE-V: 0.81,	SSIM-Y: 0.96756,	SSIM-U: 0.98987,	SSIM-V: 0.99081 ]	   3319 bytes
Picture Number:   28	 QP:   19  [ PSNR-Y: 42.17 dB,	PSNR-U: 48.73 dB,	PSNR-V: 49.11 dB,	MSE-Y: 3.95,	MSE-U: 0.87,	MSE-V: 0.80,	SSIM-Y: 0.97056,	SSIM-U: 0.98978,	SSIM-V: 0.99077 ]	      5 bytes
Picture Number:   29	 QP:   22  [ PSNR-Y: 41.15 dB,	PSNR-U: 48.74 dB,	PSNR-V: 48.91 dB,	MSE-Y: 5.00,	MSE-U: 0.87,	MSE-V: 0.83,	SSIM-Y: 0.96812,	SSIM-U: 0.98992,	SSIM-V: 0.99060 ]	  11852 bytes
Picture Number:   30	 QP:   21  [ PSNR-Y: 41.41 dB,	PSNR-U: 48.75 dB,	PSNR-V: 48.88 dB,	MSE-Y: 4.70,	MSE-U: 0.87,	MSE-V: 0.84,	SSIM-Y: 0.97052,	SSIM-U: 0.98989,	SSIM-V: 0.99044 ]	      5 bytes
Picture Number:   31	 QP:   22  [ PSNR-Y: 41.84 dB,	PSNR-U: 49.03 dB,	PSNR-V: 49.34 dB,	MSE-Y: 4.26,	MSE-U: 0.81,	MSE-V: 0.76,	SSIM-Y: 0.97228,	SSIM-U: 0.99044,	SSIM-V: 0.99120 ]	   3838 bytes
Picture Number:   32	 QP:    8  [ PSNR-Y: 43.02 dB,	PSNR-U: 50.05 dB,	PSNR-V: 50.54 dB,	MSE-Y: 3.25,	MSE-U: 0.64,	MSE-V: 0.57,	SSIM-Y: 0.97645,	SSIM-U: 0.99194,	SSIM-V: 0.99258 ]	      5 bytes
Picture Number:   33	 QP:   22  [ PSNR-Y: 41.65 dB,	PSNR-U: 48.90 dB,	PSNR-V: 49.03 dB,	MSE-Y: 4.45,	MSE-U: 0.84,	MSE-V: 0.81,	SSIM-Y: 0.97070,	SSIM-U: 0.98999,	SSIM-V: 0.99051 ]	 103707 bytes
Picture Number:   34	 QP:   21  [ PSNR-Y: 41.75 dB,	PSNR-U: 48.68 dB,	PSNR-V: 48.94 dB,	MSE-Y: 4.34,	MSE-U: 0.88,	MSE-V: 0.83,	SSIM-Y: 0.96930,	SSIM-U: 0.98931,	SSIM-V: 0.98974 ]	      5 bytes
Picture Number:   35	 QP:   22  [ PSNR-Y: 41.11 dB,	PSNR-U: 48.65 dB,	PSNR-V: 48.96 dB,	MSE-Y: 5.04,	MSE-U: 0.89,	MSE-V: 0.83,	SSIM-Y: 0.96729,	SSIM-U: 0.98930,	SSIM-V: 0.98990 ]	   4048 bytes
Picture Number:   36	 QP:   19  [ PSNR-Y: 41.73 dB,	PSNR-U: 48.47 dB,	PSNR-V: 48.78 dB,	MSE-Y: 4.36,	MSE-U: 0.93,	MSE-V: 0.86,	SSIM-Y: 0.96961,	SSIM-U: 0.98872,	SSIM-V: 0.98943 ]	      5 bytes
Picture Number:   37	 QP:   22  [ PSNR-Y: 40.90 dB,	PSNR-U: 48.43 dB,	PSNR-V: 48.69 dB,	MSE-Y: 5.28,	MSE-U: 0.93,	MSE-V: 0.88,	SSIM-Y: 0.96574,	SSIM-U: 0.98860,	SSIM-V: 0.98931 ]	  11775 bytes
Picture Number:   38	 QP:   21  [ PSNR-Y: 40.81 dB,	PSNR-U: 48.42 dB,	PSNR-V: 48.71 dB,	MSE-Y: 5.40,	MSE-U: 0.94,	MSE-V: 0.88,	SSIM-Y: 0.96653,	SSIM-U: 0.98874,	SSIM-V: 0.98963 ]	      5 bytes
Picture Number:   39	 QP:   22  [ PSNR-Y: 40.99 dB,	PSNR-U: 48.65 dB,	PSNR-V: 48.85 dB,	MSE-Y: 5.18,	MSE-U: 0.89,	MSE-V: 0.85,	SSIM-Y: 0.96694,	SSIM-U: 0.98933,	SSIM-V: 0.98987 ]	   4610 bytes
Picture Number:   40	 QP:   16  [ PSNR-Y: 42.42 dB,	PSNR-U: 48.77 dB,	PSNR-V: 48.98 dB,	MSE-Y: 3.72,	MSE-U: 0.86,	MSE-V: 0.82,	SSIM-Y: 0.97183,	SSIM-U: 0.98933,	SSIM-V: 0.98983 ]	      5 bytes
Picture Number:   41	 QP:   22  [ PSNR-Y: 40.81 dB,	PSNR-U: 48.38 dB,	PSNR-V: 48.62 dB,	MSE-Y: 5.39,	MSE-U: 0.95,	MSE-V: 0.89,	SSIM-Y: 0.96268,	SSIM-U: 0.98844,	SSIM-V: 0.98910 ]	  24325 bytes
Picture Number:   42	 QP:   21  [ PSNR-Y: 41.06 dB,	PSNR-U: 48.60 dB,	PSNR-V: 48.79 dB,	MSE-Y: 5.10,	MSE-U: 0.90,	MSE-V: 0.86,	SSIM-Y: 0.96501,	SSIM-U: 0.98906,	SSIM-V: 0.98955 ]	      5 bytes
Picture Number:   43	 QP:   22  [ PSNR-Y: 40.97 dB,	PSNR-U: 48.74 dB,	PSNR-V: 49.00 dB,	MSE-Y: 5.20,	MSE-U: 0.87,	MSE-V: 0.82,	SSIM-Y: 0.96476,	SSIM-U: 0.98941,	SSIM-V: 0.99009 ]	   4401 bytes
Picture Number:   44	 QP:   19  [ PSNR-Y: 41.76 dB,	PSNR-U: 48.73 dB,	PSNR-V: 48.88 dB,	MSE-Y: 4.33,	MSE-U: 0.87,	MSE-V: 0.84,	SSIM-Y: 0.96926,	SSIM-U: 0.98928,	SSIM-V: 0.98980 ]	      5 bytes
Picture Number:   45	 QP:   22  [ PSNR-Y: 41.03 dB,	PSNR-U: 48.95 dB,	PSNR-V: 49.17 dB,	MSE-Y: 5.13,	MSE-U: 0.83,	MSE-V: 0.79,	SSIM-Y: 0.96581,	SSIM-U: 0.98994,	SSIM-V: 0.99055 ]	  11343 bytes
Picture Number:   46	 QP:   21  [ PSNR-Y: 41.24 dB,	PSNR-U: 49.00 dB,	PSNR-V: 49.25 dB,	MSE-Y: 4.88,	MSE-U: 0.82,	MSE-V: 0.77,	SSIM-Y: 0.96790,	SSIM-U: 0.99003,	SSIM-V: 0.99072 ]	      5 bytes
Picture Number:   47	 QP:   22  [ PSNR-Y: 41.30 dB,	PSNR-U: 49.25 dB,	PSNR-V: 49.48 dB,	MSE-Y: 4.82,	MSE-U: 0.77,	MSE-V: 0.73,	SSIM-Y: 0.96808,	SSIM-U: 0.99058,	SSIM-V: 0.99120 ]	   3519 bytes
Picture Number:   48	 QP:   11  [ PSNR-Y: 43.32 dB,	PSNR-U: 49.48 dB,	PSNR-V: 49.74 dB,	MSE-Y: 3.03,	MSE-U: 0.73,	MSE-V: 0.69,	SSIM-Y: 0.97439,	SSIM-U: 0.99080,	SSIM-V: 0.99130 ]	      5 bytes
Picture Number:   49	 QP:   22  [ PSNR-Y: 41.17 dB,	PSNR-U: 49.12 dB,	PSNR-V: 49.47 dB,	MSE-Y: 4.96,	MSE-U: 0.80,	MSE-V: 0.73,	SSIM-Y: 0.96772,	SSIM-U: 0.99038,	SSIM-V: 0.99117 ]	  38107 bytes
Picture Number:   50	 QP:   21  [ PSNR-Y: 41.06 dB,	PSNR-U: 48.80 dB,	PSNR-V: 49.14 dB,	MSE-Y: 5.10,	MSE-U: 0.86,	MSE-V: 0.79,	SSIM-Y: 0.96594,	SSIM-U: 0.98969,	SSIM-V: 0.99043 ]	      5 bytes
Picture Number:   51	 QP:   22  [ PSNR-Y: 40.85 dB,	PSNR-U: 48.97 dB,	PSNR-V: 49.38 dB,	MSE-Y: 5.34,	MSE-U: 0.82,	MSE-V: 0.75,	SSIM-Y: 0.96551,	SSIM-U: 0.99009,	SSIM-V: 0.99112 ]	   3143 bytes
Picture Number:   52	 QP:   19  [ PSNR-Y: 41.49 dB,	PSNR-U: 48.71 dB,	PSNR-V: 49.17 dB,	MSE-Y: 4.62,	MSE-U: 0.87,	MSE-V: 0.79,	SSIM-Y: 0.96684,	SSIM-U: 0.98958,	SSIM-V: 0.99048 ]	      5 bytes
Picture Number:   53	 QP:   22  [ PSNR-Y: 40.82 dB,	PSNR-U: 48.84 dB,	PSNR-V: 49.25 dB,	MSE-Y: 5.38,	MSE-U: 0.85,	MSE-V: 0.77,	SSIM-Y: 0.96439,	SSIM-U: 0.98986,	SSIM-V: 0.99075 ]	   9551 bytes
Picture Number:   54	 QP:   21  [ PSNR-Y: 41.37 dB,	PSNR-U: 48.89 dB,	PSNR-V: 49.25 dB,	MSE-Y: 4.75,	MSE-U: 0.84,	MSE-V: 0.77,	SSIM-Y: 0.96567,	SSIM-U: 0.98998,	SSIM-V: 0.99082 ]	      5 bytes
Picture Number:   55	 QP:   22  [ PSNR-Y: 41.08 dB,	PSNR-U: 48.82 dB,	PSNR-V: 49.31 dB,	MSE-Y: 5.07,	MSE-U: 0.85,	MSE-V: 0.76,	SSIM-Y: 0.96564,	SSIM-U: 0.98991,	SSIM-V: 0.99099 ]	   2174 bytes
Picture Number:   56	 QP:   16  [ PSNR-Y: 42.62 dB,	PSNR-U: 49.04 dB,	PSNR-V: 49.41 dB,	MSE-Y: 3.56,	MSE-U: 0.81,	MSE-V: 0.75,	SSIM-Y: 0.97188,	SSIM-U: 0.99031,	SSIM-V: 0.99108 ]	      5 bytes
Picture Number:   57	 QP:   22  [ PSNR-Y: 41.17 dB,	PSNR-U: 48.98 dB,	PSNR-V: 49.24 dB,	MSE-Y: 4.97,	MSE-U: 0.82,	MSE-V: 0.77,	SSIM-Y: 0.96699,	SSIM-U: 0.99024,	SSIM-V: 0.99103 ]	  18825 bytes
Picture Number:   58	 QP:   21  [ PSNR-Y: 41.53 dB,	PSNR-U: 49.06 dB,	PSNR-V: 49.31 dB,	MSE-Y: 4.57,	MSE-U: 0.81,	MSE-V: 0.76,	SSIM-Y: 0.96718,	SSIM-U: 0.99047,	SSIM-V: 0.99113 ]	      5 bytes
Picture Number:   59	 QP:   22  [ PSNR-Y: 41.15 dB,	PSNR-U: 49.09 dB,	PSNR-V: 49.22 dB,	MSE-Y: 4.99,	MSE-U: 0.80,	MSE-V: 0.78,	SSIM-Y: 0.96666,	SSIM-U: 0.99064,	SSIM-V: 0.99120 ]	   2729 bytes
Picture Number:   60	 QP:   19  [ PSNR-Y: 42.13 dB,	PSNR-U: 49.06 dB,	PSNR-V: 49.40 dB,	MSE-Y: 3.99,	MSE-U: 0.81,	MSE-V: 0.75,	SSIM-Y: 0.96956,	SSIM-U: 0.99043,	SSIM-V: 0.99119 ]	      5 bytes
Picture Number:   61	 QP:   22  [ PSNR-Y: 41.38 dB,	PSNR-U: 49.33 dB,	PSNR-V: 49.62 dB,	MSE-Y: 4.73,	MSE-U: 0.76,	MSE-V: 0.71,	SSIM-Y: 0.96806,	SSIM-U: 0.99093,	SSIM-V: 0.99173 ]	   8549 bytes
Picture Number:   62	 QP:   21  [ PSNR-Y: 42.13 dB,	PSNR-U: 49.52 dB,	PSNR-V: 49.96 dB,	MSE-Y: 3.98,	MSE-U: 0.73,	MSE-V: 0.66,	SSIM-Y: 0.97013,	SSIM-U: 0.99110,	SSIM-V: 0.99181 ]	      5 bytes
Picture Number:   63	 QP:   22  [ PSNR-Y: 41.90 dB,	PSNR-U: 49.86 dB,	PSNR-V: 50.20 dB,	MSE-Y: 4.20,	MSE-U: 0.67,	MSE-V: 0.62,	SSIM-Y: 0.97114,	SSIM-U: 0.99184,	SSIM-V: 0.99232 ]	   2367 bytes
Picture Number:   64	 QP:    7  [ PSNR-Y: 43.24 dB,	PSNR-U: 50.70 dB,	PSNR-V: 51.26 dB,	MSE-Y: 3.08,	MSE-U: 0.55,	MSE-V: 0.49,	SSIM-Y: 0.97494,	SSIM-U: 0.99289,	SSIM-V: 0.99359 ]	      5 bytes
Picture Number:   65	 QP:   22  [ PSNR-Y: 41.87 dB,	PSNR-U: 49.73 dB,	PSNR-V: 49.99 dB,	MSE-Y: 4.23,	MSE-U: 0.69,	MSE-V: 0.65,	SSIM-Y: 0.97061,	SSIM-U: 0.99171,	SSIM-V: 0.99258 ]	  82382 bytes
Picture Number:   66	 QP:   21  [ PSNR-Y: 41.25 dB,	PSNR-U: 49.29 dB,	PSNR-V: 49.69 dB,	MSE-Y: 4.88,	MSE-U: 0.77,	MSE-V: 0.70,	SSIM-Y: 0.96757,	SSIM-U: 0.99095,	SSIM-V: 0.99193 ]	      5 bytes
Picture Number:   67	 QP:   22  [ PSNR-Y: 41.34 dB,	PSNR-U: 49.24 dB,	PSNR-V: 49.72 dB,	MSE-Y: 4.77,	MSE-U: 0.77,	MSE-V: 0.69,	SSIM-Y: 0.96739,	SSIM-U: 0.99087,	SSIM-V: 0.99181 ]	   2610 bytes
Picture Number:   68	 QP:   19  [ PSNR-Y: 42.22 dB,	PSNR-U: 49.07 dB,	PSNR-V: 49.65 dB,	MSE-Y: 3.90,	MSE-U: 0.81,	MSE-V: 0.70,	SSIM-Y: 0.96911,	SSIM-U: 0.99037,	SSIM-V: 0.99161 ]	      5 bytes
Picture Number:   69	 QP:   22  [ PSNR-Y: 41.63 dB,	PSNR-U: 49.23 dB,	PSNR-V: 49.46 dB,	MSE-Y: 4.47,	MSE-U: 0.78,	MSE-V: 0.74,	SSIM-Y: 0.96833,	SSIM-U: 0.99092,	SSIM-V: 0.99168 ]	   7495 bytes
Picture Number:   70	 QP:   21  [ PSNR-Y: 42.26 dB,	PSNR-U: 49.11 dB,	PSNR-V: 49.40 dB,	MSE-Y: 3.86,	MSE-U: 0.80,	MSE-V: 0.75,	SSIM-Y: 0.97062,	SSIM-U: 0.99080,	SSIM-V: 0.99166 ]	      5 bytes
Picture Number:   71	 QP:   22  [ PSNR-Y: 41.99 dB,	PSNR-U: 49.27 dB,	PSNR-V: 49.62 dB,	MSE-Y: 4.11,	MSE-U: 0.77,	MSE-V: 0.71,	SSIM-Y: 0.96965,	SSIM-U: 0.99127,	SSIM-V: 0.99208 ]	   2035 bytes
Picture Number:   72	 QP:   16  [ PSNR-Y: 43.56 dB,	PSNR-U: 49.41 dB,	PSNR-V: 49.69 dB,	MSE-Y: 2.86,	MSE-U: 0.74,	MSE-V: 0.70,	SSIM-Y: 0.97381,	SSIM-U: 0.99133,	SSIM-V: 0.99206 ]	      5 bytes
Picture Number:   73	 QP:   22  [ PSNR-Y: 42.30 dB,	PSNR-U: 49.37 dB,	PSNR-V: 49.62 dB,	MSE-Y: 3.83,	MSE-U: 0.75,	MSE-V: 0.71,	SSIM-Y: 0.97046,	SSIM-U: 0.99138,	SSIM-V: 0.99212 ]	  16570 bytes
Picture Number:   74	 QP:   21  [ PSNR-Y: 42.48 dB,	PSNR-U: 49.41 dB,	PSNR-V: 49.66 dB,	MSE-Y: 3.67,	MSE-U: 0.75,	MSE-V: 0.70,	SSIM-Y: 0.97121,	SSIM-U: 0.99127,	SSIM-V: 0.99188 ]	      5 bytes
Picture Number:   75	 QP:   22  [ PSNR-Y: 41.93 dB,	PSNR-U: 49.28 dB,	PSNR-V: 49.63 dB,	MSE-Y: 4.17,	MSE-U: 0.77,	MSE-V: 0.71,	SSIM-Y: 0.96958,	SSIM-U: 0.99131,	SSIM-V: 0.99195 ]	   2609 bytes
Picture Number:   76	 QP:   19  [ PSNR-Y: 42.47 dB,	PSNR-U: 49.16 dB,	PSNR-V: 49.54 dB,	MSE-Y: 3.68,	MSE-U: 0.79,	MSE-V: 0.72,	SSIM-Y: 0.97061,	SSIM-U: 0.99097,	SSIM-V: 0.99186 ]	      5 bytes
Picture Number:   77	 QP:   22  [ PSNR-Y: 42.15 dB,	PSNR-U: 49.30 dB,	PSNR-V: 49.76 dB,	MSE-Y: 3.97,	MSE-U: 0.76,	MSE-V: 0.69,	SSIM-Y: 0.97112,	SSIM-U: 0.99136,	SSIM-V: 0.99237 ]	   7901 bytes
Picture Number:   78	 QP:   21  [ PSNR-Y: 42.81 dB,	PSNR-U: 49.57 dB,	PSNR-V: 49.91 dB,	MSE-Y: 3.41,	MSE-U: 0.72,	MSE-V: 0.66,	SSIM-Y: 0.97279,	SSIM-U: 0.99176,	SSIM-V: 0.99265 ]	      5 bytes
Picture Number:   79	 QP:   22  [ PSNR-Y: 42.57 dB,	PSNR-U: 49.62 dB,	PSNR-V: 50.02 dB,	MSE-Y: 3.59,	MSE-U: 0.71,	MSE-V: 0.65,	SSIM-Y: 0.97241,	SSIM-U: 0.99184,	SSIM-V: 0.99273 ]	   2651 bytes
Picture Number:   80	 QP:   11  [ PSNR-Y: 44.61 dB,	PSNR-U: 50.07 dB,	PSNR-V: 50.50 dB,	MSE-Y: 2.25,	MSE-U: 0.64,	MSE-V: 0.58,	SSIM-Y: 0.97657,	SSIM-U: 0.99236,	SSIM-V: 0.99310 ]	      5 bytes
Picture Number:   81	 QP:   22  [ PSNR-Y: 42.47 dB,	PSNR-U: 49.63 dB,	PSNR-V: 50.08 dB,	MSE-Y: 3.68,	MSE-U: 0.71,	MSE-V: 0.64,	SSIM-Y: 0.97093,	SSIM-U: 0.99178,	SSIM-V: 0.99263 ]	  31330 bytes
Picture Number:   82	 QP:   21  [ PSNR-Y: 42.67 dB,	PSNR-U: 49.46 dB,	PSNR-V: 49.81 dB,	MSE-Y: 3.52,	MSE-U: 0.74,	MSE-V: 0.68,	SSIM-Y: 0.97207,	SSIM-U: 0.99152,	SSIM-V: 0.99226 ]	      5 bytes
Picture Number:   83	 QP:   22  [ PSNR-Y: 42.02 dB,	PSNR-U: 49.44 dB,	PSNR-V: 49.81 dB,	MSE-Y: 4.08,	MSE-U: 0.74,	MSE-V: 0.68,	SSIM-Y: 0.96941,	SSIM-U: 0.99152,	SSIM-V: 0.99214 ]	   2502 bytes
Picture Number:   84	 QP:   19  [ PSNR-Y: 42.33 dB,	PSNR-U: 49.08 dB,	PSNR-V: 49.43 dB,	MSE-Y: 3.80,	MSE-U: 0.80,	MSE-V: 0.74,	SSIM-Y: 0.96912,	SSIM-U: 0.99079,	SSIM-V: 0.99144 ]	      5 bytes
Picture Number:   85	 QP:   22  [ PSNR-Y: 41.84 dB,	PSNR-U: 49.29 dB,	PSNR-V: 49.57 dB,	MSE-Y: 4.25,	MSE-U: 0.77,	MSE-V: 0.72,	SSIM-Y: 0.96868,	SSIM-U: 0.99133,	SSIM-V: 0.99194 ]	   8295 bytes
Picture Number:   86	 QP:   21  [ PSNR-Y: 42.47 dB,	PSNR-U: 49.30 dB,	PSNR-V: 49.77 dB,	MSE-Y: 3.68,	MSE-U: 0.76,	MSE-V: 0.69,	SSIM-Y: 0.97027,	SSIM-U: 0.99120,	SSIM-V: 0.99195 ]	      5 bytes
Picture Number:   87	 QP:   22  [ PSNR-Y: 42.05 dB,	PSNR-U: 49.33 dB,	PSNR-V: 49.60 dB,	MSE-Y: 4.06,	MSE-U: 0.76,	MSE-V: 0.71,	SSIM-Y: 0.96916,	SSIM-U: 0.99132,	SSIM-V: 0.99187 ]	   2301 bytes
