Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.979948,0.960699,0.962630,0.980891,0.990244,0.000000,0.000000,0.685478,0.926340,0.960459,0.975176,89.177469,
1,0.983548,0.958236,0.967244,0.985503,0.993887,3.353189,3.717654,0.691790,0.958357,0.981601,0.990055,96.422677,
2,0.986175,0.960534,0.971791,0.988986,0.995265,3.353189,3.353189,0.711723,0.968857,0.986577,0.992738,97.467737,
3,0.983413,0.956928,0.965924,0.985455,0.994292,4.850497,4.850497,0.688900,0.960392,0.982907,0.990933,98.377676,
4,0.986821,0.961986,0.972795,0.988951,0.995880,3.910109,6.898657,0.725436,0.973294,0.988632,0.994114,98.527328,
5,0.984620,0.957069,0.966777,0.986602,0.995895,3.104182,3.910109,0.686478,0.960519,0.983031,0.991273,96.514840,
6,0.985900,0.959695,0.970225,0.988874,0.995249,3.104182,3.104182,0.709058,0.968314,0.986339,0.992560,97.067895,
7,0.983458,0.957453,0.963042,0.987085,0.993760,8.952062,8.952062,0.693241,0.959827,0.982585,0.990976,100.000000,
8,0.988533,0.965745,0.974697,0.991061,0.996288,10.968513,14.106015,0.756629,0.978815,0.991079,0.995242,100.000000,
9,0.984127,0.956793,0.965431,0.987534,0.994608,4.293876,10.968513,0.686581,0.959942,0.982606,0.990893,97.832863,
10,0.985161,0.959431,0.970523,0.987737,0.994348,3.301561,4.293876,0.709052,0.968273,0.986192,0.992742,97.163177,
11,0.983526,0.955740,0.964951,0.987283,0.993819,3.301561,3.301561,0.686231,0.959658,0.982308,0.990560,96.431460,
12,0.987115,0.961815,0.974117,0.990001,0.995366,4.698951,5.730782,0.725070,0.973069,0.988360,0.993905,99.542068,
13,0.983249,0.956561,0.965686,0.986637,0.993334,4.698951,4.698951,0.687194,0.960447,0.982705,0.990813,98.138292,
14,0.985783,0.960959,0.968954,0.988845,0.995098,6.745967,6.745967,0.714925,0.968721,0.986482,0.993095,100.000000,
15,0.984499,0.957216,0.967366,0.988036,0.994226,7.166884,9.276816,0.693709,0.960773,0.982914,0.990963,100.000000,
16,0.983414,0.957356,0.964316,0.985844,0.994655,3.207820,7.166884,0.705271,0.960594,0.982548,0.990921,96.328049,
17,0.983729,0.956814,0.965539,0.987081,0.994073,3.207820,3.207820,0.691129,0.960168,0.982754,0.991220,96.431429,
18,0.984682,0.959367,0.970472,0.987248,0.993823,4.469100,5.143035,0.708351,0.968245,0.986234,0.992594,98.502110,
19,0.983099,0.956102,0.965508,0.986400,0.993356,4.469100,4.469100,0.688341,0.960453,0.982537,0.990993,97.831316,
20,0.987239,0.961923,0.972155,0.990174,0.996123,8.512968,8.512968,0.728784,0.973504,0.988562,0.994049,100.000000,
21,0.983809,0.955875,0.962444,0.987722,0.994809,8.144745,11.835651,0.692416,0.959319,0.982335,0.990766,100.000000,
22,0.985039,0.958991,0.970409,0.987232,0.994789,6.595467,8.144745,0.708787,0.967723,0.985891,0.992578,100.000000,
23,0.983710,0.956248,0.966118,0.987367,0.993865,6.595467,6.595467,0.686677,0.960874,0.983082,0.991104,100.000000,
24,0.990295,0.965633,0.978851,0.993826,0.997207,6.613738,6.613738,0.755403,0.980575,0.991897,0.995715,100.000000,
