codec,video,resolution,fps,number of frames,qp,ypsnr,upsnr,vpsnr,psnr,bitrate,time(s),optional settings
EVC,harbourcif,352x288,30,0,22,36.8462,44.1491,45.7385,38.8706,1643282.4320,19.687,harbourcif_22qp_0fr_30fps_slow-preset_8t
