Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.972723,0.947059,0.959700,0.973961,0.989738,0.000000,0.000000,0.502085,0.941978,0.973657,0.985991,89.446959,
1,0.931490,0.886840,0.897794,0.936056,0.965854,11.449331,11.449331,0.331136,0.788539,0.869694,0.915401,83.985204,
2,0.913313,0.855984,0.865321,0.921208,0.959447,11.639974,11.639974,0.290519,0.749350,0.844852,0.900287,78.625608,
3,0.904417,0.844930,0.852313,0.912606,0.952612,11.270910,11.824476,0.271214,0.723591,0.825022,0.886677,74.985637,
4,0.906604,0.848745,0.857091,0.910973,0.954083,10.946801,11.270910,0.271505,0.743364,0.844729,0.903187,76.877073,
5,0.898901,0.836066,0.842337,0.901783,0.951903,10.946801,10.946801,0.252325,0.707587,0.811969,0.876497,72.561259,
6,0.900272,0.832061,0.845710,0.903051,0.952846,11.760733,11.760733,0.258890,0.721194,0.824555,0.885393,74.540881,
7,0.909403,0.842939,0.863200,0.912044,0.956277,11.825182,11.825182,0.266346,0.732854,0.833134,0.891603,77.093010,
8,0.935018,0.879904,0.896630,0.937798,0.973278,12.189578,12.208318,0.317818,0.811098,0.896819,0.939260,88.186970,
9,0.910235,0.853232,0.865390,0.919115,0.948717,11.935991,12.189578,0.263047,0.730780,0.831725,0.890853,77.278478,
10,0.904323,0.838623,0.852574,0.912178,0.951022,11.935991,11.935991,0.248738,0.717318,0.823213,0.887191,75.642605,
11,0.900015,0.840144,0.854025,0.898783,0.949199,12.433972,12.433972,0.248738,0.704207,0.810825,0.875905,74.112733,
12,0.904082,0.849946,0.858388,0.909241,0.948213,12.466149,12.466149,0.262256,0.728631,0.833501,0.893422,76.785816,
13,0.892553,0.833461,0.843988,0.898625,0.941852,11.597003,12.576557,0.245357,0.702027,0.808174,0.873401,71.616116,
14,0.901034,0.840465,0.853765,0.901516,0.952927,11.160918,11.597003,0.251143,0.718031,0.825253,0.888180,74.394475,
15,0.907252,0.852966,0.871725,0.910131,0.949841,9.894833,11.160918,0.269901,0.736763,0.835522,0.893025,74.985307,
16,0.935838,0.887329,0.912275,0.939424,0.968600,9.894833,9.894833,0.309341,0.807266,0.893702,0.936908,85.872900,
17,0.905648,0.851674,0.869864,0.910950,0.946531,9.629407,9.903625,0.263781,0.735210,0.835245,0.893568,74.458197,
18,0.893888,0.831979,0.843230,0.901164,0.945377,9.629407,9.629407,0.248658,0.714754,0.820532,0.883561,71.052885,
19,0.893083,0.827222,0.843289,0.897106,0.946943,10.271667,10.271667,0.247537,0.707937,0.814824,0.878186,70.986645,
20,0.899407,0.836363,0.854350,0.903959,0.949129,10.278802,10.278802,0.258232,0.733029,0.836728,0.897448,74.180628,
21,0.888725,0.825262,0.836058,0.901177,0.937186,9.857967,10.579202,0.247022,0.699011,0.806061,0.872329,69.096585,
22,0.889453,0.823026,0.837751,0.892519,0.944959,9.857967,9.857967,0.246857,0.703837,0.811504,0.878401,69.808390,
23,0.899523,0.837751,0.856930,0.904340,0.946926,9.550590,10.417071,0.264136,0.720894,0.824601,0.887422,72.433122,
24,0.917772,0.857493,0.881813,0.924884,0.960026,9.550590,9.550590,0.291940,0.774818,0.869209,0.919212,79.682608,
25,0.901358,0.836365,0.858395,0.911794,0.946426,10.014263,10.014263,0.263386,0.717248,0.821164,0.883536,72.881355,
26,0.892414,0.826681,0.844202,0.897387,0.945083,10.748261,10.748261,0.255254,0.701096,0.809437,0.875600,70.976209,
27,0.891759,0.822655,0.843963,0.897194,0.943688,10.885224,10.885224,0.255708,0.697287,0.806228,0.873289,70.735936,
28,0.903748,0.834922,0.858900,0.905039,0.955813,11.069359,11.069359,0.271140,0.727452,0.833169,0.895244,75.531418,
29,0.901528,0.833298,0.852902,0.911544,0.948862,10.985383,11.589134,0.269613,0.715991,0.821119,0.884160,73.877472,
30,0.910829,0.842565,0.870822,0.920311,0.954425,10.985383,10.985383,0.283057,0.738562,0.839519,0.896848,77.134275,
31,0.927738,0.870377,0.895042,0.935523,0.963241,11.672229,11.953670,0.313256,0.777059,0.866731,0.915895,83.403345,
32,0.953702,0.901225,0.936535,0.958768,0.979911,11.672229,11.672229,0.382673,0.867278,0.932237,0.960538,94.607902,
33,0.926882,0.870335,0.892626,0.937538,0.960472,12.504479,12.512489,0.313634,0.768075,0.859519,0.909579,83.311945,
34,0.908990,0.843930,0.868902,0.913591,0.955104,12.504479,12.504479,0.284408,0.730452,0.834678,0.895531,77.964684,
35,0.906733,0.841858,0.861374,0.912619,0.952907,12.233634,13.653166,0.276120,0.716533,0.823145,0.886298,76.297577,
36,0.903380,0.836876,0.860015,0.904799,0.953092,12.233634,12.233634,0.275012,0.728042,0.834640,0.896361,76.666528,
37,0.897958,0.827540,0.849011,0.907027,0.946793,11.895730,12.386440,0.261057,0.702563,0.811846,0.878689,73.427603,
38,0.898369,0.830470,0.848608,0.901993,0.951377,11.510571,11.895730,0.264322,0.708927,0.819088,0.885051,73.792061,
39,0.907585,0.838173,0.866489,0.912339,0.955825,11.510571,11.510571,0.273582,0.726804,0.832939,0.894891,76.687388,
40,0.922850,0.857374,0.892274,0.927868,0.964104,9.735634,11.574975,0.299492,0.778992,0.874566,0.924413,81.464671,
41,0.908862,0.839583,0.867487,0.917198,0.955975,9.735634,9.735634,0.272772,0.727245,0.832338,0.892819,75.084683,
42,0.899079,0.821296,0.850373,0.909486,0.951766,10.240153,10.430939,0.258376,0.707944,0.818443,0.883636,72.634873,
43,0.900063,0.822179,0.852317,0.908905,0.953265,9.728742,10.240153,0.253436,0.700444,0.811989,0.879827,71.926498,
44,0.904240,0.825854,0.856401,0.912976,0.956092,9.728742,9.728742,0.263969,0.721554,0.831145,0.895168,74.330600,
45,0.901881,0.828322,0.852913,0.912008,0.951048,11.274156,11.274156,0.263052,0.703106,0.813159,0.879849,73.751746,
46,0.903149,0.839467,0.859610,0.910435,0.947394,12.898425,12.898425,0.278787,0.712491,0.820820,0.885086,76.046047,
