Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
0,0.984194,0.966741,0.977476,0.984641,0.994784,0.000000,0.000000,0.605210,0.971196,0.987297,0.993329,92.971618,
1,0.942664,0.895681,0.910897,0.946794,0.977133,11.449331,11.449331,0.378806,0.842236,0.911716,0.946853,90.186034,
2,0.934910,0.882619,0.897900,0.943124,0.971911,11.639974,11.639974,0.351338,0.830795,0.907413,0.945254,88.468608,
3,0.927573,0.867789,0.888698,0.936485,0.967218,11.270910,11.824476,0.330312,0.806300,0.889152,0.932178,84.943036,
4,0.941162,0.892502,0.909023,0.944120,0.976080,10.946801,11.270910,0.358499,0.849870,0.920141,0.953057,90.190392,
5,0.927027,0.865966,0.886689,0.930968,0.969331,10.946801,10.946801,0.319986,0.804587,0.888080,0.932071,84.481050,
6,0.931659,0.873964,0.893673,0.934442,0.971258,11.760733,11.760733,0.333286,0.823665,0.902384,0.942089,87.483948,
7,0.934056,0.875451,0.896838,0.940032,0.970595,11.825182,11.825182,0.334171,0.821193,0.899697,0.938995,87.709161,
8,0.962514,0.920949,0.941798,0.968401,0.983865,12.189578,12.208318,0.418784,0.902082,0.951939,0.972898,98.817777,
9,0.937497,0.883198,0.901998,0.944638,0.971203,11.935991,12.189578,0.330664,0.817296,0.896323,0.936286,88.203394,
10,0.932476,0.877073,0.895165,0.938583,0.968743,11.935991,11.935991,0.326818,0.822597,0.902334,0.941855,87.804941,
11,0.929149,0.876341,0.894871,0.931891,0.965980,12.433972,12.433972,0.320461,0.802023,0.886427,0.930065,86.125753,
12,0.943148,0.901019,0.917829,0.946596,0.971872,12.466149,12.466149,0.358456,0.846209,0.918366,0.952064,91.921755,
13,0.922702,0.868249,0.886352,0.930095,0.961398,11.597003,12.576557,0.319093,0.803844,0.886276,0.929202,83.927001,
14,0.931003,0.881134,0.896601,0.934945,0.968217,11.160918,11.597003,0.330237,0.821043,0.900388,0.939830,86.529474,
15,0.929966,0.879982,0.898117,0.932886,0.968413,9.894833,11.160918,0.344030,0.822511,0.897610,0.937244,84.753844,
16,0.960764,0.928312,0.946809,0.964027,0.980791,9.894833,9.894833,0.425104,0.903632,0.950994,0.971325,96.004847,
17,0.929870,0.880728,0.897742,0.937146,0.964755,9.629407,9.903625,0.341465,0.825234,0.901058,0.940044,84.813922,
18,0.931268,0.879599,0.894983,0.939036,0.969027,9.629407,9.629407,0.332654,0.825294,0.903772,0.942644,85.419912,
19,0.924474,0.868188,0.890786,0.930802,0.962638,10.271667,10.271667,0.321446,0.806637,0.890233,0.933234,83.458743,
20,0.940176,0.890484,0.912831,0.945474,0.972797,10.278802,10.278802,0.350969,0.846090,0.917581,0.952673,89.199935,
21,0.923785,0.867392,0.883180,0.932891,0.964621,9.857967,10.579202,0.321974,0.805492,0.889884,0.933981,82.954784,
22,0.926140,0.869918,0.890734,0.930614,0.966440,9.857967,9.857967,0.326632,0.816451,0.898536,0.940439,84.232639,
23,0.929201,0.874625,0.897761,0.936301,0.964805,9.550590,10.417071,0.338172,0.816488,0.895765,0.937701,84.234176,
24,0.953802,0.909330,0.937191,0.961538,0.976291,9.550590,9.550590,0.401819,0.887374,0.942426,0.967102,93.460797,
25,0.928676,0.868454,0.895131,0.940783,0.964249,10.014263,10.014263,0.339042,0.816660,0.896724,0.938082,84.651151,
26,0.924352,0.864483,0.885617,0.932995,0.965459,10.748261,10.748261,0.333255,0.812144,0.896119,0.938893,84.527180,
