Picture Number:    0	 QP:   10  [ PSNR-Y: 37.71 dB,	PSNR-U: 45.85 dB,	PSNR-V: 47.61 dB,	MSE-Y: 11.02,	MSE-U: 1.69,	MSE-V: 1.13,	SSIM-Y: 0.97995,	SSIM-U: 0.97802,	SSIM-V: 0.98481 ]	  64490 bytes
Picture Number:    1	 QP:   27  [ PSNR-Y: 38.31 dB,	PSNR-U: 45.67 dB,	PSNR-V: 47.52 dB,	MSE-Y: 9.59,	MSE-U: 1.76,	MSE-V: 1.15,	SSIM-Y: 0.98198,	SSIM-U: 0.97723,	SSIM-V: 0.98455 ]	 150802 bytes
Picture Number:    2	 QP:   26  [ PSNR-Y: 39.00 dB,	PSNR-U: 45.49 dB,	PSNR-V: 47.36 dB,	MSE-Y: 8.18,	MSE-U: 1.84,	MSE-V: 1.19,	SSIM-Y: 0.98413,	SSIM-U: 0.97632,	SSIM-V: 0.98403 ]	      5 bytes
Picture Number:    3	 QP:   27  [ PSNR-Y: 38.26 dB,	PSNR-U: 45.33 dB,	PSNR-V: 47.26 dB,	MSE-Y: 9.70,	MSE-U: 1.91,	MSE-V: 1.22,	SSIM-Y: 0.98163,	SSIM-U: 0.97563,	SSIM-V: 0.98373 ]	   8826 bytes
Picture Number:    4	 QP:   25  [ PSNR-Y: 39.48 dB,	PSNR-U: 45.21 dB,	PSNR-V: 47.18 dB,	MSE-Y: 7.33,	MSE-U: 1.96,	MSE-V: 1.25,	SSIM-Y: 0.98551,	SSIM-U: 0.97506,	SSIM-V: 0.98350 ]	      5 bytes
Picture Number:    5	 QP:   27  [ PSNR-Y: 38.16 dB,	PSNR-U: 45.09 dB,	PSNR-V: 47.11 dB,	MSE-Y: 9.94,	MSE-U: 2.02,	MSE-V: 1.27,	SSIM-Y: 0.98150,	SSIM-U: 0.97439,	SSIM-V: 0.98323 ]	  25626 bytes
Picture Number:    6	 QP:   26  [ PSNR-Y: 38.94 dB,	PSNR-U: 45.04 dB,	PSNR-V: 47.09 dB,	MSE-Y: 8.30,	MSE-U: 2.04,	MSE-V: 1.27,	SSIM-Y: 0.98403,	SSIM-U: 0.97422,	SSIM-V: 0.98315 ]	      5 bytes
Picture Number:    7	 QP:   27  [ PSNR-Y: 38.51 dB,	PSNR-U: 45.41 dB,	PSNR-V: 47.31 dB,	MSE-Y: 9.15,	MSE-U: 1.87,	MSE-V: 1.21,	SSIM-Y: 0.98140,	SSIM-U: 0.97611,	SSIM-V: 0.98389 ]	   7180 bytes
Picture Number:    8	 QP:   22  [ PSNR-Y: 40.77 dB,	PSNR-U: 45.79 dB,	PSNR-V: 47.52 dB,	MSE-Y: 5.45,	MSE-U: 1.71,	MSE-V: 1.15,	SSIM-Y: 0.98703,	SSIM-U: 0.97822,	SSIM-V: 0.98473 ]	      5 bytes
Picture Number:    9	 QP:   27  [ PSNR-Y: 38.15 dB,	PSNR-U: 45.01 dB,	PSNR-V: 47.02 dB,	MSE-Y: 9.95,	MSE-U: 2.05,	MSE-V: 1.29,	SSIM-Y: 0.98136,	SSIM-U: 0.97398,	SSIM-V: 0.98293 ]	  48963 bytes
Picture Number:   10	 QP:   26  [ PSNR-Y: 38.95 dB,	PSNR-U: 45.10 dB,	PSNR-V: 47.10 dB,	MSE-Y: 8.28,	MSE-U: 2.01,	MSE-V: 1.27,	SSIM-Y: 0.98394,	SSIM-U: 0.97460,	SSIM-V: 0.98321 ]	      5 bytes
